periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"Total"
07/2024;valor_aprovado;"120042 RODRIGUES ALVES";-;-;-;-;-;988,99;-;-;-;-;-;-;128,75;-;-;-;23480,58;-;-;-;-;-;-;-;1572,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26170,92
07/2024;valor_aprovado;"120043 SANTA ROSA DO PURUS";-;-;-;4012,36;-;913,43;-;-;-;-;-;-;123,60;-;-;-;5562,83;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10612,22
07/2024;valor_aprovado;"120045 SENADOR GUIOMARD";-;-;-;65860,69;-;4386,38;-;-;-;-;-;-;144,20;-;-;8,00;27452,73;-;-;-;-;-;-;-;492,24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;98344,24
07/2024;valor_aprovado;"120050 SENA MADUREIRA";-;-;-;39083,98;-;23015,92;894,30;-;-;-;-;-;499,55;-;-;277,00;52293,12;-;340,47;-;-;-;-;-;2292,28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;118696,62
07/2024;valor_aprovado;"120060 TARAUACA";-;-;-;20789,76;-;4866,69;-;-;-;-;-;-;-;-;-;-;26257,78;-;-;-;-;-;-;-;82,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;51997,11
07/2024;valor_aprovado;"120070 XAPURI";-;-;-;19029,14;-;3385,44;-;-;-;-;-;-;51,50;-;-;-;30090,65;-;-;-;-;-;-;-;5005,68;-;-;-;-;-;-;-;-;-;-;-;-;179,16;-;-;-;-;-;-;-;-;-;-;-;57741,57
07/2024;valor_aprovado;"120080 PORTO ACRE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2024;valor_aprovado;" MUNICIPIO IGNORADO - AM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2024;valor_aprovado;"130002 ALVARAES";-;-;-;2578,95;-;884,43;8166,40;-;-;-;-;-;5,15;-;-;-;23192,80;-;-;-;-;-;-;-;650,24;-;-;-;-;-;537,49;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36015,46
07/2024;valor_aprovado;"130006 AMATURA";-;-;-;7988,39;-;2444,40;2611,40;-;-;-;-;-;72,10;-;-;126,00;30394,64;-;-;-;-;-;-;-;1019,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44655,97
07/2024;valor_aprovado;"130008 ANAMA";-;-;-;11632,23;-;2594,37;6686,90;-;-;-;-;-;-;-;-;41,00;4373,15;-;-;-;-;-;-;-;1490,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26818,05
07/2024;valor_aprovado;"130010 ANORI";-;-;-;18218,92;-;3395,03;726,00;-;-;-;-;-;412,00;-;-;30,00;23443,60;-;-;-;-;-;-;-;2046,90;-;225,20;-;1493,00;-;-;880,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;50870,75
07/2024;valor_aprovado;"130014 APUI";-;-;-;14249,10;-;4484,02;4262,50;-;-;-;-;-;288,40;-;-;145,00;16158,80;1123,19;83,56;-;-;56,63;-;-;3706,16;-;264,20;-;-;-;56,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3825,00;-;-;48703,40
07/2024;valor_aprovado;"130020 ATALAIA DO NORTE";-;-;-;18740,95;-;3944,73;10657,90;-;-;-;-;-;448,05;-;-;146,00;24117,81;-;-;-;-;-;-;-;1498,96;-;16,89;-;-;-;-;-;-;-;-;-;-;-;534,48;-;-;-;-;-;-;-;-;-;142,20;60247,97
07/2024;valor_aprovado;"130030 AUTAZES";1379,70;56,00;-;20216,19;-;-;15955,50;-;-;-;-;-;2686,25;-;-;970,00;139373,32;210,15;-;-;-;-;-;-;874,80;-;79,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21879,00;203680,17
07/2024;valor_aprovado;"130040 BARCELOS";-;-;-;292,30;-;22,20;968,00;-;-;-;-;-;-;-;-;-;15323,95;-;-;-;-;-;-;-;35,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16641,97
07/2024;valor_aprovado;"130050 BARREIRINHA";-;-;-;3763,75;-;2720,25;169,40;-;-;-;240,80;-;2111,50;-;-;318,00;10271,49;-;-;-;-;-;-;-;2958,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22553,19
07/2024;valor_aprovado;"130060 BENJAMIN CONSTANT";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2390,37;-;45,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2435,41
07/2024;valor_aprovado;"130063 BERURI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2024;valor_aprovado;"130068 BOA VISTA DO RAMOS";-;-;-;9698,96;-;1665,43;2037,75;-;-;-;-;-;-;-;-;-;13499,73;261,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;31663,39
07/2024;valor_aprovado;"130070 BOCA DO ACRE";-;-;-;80481,43;-;40887,53;2753,30;-;-;-;-;-;829,15;-;-;-;43964,13;-;-;-;-;-;2146,07;-;-;-;-;-;-;-;-;-;-;-;-;-;12395,04;-;-;-;-;-;-;-;-;-;6525,00;-;-;189981,65
07/2024;valor_aprovado;"130080 BORBA";115,80;-;73,32;107,54;-;3140,58;3422,10;-;-;-;-;-;262,17;-;-;38,00;5115,94;2263,78;-;-;-;-;-;-;5141,56;-;79,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19760,05
07/2024;valor_aprovado;"130083 CAAPIRANGA";-;-;-;3742,05;-;864,25;4063,40;-;-;-;-;-;164,80;-;-;-;12369,63;-;-;-;-;-;-;-;3203,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;28907,17
07/2024;valor_aprovado;"130090 CANUTAMA";-;-;-;2604,28;-;3477,77;-;-;-;-;-;-;360,50;-;-;16,00;21736,68;-;163,54;-;-;-;-;-;-;-;-;-;-;-;-;113,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28471,87
07/2024;valor_aprovado;"130100 CARAUARI";-;325,00;-;52060,29;-;7970,16;1191,30;-;-;-;-;-;1179,35;-;-;4,00;24782,69;-;2149,56;-;-;-;-;-;4978,74;-;-;-;-;-;1031,20;-;-;-;-;-;-;238,88;579,02;-;-;-;-;-;-;-;-;-;-;96490,19
07/2024;valor_aprovado;"130110 CAREIRO";-;-;-;90022,77;-;4040,70;18601,20;-;-;-;-;-;1086,80;-;1708,00;1239,00;414693,71;-;2533,16;-;-;-;-;9723,20;57,22;-;-;-;-;-;-;-;-;-;-;-;-;-;534,48;-;-;-;-;-;-;-;-;-;567,40;544807,64
07/2024;valor_aprovado;"130115 CAREIRO DA VARZEA";-;-;-;9143,33;-;1066,00;7835,30;-;-;-;-;-;-;-;-;-;8650,40;-;-;-;-;-;-;-;1627,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28322,95
07/2024;valor_aprovado;"130120 COARI";445,50;-;85,69;114513,27;-;24387,47;43644,70;-;-;-;-;-;2792,64;-;-;4044,00;752554,85;19242,96;66,94;-;-;323,60;-;-;13209,64;-;-;-;-;-;-;-;-;-;54,97;-;-;-;-;-;-;-;-;-;-;-;-;-;-;975366,23
07/2024;valor_aprovado;"130130 CODAJAS";-;-;-;2735,21;-;3987,62;7816,60;-;-;-;-;-;1030,00;-;-;17,00;6520,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22106,43
07/2024;valor_aprovado;"130140 EIRUNEPE";32,40;-;-;10324,04;-;3056,92;7333,15;-;-;-;-;-;499,55;-;-;222,00;25159,11;2731,95;-;-;-;-;-;-;130,24;-;-;-;-;-;-;-;-;-;-;-;-;-;1024,42;-;-;-;-;-;-;-;-;-;-;50513,78
07/2024;valor_aprovado;"130150 ENVIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11,00
07/2024;valor_aprovado;"130160 FONTE BOA";2430,00;-;-;34035,65;-;175,50;-;-;-;-;-;-;5808,00;-;-;2500,00;182297,10;-;-;-;-;-;162,30;-;-;-;-;-;-;-;-;-;-;-;-;-;811,40;-;-;-;-;-;-;-;-;-;-;-;-;228219,95
07/2024;valor_aprovado;"130165 GUAJARA";-;-;14,10;5980,07;-;1528,15;2839,65;-;-;-;-;-;108,15;-;-;71,00;23850,09;1043,37;1,44;-;-;-;-;-;593,60;-;26,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36056,04
07/2024;valor_aprovado;"130170 HUMAITA";19132,20;-;1180,40;73886,70;-;53454,98;9943,45;30169,70;-;-;-;16284,49;39725,04;6120,65;-;642,00;367707,25;3021,20;14390,68;-;-;1401,71;255,32;90,08;5861,92;-;-;-;-;-;1880,00;361,92;-;-;-;-;8932,66;-;-;-;-;-;-;-;-;-;-;-;115978,50;770420,85
07/2024;valor_aprovado;"130180 IPIXUNA";-;-;-;15434,63;-;2295,62;4305,40;-;-;-;-;-;-;-;-;81,00;5082,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27198,65
07/2024;valor_aprovado;"130185 IRANDUBA";-;-;-;13016,61;-;-;4759,15;-;-;-;-;-;-;-;-;34,00;67385,34;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;85195,10
07/2024;valor_aprovado;"130190 ITACOATIARA";4660,20;-;-;259671,27;-;15643,94;24667,06;45822,39;-;-;-;-;6952,40;2495,70;-;28,00;516560,86;32133,83;45,88;-;-;2120,50;-;-;29948,14;-;712,75;-;-;1551,68;-;-;-;-;-;-;-;-;2449,70;-;-;-;-;-;-;-;-;-;19800,00;965264,30
07/2024;valor_aprovado;"130195 ITAMARATI";-;-;-;41419,50;-;50984,30;2395,80;-;-;-;-;-;386,25;-;-;1020,00;16251,65;-;-;-;-;-;-;-;1944,00;-;-;-;-;-;-;-;-;338,40;-;-;-;-;1380,74;-;-;-;-;-;-;-;-;-;-;116120,64
07/2024;valor_aprovado;"130200 ITAPIRANGA";-;-;-;7327,77;-;2118,63;1827,65;-;-;-;-;-;-;-;-;25,00;25043,90;-;-;-;-;-;-;-;6314,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42656,99
07/2024;valor_aprovado;"130210 JAPURA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2024;valor_aprovado;"130220 JURUA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2024;valor_aprovado;"130230 JUTAI";-;-;-;178,34;-;1841,20;2642,75;-;-;-;-;-;-;-;-;-;2874,34;-;-;-;-;-;-;-;2398,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2700,00;-;-;12634,71
07/2024;valor_aprovado;"130240 LABREA";137,70;-;-;19427,41;-;8595,80;589,60;-;-;-;-;-;-;-;-;262,00;41501,98;-;-;-;-;-;-;-;-;-;28,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;70542,49
07/2024;valor_aprovado;"130250 MANACAPURU";34754,40;-;-;106548,73;-;19147,08;57403,50;-;-;-;-;-;48443,14;-;-;62,00;617119,22;-;51,84;-;-;-;-;-;5004,12;-;-;-;-;-;-;-;-;-;-;-;-;-;823,99;-;-;-;-;-;-;-;-;-;-;889358,02
07/2024;valor_aprovado;"130255 MANAQUIRI";-;-;-;1916,65;-;1751,80;4333,45;-;-;-;-;-;66,95;-;-;-;13436,27;770,55;-;-;-;16,18;-;186,34;12,46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22490,65
07/2024;valor_aprovado;"130260 MANAUS";66423,58;-;45089,62;7232060,20;526753,18;557629,05;1019029,52;1517680,39;1287581,25;168116,31;188981,19;17705,02;812361,11;688604,30;-;13909,00;6114511,33;210192,64;12553,10;3814839,86;3568456,69;264677,24;10448,64;8403,60;525772,41;18,85;10243,82;1077217,86;213,59;4090,17;3839,91;1180,76;20,74;-;232,85;125,12;5064,08;51568,22;36287,76;80172,30;9636,10;8166,18;-;10350,00;117215,00;510624,49;695888,83;47277,74;3657043,50;34998257,10
07/2024;valor_aprovado;"130270 MANICORE";221,40;-;-;44841,50;-;10911,94;33187,00;-;-;-;-;-;1262,71;-;-;137,00;44160,01;4492,14;-;-;-;-;-;-;8922,54;-;422,28;34168,05;-;-;266,61;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9450,00;-;49,50;192492,68
07/2024;valor_aprovado;"130280 MARAA";-;-;-;6975,54;-;4361,63;8089,40;-;-;-;-;-;-;-;-;41,00;10777,35;-;-;-;-;-;-;-;1018,74;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31263,66
07/2024;valor_aprovado;"130290 MAUES";72,90;-;18,33;87570,69;-;31235,90;16797,55;-;-;-;-;-;4142,22;-;-;203,00;118838,86;2727,16;-;-;-;-;144,79;-;15610,54;-;175,56;-;-;-;-;-;20,74;-;-;-;983,44;-;-;-;-;-;-;-;-;-;3375,00;-;28215,60;310132,28
07/2024;valor_aprovado;"130300 NHAMUNDA";-;-;-;17634,44;-;4602,51;6345,90;-;-;-;-;-;-;-;-;-;14967,26;-;-;-;-;-;-;-;3267,84;-;-;-;-;-;-;-;-;-;-;-;-;-;44,54;-;-;-;-;-;-;-;-;-;-;46862,49
07/2024;valor_aprovado;"130310 NOVA OLINDA DO NORTE";310,20;-;-;59189,59;-;746,44;-;-;-;-;-;-;28,77;-;-;352,00;184741,68;3288,81;-;-;-;-;-;315,08;22712,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;271684,97
07/2024;valor_aprovado;"130320 NOVO AIRAO";-;-;-;16217,30;-;6507,79;7057,05;-;-;-;-;-;41,20;-;-;130,00;38239,42;-;-;-;-;-;-;-;2393,04;-;-;-;-;-;-;-;-;-;-;-;-;-;66,81;-;-;-;-;-;-;-;-;-;-;70652,61
07/2024;valor_aprovado;"130330 NOVO ARIPUANA";270,00;-;-;77813,13;-;2906,95;-;-;-;-;-;-;324,45;-;-;210,00;32090,62;1162,83;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;114777,98
07/2024;valor_aprovado;"130340 PARINTINS";1620,00;-;2973,09;258446,62;-;21591,73;48024,05;52498,03;-;-;1858,60;-;10403,81;6309,45;-;1490,00;462683,49;1938,73;1507,64;-;-;33037,36;624,00;-;40050,74;-;281,09;20883,20;-;25,90;236,44;12,97;-;-;63,16;-;772,10;-;-;-;-;-;-;-;-;-;22500,00;-;25123,00;1014955,20
07/2024;valor_aprovado;"130350 PAUINI";-;-;-;26067,75;-;2095,99;5497,80;-;-;-;-;-;164,80;-;-;-;3042,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;41819,02
07/2024;valor_aprovado;"130353 PRESIDENTE FIGUEIREDO";-;-;-;50623,98;-;9183,08;17182,00;-;-;-;-;-;4125,50;-;-;254,00;72003,15;6255,02;950,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;160577,13
07/2024;valor_aprovado;"130356 RIO PRETO DA EVA";189,00;-;-;18512,70;-;13662,70;5103,45;-;-;-;-;-;375,95;-;-;97,00;133692,94;-;-;-;-;-;-;-;21214,20;-;157,64;-;-;-;-;-;-;-;-;-;-;-;1781,60;-;-;-;-;-;-;-;-;-;-;194787,18
07/2024;valor_aprovado;"130360 SANTA ISABEL DO RIO NEGRO";-;-;-;5523,24;-;1892,19;48,40;-;-;-;-;-;-;-;-;27,00;18771,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;31662,09
07/2024;valor_aprovado;"130370 SANTO ANTONIO DO ICA";-;-;-;26306,70;-;1317,85;-;-;-;-;-;-;-;-;-;323,00;25736,00;-;-;-;-;220,00;-;-;12,46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53916,01
07/2024;valor_aprovado;"130380 SAO GABRIEL DA CACHOEIRA";51,30;-;54,99;5021,68;-;-;2767,60;-;-;-;-;-;13,52;-;-;118,00;16439,51;948,35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25414,95
07/2024;valor_aprovado;"130390 SAO PAULO DE OLIVENCA";-;-;-;40594,78;-;9398,32;9195,45;-;-;-;-;-;-;-;-;-;44561,59;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;-;110050,14
07/2024;valor_aprovado;"130395 SAO SEBASTIAO DO UATUMA";-;-;-;10241,98;-;2309,46;-;-;-;-;-;-;2975,27;-;-;66,00;38624,51;2756,72;-;-;-;-;-;-;8626,60;-;-;-;-;-;-;-;-;-;-;-;-;-;1269,39;-;-;-;-;-;-;-;7200,00;-;1262,90;75332,83
07/2024;valor_aprovado;"130400 SILVES";48,60;-;-;12729,13;-;4104,95;-;-;-;-;-;-;339,90;-;-;141,00;29676,75;-;-;-;-;-;-;-;1678,92;-;-;-;-;-;-;-;-;-;-;-;-;29,86;-;-;-;-;-;-;-;-;8100,00;-;27363,60;84212,71
07/2024;valor_aprovado;"130406 TABATINGA";-;-;-;13392,36;-;12340,76;1329,90;-;-;-;-;-;327,12;-;-;-;20109,30;719,15;111,05;-;-;655,29;368,96;-;844,88;-;-;-;-;-;-;-;-;-;-;-;1132,32;-;-;-;-;-;-;-;-;-;-;-;-;51331,09
07/2024;valor_aprovado;"130410 TAPAUA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2024;valor_aprovado;"130420 TEFE";18,00;-;989,91;152401,51;-;58959,44;57111,01;21114,86;-;-;-;-;6259,10;-;-;630,00;217906,59;23358,68;8083,42;-;-;-;10201,59;6365,72;20481,62;-;77,09;23260,05;-;-;-;-;-;-;-;-;467,98;-;6411,35;-;-;-;-;-;-;-;12600,00;94,16;27635,20;654427,28
07/2024;valor_aprovado;"130423 TONANTINS";-;-;-;2703,09;-;2075,50;7017,45;-;-;-;-;-;303,85;-;-;112,00;16015,43;-;-;-;-;-;-;-;19083,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47310,92
07/2024;valor_aprovado;"130426 UARINI";-;-;-;12669,28;-;2905,51;2946,90;-;-;-;-;-;190,55;-;-;-;10113,63;-;1491,65;-;-;-;-;-;11,84;-;26,42;-;-;-;714,31;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31070,09
07/2024;valor_aprovado;"130430 URUCARA";-;-;-;10391,44;-;2023,23;3139,95;-;-;-;-;-;154,50;-;-;-;17690,20;-;148,50;-;-;-;-;-;1336,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;400,85;35285,59
07/2024;valor_aprovado;"130440 URUCURITUBA";-;-;-;7926,07;-;1681,13;-;-;-;-;-;-;-;-;-;-;485,73;-;-;-;-;-;-;-;11,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10104,77
07/2024;valor_aprovado;" MUNICIPIO IGNORADO - RR";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2024;valor_aprovado;"140002 AMAJARI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2024;valor_aprovado;"140005 ALTO ALEGRE";8,10;-;-;2839,63;-;1999,58;-;-;-;-;-;-;-;-;-;52,00;31752,71;658,47;-;-;-;-;-;-;129,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37440,09
07/2024;valor_aprovado;"140010 BOA VISTA";182,70;-;2691,71;872838,21;48417,30;201208,61;105077,09;261456,50;366843,75;13701,15;5578,30;538,38;71290,63;60810,00;-;1125,00;689403,38;11831,15;80928,51;13879,65;877038,31;14570,00;577,39;3522,96;24673,78;-;1961,43;494800,11;-;49,08;-;-;-;-;-;-;1731,59;-;780,36;18384,03;-;-;-;-;-;12575,52;13207,73;20727,18;1947346,50;6239747,99
07/2024;valor_aprovado;"140015 BONFIM";-;-;-;1733,14;-;-;-;-;-;-;-;-;-;-;-;5,00;13866,28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15604,42
07/2024;valor_aprovado;"140017 CANTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;351,17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;351,17
07/2024;valor_aprovado;"140020 CARACARAI";-;-;-;5390,78;-;4667,84;-;-;-;-;-;-;82,40;-;-;14,00;25422,71;-;-;-;-;-;-;-;442,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36019,85
07/2024;valor_aprovado;"140023 CAROEBE";-;-;-;4484,48;-;3146,47;-;-;-;-;-;-;-;-;-;-;23249,33;1030,10;-;-;-;-;-;-;915,60;-;158,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32984,50
07/2024;valor_aprovado;"140028 IRACEMA";-;-;-;1460,60;-;-;-;-;-;-;-;-;-;-;-;-;8717,90;-;-;-;-;-;-;-;11,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10190,34
07/2024;valor_aprovado;"140030 MUCAJAI";-;-;-;1689,80;-;6333,21;-;-;-;-;-;-;-;-;-;-;25649,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9900,00;-;-;43572,64
07/2024;valor_aprovado;"140040 NORMANDIA";-;-;-;1816,07;-;-;-;-;-;-;-;-;-;-;-;8,00;4895,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6719,07
07/2024;valor_aprovado;"140045 PACARAIMA";-;-;-;4537,15;-;-;-;-;-;-;-;-;37,18;-;-;27,00;14838,75;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19440,08
07/2024;valor_aprovado;"140047 RORAINOPOLIS";121,50;-;-;2844,78;-;-;4596,35;-;-;-;-;-;2067,88;-;-;35,00;5980,93;1794,56;-;-;-;-;-;-;-;-;61,93;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2970,00;20472,93
07/2024;valor_aprovado;"140050 SAO JOAO DA BALIZA";-;-;-;3662,58;-;-;-;-;-;-;-;-;-;-;-;-;12734,58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16397,16
07/2024;valor_aprovado;"140060 SAO LUIZ";-;-;-;502,75;-;3419,16;-;-;-;-;-;-;-;-;-;-;18693,46;7799,72;-;-;-;-;-;-;138,96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30554,05
07/2024;valor_aprovado;"140070 UIRAMUTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
