periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"Total"
09/2024;valor_aprovado;"171850 RECURSOLANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3825,00;-;-;3829,00
09/2024;valor_aprovado;"171855 RIACHINHO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"171865 RIO DA CONCEICAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"171870 RIO DOS BOIS";-;-;-;-;-;-;-;-;-;-;-;-;201,39;-;-;2,00;349,23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;552,62
09/2024;valor_aprovado;"171875 RIO SONO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2,00;4708,45;-;-;-;-;-;5,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3825,00;-;-;8541,25
09/2024;valor_aprovado;"171880 SAMPAIO";-;-;-;-;-;-;-;-;-;-;-;-;36,05;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36,05
09/2024;valor_aprovado;"171884 SANDOLANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4725,00;-;2405,70;7133,70
09/2024;valor_aprovado;"171886 SANTA FE DO ARAGUAIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;150,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;980,10;5630,10
09/2024;valor_aprovado;"171888 SANTA MARIA DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"171889 SANTA RITA DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;189,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4050,00;-;717,75;4956,75
09/2024;valor_aprovado;"171890 SANTA ROSA DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;4500,00
09/2024;valor_aprovado;"171900 SANTA TEREZA DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6,00;242,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;564,30;5312,30
09/2024;valor_aprovado;"172000 SANTA TEREZINHA DO TOCANTINS";-;-;-;2735,17;-;-;-;-;-;-;-;-;-;-;-;8,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;4544,10;11787,27
09/2024;valor_aprovado;"172010 SAO BENTO DO TOCANTINS";-;-;-;-;-;-;314,60;-;-;-;-;-;72,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9450,00;-;-;9836,70
09/2024;valor_aprovado;"172015 SAO FELIX DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"172020 SAO MIGUEL DO TOCANTINS";-;-;-;-;-;-;1886,50;-;-;-;-;-;-;-;-;16,00;1674,00;219,49;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7875,00;-;3406,50;15077,49
09/2024;valor_aprovado;"172025 SAO SALVADOR DO TOCANTINS";-;-;-;4464,34;-;-;-;-;-;-;-;-;-;-;-;-;12,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;2425,50;11852,44
09/2024;valor_aprovado;"172030 SAO SEBASTIAO DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7200,00;-;-;7200,00
09/2024;valor_aprovado;"172049 SAO VALERIO";-;-;-;11612,22;-;1426,35;1840,30;-;-;-;-;-;-;-;-;-;6,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9675,00;-;2479,95;27040,12
09/2024;valor_aprovado;"172065 SILVANOPOLIS";-;-;-;7072,67;-;481,00;928,95;-;-;-;-;-;-;-;-;-;5676,78;-;-;-;-;-;-;-;23,16;-;-;-;-;-;-;-;-;-;-;-;133,92;-;-;-;-;-;-;-;-;-;-;4950,00;-;2591,85;21858,33
09/2024;valor_aprovado;"172080 SITIO NOVO DO TOCANTINS";-;-;-;-;-;-;1115,95;-;-;-;-;-;-;-;-;23,00;6854,54;-;-;-;-;-;-;-;-;-;-;123243,15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3825,00;-;-;135061,64
09/2024;valor_aprovado;"172085 SUCUPIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;289,54;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5625,00;-;4950,00;10864,54
09/2024;valor_aprovado;"172090 TAGUATINGA";-;-;84,10;10568,75;-;3033,25;2570,70;-;-;-;-;-;545,90;-;-;-;38374,11;2544,76;-;-;-;-;-;-;513,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7875,00;-;-;66110,13
09/2024;valor_aprovado;"172093 TAIPAS DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"172097 TALISMA";-;-;-;4877,67;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4877,67
09/2024;valor_aprovado;"172100 PALMAS";691,62;-;3346,20;1298282,15;287744,85;114891,97;92065,70;165640,65;187587,50;8233,71;20316,38;6966,47;132533,19;216006,58;-;485,00;856281,39;19427,04;104215,30;1051067,45;780827,47;41412,30;437,75;2861,44;10121,66;2601,30;299,15;99162,39;-;120,47;7917,86;1553,56;41,48;-;-;-;5705,40;-;-;4419,89;3550,97;-;-;-;3105,00;-;81462,53;172169,69;21357,08;437792,85;6242703,39
09/2024;valor_aprovado;"172110 TOCANTINIA";-;-;-;1777,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1777,86
09/2024;valor_aprovado;"172120 TOCANTINOPOLIS";-;-;-;8795,91;-;10539,37;4228,95;-;-;-;-;-;-;-;-;64,00;87689,93;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;89,58;-;-;-;-;-;-;-;-;-;11475,00;-;4752,00;127634,74
09/2024;valor_aprovado;"172125 TUPIRAMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2,00
09/2024;valor_aprovado;"172130 TUPIRATINS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3825,00;-;-;3825,00
09/2024;valor_aprovado;"172208 WANDERLANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;2450,25;7400,25
09/2024;valor_aprovado;"172210 XAMBIOA";-;-;-;4989,48;-;6087,42;1823,25;-;-;-;-;-;257,50;-;-;-;26709,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6975,00;-;1092,00;47934,25
09/2024;valor_aprovado;" MUNICIPIO IGNORADO - MA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"210005 ACAILANDIA";12749,40;-;690,01;428381,06;5604,58;32064,59;55048,88;101035,02;-;-;29100,50;-;43349,20;3254,64;-;112,00;191833,70;77410,96;129,51;-;464388,77;2024,00;-;2039,78;5361,80;-;373,81;56275,65;-;214,93;-;45,24;-;-;-;-;45,06;-;106,05;9338,12;-;-;-;-;-;-;-;12124,00;1194,66;85587,15;1619883,07
09/2024;valor_aprovado;"210010 AFONSO CUNHA";-;-;-;11671,22;-;-;1046,10;-;-;-;-;-;-;-;-;-;17924,79;-;-;-;-;-;-;-;147,66;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;935,55;31725,32
09/2024;valor_aprovado;"210015 AGUA DOCE DO MARANHAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;-;5850,00
09/2024;valor_aprovado;"210020 ALCANTARA";-;-;-;23,46;-;-;-;-;-;-;-;-;-;-;-;-;200,00;-;-;-;-;-;-;-;3952,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4176,26
09/2024;valor_aprovado;"210030 ALDEIAS ALTAS";-;-;-;19217,81;-;1905,28;1706,65;-;-;-;-;-;164,80;-;-;-;68456,04;-;-;-;-;-;-;-;1443,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;92894,26
09/2024;valor_aprovado;"210040 ALTAMIRA DO MARANHAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;400,68;-;-;-;-;-;-;-;197,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;597,80
09/2024;valor_aprovado;"210043 ALTO ALEGRE DO MARANHAO";-;-;-;72084,96;-;7996,30;41523,35;-;-;-;-;-;272,95;-;-;6,00;58759,56;-;-;-;-;-;-;-;1590,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;-;188308,88
09/2024;valor_aprovado;"210047 ALTO ALEGRE DO PINDARE";-;-;419,95;56735,33;-;9554,85;6061,55;33352,73;-;-;1637,44;-;545,26;-;-;41,00;86065,66;4611,73;538,56;-;-;321,62;3,48;22,52;7446,16;-;79,26;125,00;-;-;-;-;-;-;-;-;-;59,72;-;-;-;-;-;-;-;-;-;7200,00;-;47584,35;262406,17
09/2024;valor_aprovado;"210050 ALTO PARNAIBA";-;-;-;-;-;-;-;-;-;-;-;-;-;136,32;-;-;6260,00;-;-;-;-;-;373,19;-;-;-;-;-;-;-;-;-;-;-;-;-;541,28;-;-;-;-;-;-;-;-;-;-;-;-;-;7310,79
09/2024;valor_aprovado;"210055 AMAPA DO MARANHAO";-;-;-;2198,35;-;816,62;1568,60;-;-;-;-;-;-;-;-;-;7162,16;-;-;-;-;-;-;-;2106,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13851,73
09/2024;valor_aprovado;"210060 AMARANTE DO MARANHAO";8,10;-;-;18899,66;1651,32;6835,62;15099,70;-;-;-;2359,84;-;108,15;-;-;105,00;15163,13;4437,73;-;-;-;-;13,92;-;4276,80;-;-;-;-;-;-;13,54;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11925,00;-;47569,50;128467,01
09/2024;valor_aprovado;"210070 ANAJATUBA";2,70;-;-;-;-;2758,95;3672,35;-;-;-;-;-;-;-;-;24,00;58785,81;-;-;-;-;-;-;-;505,86;-;158,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3825,00;-;12969,00;82702,19
09/2024;valor_aprovado;"210080 ANAPURUS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38857,82;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38857,82
09/2024;valor_aprovado;"210083 APICUM-ACU";-;-;-;14233,95;-;-;3472,15;-;-;-;-;-;-;-;-;28,00;37742,06;840,20;-;-;-;-;-;-;8592,40;-;641,13;-;-;-;-;-;-;-;-;-;-;656,92;-;-;-;-;-;-;-;-;-;-;-;44550,00;110756,81
09/2024;valor_aprovado;"210087 ARAGUANA";-;-;-;3342,94;-;-;532,40;-;-;-;-;-;206,00;-;-;13,00;13497,20;-;-;-;-;-;-;-;763,28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18354,82
09/2024;valor_aprovado;"210090 ARAIOSES";-;-;-;-;-;-;-;-;-;-;-;-;668,73;-;-;-;62243,13;1018,06;-;-;-;-;-;-;245,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6092,70;70267,62
09/2024;valor_aprovado;"210095 ARAME";-;-;-;19873,77;-;3394,63;9127,25;-;-;-;-;-;-;-;-;96,00;31181,59;-;-;-;-;-;-;-;416,88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20493,00;84583,12
09/2024;valor_aprovado;"210100 ARARI";926,10;-;-;9204,61;-;3376,79;-;-;-;-;-;-;-;-;-;224,00;80975,18;1448,98;-;-;-;-;34,80;45,04;3089,84;-;362,08;-;-;-;-;1367,99;-;-;-;-;-;-;1380,74;-;-;-;-;-;-;-;-;6525,00;-;17463,60;126424,75
09/2024;valor_aprovado;"210110 AXIXA";-;-;-;4259,80;-;-;2075,70;-;-;-;-;-;-;-;-;-;54240,45;-;-;-;-;-;11,60;-;1225,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;2329,20;69992,35
09/2024;valor_aprovado;"210120 BACABAL";1179,90;-;-;68113,61;2929,60;179066,36;87840,00;118973,51;-;-;-;-;11212,22;10937,67;-;678,00;1242603,92;62360,73;9587,06;-;1174865,45;8328,00;-;-;40117,68;-;233,88;170523,60;-;49,08;830,76;-;-;-;-;-;-;179,16;2806,02;4444,88;-;-;-;-;-;-;-;27450,00;5155,14;115013,25;3345479,48
09/2024;valor_aprovado;"210125 BACABEIRA";-;-;-;8619,11;-;4738,27;5228,30;-;-;-;-;-;824,00;-;-;-;50061,81;512,73;-;-;-;-;-;188,89;10293,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2019,60;82486,63
09/2024;valor_aprovado;"210130 BACURI";-;-;-;6063,73;-;-;7017,45;-;-;-;-;-;264,26;-;-;-;45911,78;-;5,92;-;-;-;-;-;4857,46;-;459,90;-;-;-;-;-;-;-;-;-;-;298,60;-;-;-;-;-;-;-;-;-;-;-;-;64879,10
09/2024;valor_aprovado;"210135 BACURITUBA";-;-;-;3328,39;-;-;967,45;-;-;-;-;-;-;-;-;229,00;-;-;-;-;-;-;10,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;9035,28
09/2024;valor_aprovado;"210140 BALSAS";1215,00;-;21,56;125558,30;14058,25;41379,92;39916,47;90978,60;-;-;17139,22;-;6585,10;15384,36;-;110,00;363208,22;9324,57;7442,24;-;7470,07;24557,35;91,06;-;18864,16;-;172,59;575,00;-;-;-;-;-;-;-;-;1068,20;-;5456,15;-;-;-;-;-;-;-;-;-;-;75655,80;866232,19
09/2024;valor_aprovado;"210150 BARAO DE GRAJAU";-;-;-;-;-;354,61;-;-;-;-;-;-;-;-;-;-;58282,36;-;-;-;-;-;-;-;319,44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;1528,80;66560,21
09/2024;valor_aprovado;"210160 BARRA DO CORDA";164,70;-;-;81598,38;-;18517,43;30297,85;139280,44;-;-;12804,54;-;2843,82;2198,16;-;624,00;216960,82;18492,49;158,57;-;-;327,21;151,42;78,82;9064,20;-;1300,27;-;-;-;-;22,62;-;-;-;-;1989,74;-;-;-;-;-;-;-;-;-;-;2025,00;-;371654,85;910555,33
09/2024;valor_aprovado;"210170 BARREIRINHAS";-;-;-;143738,61;-;30647,61;34710,50;203627,39;-;-;-;-;2070,30;-;-;-;124821,17;-;-;-;-;-;-;-;23872,82;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;563488,40
09/2024;valor_aprovado;"210173 BELAGUA";-;-;-;897,45;-;-;-;-;-;-;-;-;-;-;-;2,00;1200,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2099,45
09/2024;valor_aprovado;"210177 BELA VISTA DO MARANHAO";-;-;-;9727,78;-;-;2746,70;-;-;-;-;-;-;-;-;-;73880,92;942,03;1509,48;-;-;-;-;37,62;2801,36;-;50,67;-;-;-;-;-;-;-;-;-;-;298,60;-;-;-;-;-;-;-;-;-;2925,00;-;8506,80;103426,96
09/2024;valor_aprovado;"210180 BENEDITO LEITE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"210190 BEQUIMAO";-;-;-;2131,08;-;1112,47;-;-;-;-;-;-;-;-;-;12,00;22771,66;-;-;-;-;-;-;-;961,04;-;52,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27041,09
09/2024;valor_aprovado;"210193 BERNARDO DO MEARIM";-;-;-;-;-;-;2283,05;-;-;-;-;-;301,00;-;-;55,00;23843,57;1373,35;-;-;-;-;-;144,76;1053,96;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3825,00;-;5445,00;38324,69
09/2024;valor_aprovado;"210197 BOA VISTA DO GURUPI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
09/2024;valor_aprovado;"210200 BOM JARDIM";-;-;-;11005,37;-;1925,01;6221,05;-;-;-;4171,28;-;87,55;-;-;31,00;37019,20;3246,52;1,44;-;-;-;10,44;-;1125,70;-;54,57;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8325,00;-;7088,40;80312,53
09/2024;valor_aprovado;"210203 BOM JESUS DAS SELVAS";43,20;-;-;26826,78;-;9153,29;6645,10;-;-;-;-;-;360,50;-;-;-;53931,66;-;89,25;-;-;-;-;-;109,04;-;22,52;-;-;-;-;-;-;-;-;-;-;298,60;-;-;-;-;-;-;-;-;-;-;-;65142,00;162621,94
09/2024;valor_aprovado;"210207 BOM LUGAR";-;-;-;-;-;-;2742,30;-;-;-;-;-;-;-;-;-;3862,70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;5702,40;18157,40
09/2024;valor_aprovado;"210210 BREJO";-;-;-;2,73;-;-;2424,95;-;-;-;-;-;-;-;-;20,00;29250,50;-;-;-;-;-;-;-;2990,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1524,60;36213,68
09/2024;valor_aprovado;"210215 BREJO DE AREIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1875,00;-;419,30;-;-;-;-;137,51;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2431,81
09/2024;valor_aprovado;"210220 BURITI";-;-;-;6934,63;-;1619,29;5665,00;-;-;-;-;-;-;-;-;-;61360,37;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7078,50;82657,79
09/2024;valor_aprovado;"210230 BURITI BRAVO";-;-;-;7522,32;-;-;1430,00;-;-;-;-;-;-;-;-;-;62032,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7650,00;-;24255,00;102889,32
09/2024;valor_aprovado;"210232 BURITICUPU";-;-;46,19;46261,88;2567,10;1402,07;8134,50;649,30;-;-;2359,84;-;690,10;-;-;32,00;136169,16;358,42;25,31;-;-;-;-;-;1144,08;-;475,56;-;-;-;-;13,54;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27492,30;227821,35
09/2024;valor_aprovado;"210235 BURITIRANA";-;-;-;4649,15;-;-;1403,60;-;-;-;-;-;257,50;-;-;404,00;21655,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3150,00;-;60696,90;92217,07
09/2024;valor_aprovado;"210237 CACHOEIRA GRANDE";-;-;-;5867,28;-;3892,06;428,45;-;-;-;-;-;-;-;-;-;18618,57;-;-;-;-;-;12,76;-;3018,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2475,00;-;5264,40;39577,42
09/2024;valor_aprovado;"210240 CAJAPIO";-;-;-;2605,53;-;802,51;2089,45;-;-;-;-;-;-;-;-;-;24846,57;-;-;-;-;-;-;-;231,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6525,00;-;3088,80;40189,46
09/2024;valor_aprovado;"210250 CAJARI";-;-;-;9168,07;-;-;3688,85;-;-;-;-;-;-;-;-;-;41718,47;-;-;-;-;-;-;-;156,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;6781,50;67813,29
09/2024;valor_aprovado;"210255 CAMPESTRE DO MARANHAO";-;-;-;3598,36;-;-;-;-;-;-;-;-;242,05;-;-;4,00;30430,36;-;-;-;-;-;-;-;858,12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10399,95;45532,84
09/2024;valor_aprovado;"210260 CANDIDO MENDES";-;-;-;-;-;-;3267,00;-;-;-;-;-;-;-;-;23,00;35699,54;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1493,00;-;-;-;-;-;-;-;-;-;-;-;-;40482,54
09/2024;valor_aprovado;"210270 CANTANHEDE";-;-;-;7313,38;-;1813,83;-;-;-;-;-;-;-;-;-;155,00;78104,62;-;-;-;-;-;-;-;7095,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6177,60;100660,03
09/2024;valor_aprovado;"210275 CAPINZAL DO NORTE";-;-;-;17805,27;-;-;-;-;-;-;-;-;-;-;-;-;78074,57;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;95879,84
09/2024;valor_aprovado;"210280 CAROLINA";-;-;-;6556,90;-;5597,01;-;-;-;-;-;-;-;-;-;112,00;48576,23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;60842,14
09/2024;valor_aprovado;"210290 CARUTAPERA";-;-;-;25142,87;-;12329,29;4902,70;-;-;-;1733,76;-;2592,00;-;-;56,00;42217,69;420,30;11,52;-;-;-;-;-;7118,72;-;369,88;138355,71;-;-;-;-;-;-;-;-;-;89,58;-;-;-;-;-;-;-;-;-;-;-;-;235340,02
09/2024;valor_aprovado;"210300 CAXIAS";3332,48;296,00;2716,00;302588,13;2136,65;28963,40;59381,62;192743,37;106693,75;-;10315,22;-;21393,03;10162,24;-;1236,00;1387598,67;61127,78;1741,96;146378,54;855856,39;15384,79;629,38;224,07;29081,40;-;2855,62;-;3135,30;-;7822,07;-;-;-;-;-;3523,70;-;-;5910,71;-;-;-;-;-;-;-;113928,65;19695,30;2499,75;3399351,97
