periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0308 Tratamento de lesoes, envenenamentos e outros, decorrentes de causas externas";"0309 Terapias especializadas";"0310 Parto e nascimento";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"Total"
02/2024;qtd_aprovada;"350950 CAMPINAS";869;3840;19220;397773;8212;35886;11373;7251;1254;719;2235;16;39043;41973;96;17942;497943;2664;1497;5933;10192;15066;2090;-;219;-;2544;-;239;1371;35;294;33;58;3;5;9;16;858;16;743;91;2175;-;-;-;451;3544324;766;139;-;-;4677476
02/2024;qtd_aprovada;"350960 CAMPO LIMPO PAULISTA";2497;128;30825;46142;27;3457;353;316;-;-;42;-;759;-;-;3473;114558;1627;126;-;2337;-;311;-;-;-;803;-;7;3;-;3;-;1;-;-;5;-;146;-;88;34;-;-;-;-;-;-;-;43;-;-;208111
02/2024;qtd_aprovada;"350970 CAMPOS DO JORDAO";5842;82;1593;15832;-;2350;351;86;-;-;-;-;392;-;-;3438;34347;108;13;-;-;-;1132;-;-;-;13;-;1;-;-;-;-;-;-;-;-;-;68;-;-;-;-;-;-;-;-;-;-;-;-;-;65648
02/2024;qtd_aprovada;"350980 CAMPOS NOVOS PAULISTA";3499;-;35;-;-;174;36;-;-;-;-;-;4;-;-;418;9542;151;-;-;-;-;561;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38;-;-;-;-;-;-;-;-;-;25;-;-;1283;15766
02/2024;qtd_aprovada;"350990 CANANEIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2024;qtd_aprovada;"350995 CANAS";34;10;-;-;-;-;18;-;-;-;-;-;-;-;-;-;477;47;-;-;-;-;97;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;-;-;-;-;-;-;-;-;-;18;-;-;1446;2155
02/2024;qtd_aprovada;"351000 CANDIDO MOTA";2252;118;-;23630;6;934;20;11;-;-;-;-;680;-;-;699;25412;2112;16;-;-;-;-;-;3;-;104;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;55997
02/2024;qtd_aprovada;"351010 CANDIDO RODRIGUES";-;17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
02/2024;qtd_aprovada;"351015 CANITAR";-;107;-;3831;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3938
02/2024;qtd_aprovada;"351020 CAPAO BONITO";6285;-;53;25190;-;1193;64;-;-;-;55;-;896;-;-;777;17184;610;15;-;-;-;369;-;79;-;94;-;6;-;-;-;12;2;1;-;-;-;40;-;-;-;-;-;-;-;-;-;-;-;-;-;52925
02/2024;qtd_aprovada;"351030 CAPELA DO ALTO";1014;18;393;6;-;897;-;-;-;-;-;-;4;-;-;1245;27922;435;-;-;-;-;200;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32;-;-;-;-;-;-;-;-;-;30;-;-;1457;33653
02/2024;qtd_aprovada;"351040 CAPIVARI";4565;328;2287;18778;8;1460;399;232;-;-;38;-;817;-;-;1643;36228;554;24;-;-;8;1492;-;-;-;102;-;12;29;-;-;-;-;-;-;-;-;211;-;-;-;-;-;-;-;-;-;15;-;-;-;69230
02/2024;qtd_aprovada;"351050 CARAGUATATUBA";1935;699;376;121362;1199;9023;3608;2229;409;-;522;-;6312;615;12;6063;115996;2721;92;-;2778;330;603;-;243;-;761;-;34;241;1;1;19;1;-;-;2;-;188;-;272;19;-;-;-;-;-;-;29;17;64;-;278776
02/2024;qtd_aprovada;"351060 CARAPICUIBA";2211;1520;5098;138501;-;11970;2603;644;-;-;301;-;3660;-;-;5632;137058;6073;43;-;1513;-;-;-;324;-;679;-;6;150;-;-;24;2;1;-;1;-;-;-;-;13;-;-;-;-;-;-;-;32;-;-;318059
02/2024;qtd_aprovada;"351070 CARDOSO";-;-;-;2632;-;497;253;-;-;-;-;-;3651;-;-;-;3540;-;1237;-;-;-;-;-;-;-;-;-;-;178;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19;-;-;-;12007
02/2024;qtd_aprovada;"351080 CASA BRANCA";-;267;63;14806;305;996;784;-;-;-;72;-;2934;-;-;8;24848;778;163;-;-;-;92;-;427;-;421;-;-;45;-;-;1;-;-;-;-;-;-;-;29;-;-;-;-;-;-;-;16;-;-;-;47055
02/2024;qtd_aprovada;"351090 CASSIA DOS COQUEIROS";120;-;42;-;-;1;-;-;-;-;-;-;-;-;-;101;1156;-;-;-;-;-;27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1447
02/2024;qtd_aprovada;"351100 CASTILHO";5039;31;202;1605;-;455;-;-;-;-;-;-;134;-;-;925;32218;703;12;-;-;-;899;-;11;-;76;-;14;-;-;-;-;-;-;-;-;-;218;-;-;-;-;-;-;-;-;-;22;-;-;1614;44178
02/2024;qtd_aprovada;"351110 CATANDUVA";1036;590;2535;115555;1067;7956;3328;1255;328;252;401;9;6158;-;-;1969;84586;3134;1667;741;1179;-;195;-;549;-;671;-;59;417;4;134;76;29;-;-;2;68;54;4;350;5;-;-;-;-;-;-;86;22;-;781;237252
02/2024;qtd_aprovada;"351120 CATIGUA";-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33;515;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;559
02/2024;qtd_aprovada;"351130 CEDRAL";-;-;-;2598;-;328;-;-;-;-;-;-;-;-;-;-;109;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3035
02/2024;qtd_aprovada;"351140 CERQUEIRA CESAR";-;32;-;1326;-;845;3;-;-;-;-;-;152;-;-;2;14913;410;-;-;-;-;-;-;-;-;97;-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17791
02/2024;qtd_aprovada;"351150 CERQUILHO";360;306;15;16993;-;1412;329;-;34;-;87;-;387;-;-;59;20397;774;22;-;-;8;1109;-;-;-;53;-;42;-;-;-;-;-;-;-;-;-;106;-;-;-;-;-;-;-;-;-;-;-;-;348;42841
02/2024;qtd_aprovada;"351160 CESARIO LANGE";-;-;-;8658;-;653;257;10;22;-;32;-;280;-;-;-;8722;-;6;-;-;-;-;-;-;-;43;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18683
02/2024;qtd_aprovada;"351170 CHARQUEADA";4816;-;132;1714;-;503;375;-;-;-;-;-;217;-;34;637;14554;689;-;-;-;-;487;-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;69;-;-;-;-;-;-;-;-;-;-;-;-;2367;26609
02/2024;qtd_aprovada;"351190 CLEMENTINA";842;33;-;172;-;211;18;-;-;-;-;-;40;-;-;-;2526;454;2;-;-;-;-;-;-;-;24;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4325
02/2024;qtd_aprovada;"351200 COLINA";7296;2119;235;10580;-;690;302;17;-;-;-;-;231;-;-;1244;24658;4;4;-;-;-;429;-;-;-;31;-;1;-;-;-;-;-;-;-;-;-;76;-;2;-;-;-;-;-;-;-;-;-;-;-;47919
02/2024;qtd_aprovada;"351210 COLOMBIA";3328;11;53;1740;-;84;8;-;-;-;-;-;19;-;-;96;3596;147;-;-;-;-;37;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;24;-;-;-;-;-;-;-;-;-;4;-;-;-;9155
02/2024;qtd_aprovada;"351220 CONCHAL";173;204;1;17432;-;1174;89;221;-;-;-;-;188;-;-;173;15374;114;11;-;-;-;-;-;762;-;251;-;11;-;-;-;2;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;3824;40006
02/2024;qtd_aprovada;"351230 CONCHAS";1609;50;-;1592;-;960;210;-;-;-;-;-;347;-;-;1750;25235;1376;-;-;-;-;-;-;-;-;200;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33329
02/2024;qtd_aprovada;"351240 CORDEIROPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2024;qtd_aprovada;"351250 COROADOS";1579;1;36;-;-;-;-;-;-;-;-;-;-;-;-;572;8034;470;-;-;-;-;167;-;-;-;7;-;1;-;-;-;-;-;-;-;-;-;37;-;-;-;-;-;-;-;-;-;-;-;-;-;10904
02/2024;qtd_aprovada;"351260 CORONEL MACEDO";-;7;-;866;-;104;22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;999
02/2024;qtd_aprovada;"351270 CORUMBATAI";387;41;50;1354;-;28;74;-;-;-;-;-;19;-;-;207;3711;43;-;-;-;-;54;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14;-;-;-;-;-;-;-;-;-;-;-;-;1228;7210
02/2024;qtd_aprovada;"351280 COSMOPOLIS";3335;65;5;31996;-;2503;703;104;-;-;19;-;964;-;-;357;10751;979;106;-;-;-;299;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;5084;57271
02/2024;qtd_aprovada;"351290 COSMORAMA";41;200;-;3544;-;-;-;-;-;-;-;-;-;-;-;-;113;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3907
02/2024;qtd_aprovada;"351300 COTIA";18504;190;22595;38352;73;9135;1114;472;-;-;134;-;2878;-;-;12142;209625;1909;29;-;-;-;4238;-;90;-;771;-;19;4;-;9;18;23;-;-;-;-;381;-;-;-;-;-;-;-;-;-;-;-;-;-;322705
02/2024;qtd_aprovada;"351310 CRAVINHOS";271;-;2135;12531;-;7;-;-;-;-;-;-;257;-;82;53;22445;573;48;-;-;-;384;-;-;-;40;-;8;-;-;-;-;-;-;-;-;-;78;-;-;-;-;-;-;-;-;-;-;-;-;50;38962
02/2024;qtd_aprovada;"351320 CRISTAIS PAULISTA";-;68;-;140;-;105;-;-;-;-;-;-;-;-;-;-;-;188;-;-;-;-;39;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;560
02/2024;qtd_aprovada;"351330 CRUZALIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
02/2024;qtd_aprovada;"351340 CRUZEIRO";206;197;219;50354;201;1885;317;847;-;-;-;-;754;1;640;874;14951;197;30;-;-;25;119;-;-;-;188;-;13;-;-;-;-;1;-;-;1;-;19;-;7;-;-;-;-;-;-;-;-;-;-;15901;87947
02/2024;qtd_aprovada;"351350 CUBATAO";2062;166;1683;74010;916;5395;2204;627;-;-;135;-;1766;465;-;3328;105572;8801;-;-;283;342;902;-;-;-;127;-;3;-;-;19;-;-;-;-;-;-;286;-;135;-;-;-;-;-;-;-;2;-;-;-;209229
02/2024;qtd_aprovada;"351360 CUNHA";3055;170;6;2779;2;977;65;-;-;-;-;-;149;-;155;195;7625;290;52;-;-;-;-;-;-;-;130;-;3;-;-;-;-;-;-;-;-;-;-;-;32;-;-;-;-;-;-;-;17;-;-;-;15702
02/2024;qtd_aprovada;"351370 DESCALVADO";3274;163;493;11428;-;1267;387;-;-;-;24;-;348;-;-;564;26031;1394;26;-;-;-;1470;-;14;-;322;-;12;-;-;-;2;-;-;-;-;-;73;-;18;-;-;-;-;-;-;-;505;-;-;3377;51192
02/2024;qtd_aprovada;"351380 DIADEMA";4899;624;4708;216774;896;10229;2767;151;376;-;181;-;11259;-;-;4433;175707;10465;123;-;4159;534;675;-;94;-;277;-;59;65;-;-;-;-;-;-;-;-;48;13;33;25;-;-;-;-;-;-;160;37;-;-;449771
02/2024;qtd_aprovada;"351385 DIRCE REIS";-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
02/2024;qtd_aprovada;"351390 DIVINOLANDIA";2667;-;167;388;170;465;420;-;-;-;196;-;14212;28;-;262;17568;365;544;-;-;-;128;-;-;-;67;-;15;627;-;-;-;-;-;-;-;-;54;-;-;-;-;-;-;-;-;-;656;-;-;-;38999
02/2024;qtd_aprovada;"351400 DOBRADA";-;-;-;-;-;-;-;-;-;-;-;-;40;-;-;21;1277;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1338
02/2024;qtd_aprovada;"351410 DOIS CORREGOS";8949;802;198;1483;-;491;438;-;-;-;-;-;97;-;-;1231;27716;180;7;-;-;-;921;-;5;-;94;-;3;-;-;-;-;1;-;-;-;-;85;-;-;-;-;-;-;-;-;-;21;-;-;-;42722
02/2024;qtd_aprovada;"351420 DOLCINOPOLIS";25;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;81;133;-;-;-;-;22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;281
02/2024;qtd_aprovada;"351430 DOURADO";960;145;20;2352;-;478;87;-;-;-;-;-;18;-;-;633;6854;-;-;-;-;-;26;-;-;-;96;-;3;-;-;-;-;-;-;-;-;98;18;-;-;-;-;-;-;-;-;-;-;-;-;-;11788
02/2024;qtd_aprovada;"351440 DRACENA";8014;208;753;28990;446;1369;2756;330;10;-;379;-;1569;371;-;807;43563;1358;390;-;1224;351;90;-;92;-;1858;-;7;614;-;164;14;10;-;-;-;-;-;-;-;7;-;-;-;-;-;-;21;5;-;4502;100272
02/2024;qtd_aprovada;"351450 DUARTINA";9641;159;556;2575;-;620;101;-;-;-;-;-;217;-;-;1104;36723;1167;13;-;-;-;327;-;-;-;203;-;2;-;-;-;-;-;-;-;-;-;42;-;87;-;-;-;-;-;-;-;-;-;-;-;53537
02/2024;qtd_aprovada;"351460 DUMONT";59;-;8;-;-;305;72;-;-;-;-;-;73;-;-;85;1430;-;-;-;-;-;206;-;5;-;34;-;-;-;-;-;-;-;-;-;-;-;149;-;-;-;-;-;-;-;-;-;-;-;-;-;2426
02/2024;qtd_aprovada;"351470 ECHAPORA";-;2707;-;-;-;-;42;-;-;-;-;-;-;-;-;-;-;300;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3049
02/2024;qtd_aprovada;"351480 ELDORADO";25;-;-;6389;-;779;-;-;-;-;-;-;74;-;-;40;258;268;64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7897
02/2024;qtd_aprovada;"351490 ELIAS FAUSTO";3;-;4;9220;-;606;87;-;-;-;-;-;53;-;25;263;11357;-;-;-;-;-;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;45;-;-;-;21679
02/2024;qtd_aprovada;"351492 ELISIARIO";-;30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12;-;-;631;703
02/2024;qtd_aprovada;"351495 EMBAUBA";94;-;56;-;-;-;-;-;-;-;-;-;-;-;-;37;4319;45;-;-;-;-;271;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;-;-;-;-;-;-;-;-;22;-;-;-;4868
02/2024;qtd_aprovada;"351500 EMBU DAS ARTES";1515;211;4297;1923;-;11043;3761;566;-;-;-;-;2135;-;-;7833;174098;1321;240;-;2367;-;-;-;-;-;576;-;19;-;-;-;-;-;-;-;-;-;-;-;-;18;-;-;-;-;-;-;-;18;-;1055;212996
02/2024;qtd_aprovada;"351510 EMBU-GUACU";-;591;12106;20;-;2435;165;-;-;-;-;-;792;-;-;2512;56248;606;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;75495
02/2024;qtd_aprovada;"351512 EMILIANOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;60;37;-;-;-;-;58;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;155
02/2024;qtd_aprovada;"351515 ENGENHEIRO COELHO";499;-;147;-;-;593;256;-;-;-;-;-;88;-;-;307;13557;-;-;-;-;-;-;-;-;-;40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15487
02/2024;qtd_aprovada;"351518 ESPIRITO SANTO DO PINHAL";8929;173;1149;15646;-;1640;232;119;6;-;-;-;580;-;-;4438;34278;1255;39;-;-;13;1044;-;145;-;377;-;14;-;-;-;6;1;-;-;-;5;124;2;-;-;-;-;-;-;-;-;30;-;-;-;70245
02/2024;qtd_aprovada;"351519 ESPIRITO SANTO DO TURVO";189;56;6;-;-;-;-;-;-;-;-;-;-;-;-;6;1631;341;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2229
02/2024;qtd_aprovada;"351520 ESTRELA D'OESTE";57;153;1;2540;-;246;-;-;-;-;-;-;115;-;-;72;5711;270;-;-;-;-;-;-;-;-;64;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9234
02/2024;qtd_aprovada;"351530 ESTRELA DO NORTE";2;44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46
02/2024;qtd_aprovada;"351535 EUCLIDES DA CUNHA PAULISTA";2090;21;7;3471;-;-;-;-;-;-;-;-;39;-;-;-;9553;328;-;-;-;-;-;-;-;-;8;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;642;16160
02/2024;qtd_aprovada;"351540 FARTURA";1840;157;351;481;-;151;-;-;-;-;-;-;30;-;-;243;15277;170;47;-;-;-;247;-;-;-;25;-;-;-;-;-;-;-;-;-;-;-;94;-;-;-;-;-;-;-;-;-;-;-;-;-;19113
02/2024;qtd_aprovada;"351550 FERNANDOPOLIS";12060;327;1439;49912;61;4914;2245;66;99;-;112;-;2171;-;1;816;36177;980;259;-;2878;-;1172;-;1;-;347;9;5;40;1;-;7;13;5;-;-;-;160;2;-;9;-;-;-;-;-;-;109;16;-;2994;119407
02/2024;qtd_aprovada;"351560 FERNANDO PRESTES";-;18;-;2583;-;-;81;-;-;-;-;-;-;-;-;42;199;286;-;-;-;-;17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;848;4074
02/2024;qtd_aprovada;"351565 FERNAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
02/2024;qtd_aprovada;"351570 FERRAZ DE VASCONCELOS";8761;1347;230;98527;150;4881;1175;-;-;-;246;-;1003;-;-;723;46496;836;-;-;-;-;220;-;111;-;38;-;6;-;-;-;-;-;-;-;-;-;55;-;-;-;-;-;-;-;-;-;31;-;-;-;164836
02/2024;qtd_aprovada;"351580 FLORA RICA";351;24;25;-;-;-;-;-;-;-;-;-;-;-;-;65;1585;188;-;-;-;-;49;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12;-;-;-;-;-;-;-;-;-;-;-;-;451;2750
02/2024;qtd_aprovada;"351590 FLOREAL";-;64;-;908;-;-;-;-;-;-;-;-;-;-;2;-;40;407;-;-;-;-;-;-;-;-;93;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1855;3369
02/2024;qtd_aprovada;"351600 FLORIDA PAULISTA";4241;-;62;1112;1;226;69;-;-;-;-;-;23;-;-;257;5839;495;-;-;-;-;77;-;-;-;26;-;5;-;-;-;-;-;-;-;-;-;12;-;-;-;-;-;-;-;-;-;27;-;-;-;12472
02/2024;qtd_aprovada;"351610 FLORINEA";5779;39;30;2978;-;1;-;-;-;-;-;-;2;-;-;247;9257;317;-;-;-;-;104;-;-;-;4;-;1;-;-;-;-;-;-;-;-;-;17;-;-;-;-;-;-;-;-;-;-;-;-;378;19154
02/2024;qtd_aprovada;"351620 FRANCA";19681;4764;39906;177705;1731;16092;8971;1587;364;111;466;15;20660;48;-;17469;382783;2568;867;1306;5084;30;2695;-;124;-;1216;-;224;338;33;7;62;49;-;-;2;-;475;-;264;74;-;-;-;-;-;969021;975;52;-;11967;1689786
02/2024;qtd_aprovada;"351630 FRANCISCO MORATO";661;24;154;61764;1;5652;3426;515;-;-;232;-;2373;-;3;4029;126869;1576;99;-;2327;-;10;-;-;-;97;-;12;-;-;-;1;-;-;-;-;-;2;-;-;22;-;-;-;-;-;-;-;14;-;-;209863
02/2024;qtd_aprovada;"351640 FRANCO DA ROCHA";3;322;1;110117;11;7225;2282;1581;467;-;158;-;1828;-;-;5813;115755;3706;-;-;2939;-;-;-;8;-;96;-;-;40;2;1;2;-;-;-;-;-;-;-;-;45;-;-;-;-;-;328362;22;63;-;-;580849
02/2024;qtd_aprovada;"351650 GABRIEL MONTEIRO";-;41;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41
02/2024;qtd_aprovada;"351660 GALIA";1584;-;25;1822;-;260;49;-;-;-;-;-;80;-;-;201;6923;272;-;-;-;-;245;-;-;-;29;-;8;-;-;-;-;-;-;-;-;-;27;-;-;-;-;-;-;-;-;-;-;-;-;2072;13597
02/2024;qtd_aprovada;"351670 GARCA";15212;325;895;12400;19;1999;11;227;-;-;8;-;1544;-;-;3475;60993;1205;44;-;-;-;1820;-;2;-;99;-;13;33;4;1;-;-;-;-;-;-;323;-;-;-;-;-;-;-;-;-;22;-;-;-;100674
02/2024;qtd_aprovada;"351680 GASTAO VIDIGAL";-;28;-;1053;-;-;-;-;-;-;-;-;20;-;-;-;-;14;-;-;-;-;-;-;-;-;17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1132
02/2024;qtd_aprovada;"351685 GAVIAO PEIXOTO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1203;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1203
02/2024;qtd_aprovada;"351690 GENERAL SALGADO";84;17;-;573;-;329;59;-;-;-;-;-;159;-;-;11;4697;600;-;-;-;-;268;-;-;-;2;-;3;-;-;-;-;-;-;-;-;-;22;-;-;-;-;-;-;-;-;-;37;-;-;-;6861
02/2024;qtd_aprovada;"351700 GETULINA";9052;-;157;5625;-;400;-;-;-;-;-;-;134;-;-;1059;15350;243;-;-;-;-;383;-;-;-;13;-;2;-;-;-;-;-;-;-;-;-;56;-;-;-;-;-;-;-;-;-;10;-;-;-;32484
02/2024;qtd_aprovada;"351710 GLICERIO";2892;21;569;-;-;9;-;-;-;-;-;-;-;-;-;402;5151;-;-;-;-;-;136;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;9192
02/2024;qtd_aprovada;"351720 GUAICARA";6755;61;324;-;-;35;117;-;-;-;-;-;43;-;-;937;11356;473;-;-;-;-;274;-;-;-;3;-;4;-;-;-;-;-;-;-;-;-;19;-;-;-;-;-;-;-;-;-;41;-;-;-;20442
02/2024;qtd_aprovada;"351730 GUAIMBE";150;60;-;-;-;126;-;-;-;-;-;-;19;-;-;-;2337;610;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;3322
02/2024;qtd_aprovada;"351740 GUAIRA";20832;172;266;21106;-;2523;866;357;-;-;11;-;695;-;-;3329;49968;541;8;-;-;-;1297;-;5;-;161;-;19;27;-;-;-;-;-;-;-;-;168;13;97;-;-;-;-;-;-;-;63;-;-;4068;106592
02/2024;qtd_aprovada;"351750 GUAPIACU";16492;144;542;7863;-;825;54;-;-;-;-;-;314;-;-;1871;28028;1565;-;-;-;-;1556;-;-;-;50;-;103;-;-;-;-;-;-;-;-;-;167;-;-;-;-;-;-;-;-;-;30;-;-;182;59786
02/2024;qtd_aprovada;"351760 GUAPIARA";-;4087;-;5255;-;-;112;-;-;-;-;-;-;-;252;-;1200;173;-;-;-;-;-;-;43;-;46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11168
