periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0310 Parto e nascimento";"0311 Cuidados paliativos";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
08/2025;qtd_aprovada;"251400 SAO JOAO DO CARIRI";-;-;-;1348;-;-;-;-;-;-;-;-;-;-;-;-;2212;701;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14;-;-;-;-;-;-;-;-;4275
08/2025;qtd_aprovada;"251410 SAO JOAO DO TIGRE";144;5;37;-;-;-;-;-;-;-;-;-;-;-;-;222;1122;56;-;-;-;-;205;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;147;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1938
08/2025;qtd_aprovada;"251420 SAO JOSE DA LAGOA TAPADA";-;3;-;1614;-;-;96;-;-;-;-;-;28;-;-;74;2036;-;-;-;-;-;-;-;-;-;37;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47;-;-;-;-;-;-;-;-;3935
08/2025;qtd_aprovada;"251430 SAO JOSE DE CAIANA";-;32;-;430;-;-;44;-;-;-;-;-;-;-;-;-;772;-;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;-;-;-;-;-;-;-;1312
08/2025;qtd_aprovada;"251440 SAO JOSE DE ESPINHARAS";-;48;757;262;-;-;29;-;-;-;-;-;-;-;-;35;40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;1177
08/2025;qtd_aprovada;"251445 SAO JOSE DOS RAMOS";-;-;-;-;-;-;-;-;-;-;-;-;14;-;-;272;1323;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1615
08/2025;qtd_aprovada;"251450 SAO JOSE DE PIRANHAS";17;94;-;4599;32;4920;174;-;-;-;-;-;251;-;-;2793;7889;-;13;-;-;-;-;1;-;-;1845;-;11;-;2592;-;-;20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;71;-;-;-;-;-;-;-;-;25322
08/2025;qtd_aprovada;"251455 SAO JOSE DE PRINCESA";17;-;-;1963;-;-;42;-;-;-;-;-;-;-;-;-;526;161;194;-;-;-;-;191;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3094
08/2025;qtd_aprovada;"251460 SAO JOSE DO BONFIM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;51;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;51
08/2025;qtd_aprovada;"251465 SAO JOSE DO BREJO DO CRUZ";-;10;-;1145;-;-;-;-;-;-;-;-;-;-;-;32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;44;-;-;-;-;-;-;-;-;1231
08/2025;qtd_aprovada;"251470 SAO JOSE DO SABUGI";198;19;4;254;-;-;-;-;-;-;-;-;9;-;-;119;4616;336;-;-;-;-;-;-;-;-;67;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;273;-;-;-;-;-;5895
08/2025;qtd_aprovada;"251480 SAO JOSE DOS CORDEIROS";72;-;-;2138;-;-;-;-;-;-;-;-;-;-;-;-;237;158;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;49;-;-;-;-;-;-;-;-;2654
08/2025;qtd_aprovada;"251490 SAO MAMEDE";-;38;-;-;-;-;114;-;-;-;-;-;55;-;-;-;1151;121;-;-;-;-;-;-;-;-;8;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;41;-;-;1000;-;-;-;-;-;2534
08/2025;qtd_aprovada;"251500 SAO MIGUEL DE TAIPU";-;-;-;-;-;-;-;-;-;-;-;-;77;-;-;1382;7952;328;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9740
08/2025;qtd_aprovada;"251510 SAO SEBASTIAO DE LAGOA DE ROCA";-;56;9;2840;-;-;-;-;-;-;-;-;-;-;-;23;990;-;-;-;-;-;192;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;100;-;-;-;-;-;-;-;-;-;-;59;-;-;-;-;-;-;-;-;4269
08/2025;qtd_aprovada;"251520 SAO SEBASTIAO DO UMBUZEIRO";-;75;-;309;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;-;-;-;-;-;-;-;-;474
08/2025;qtd_aprovada;"251530 SAPE";38;7;35;760;-;414;241;-;-;-;-;-;232;-;-;6585;55302;213;-;-;-;-;125;-;-;-;76;-;11;-;-;-;-;-;-;-;-;12;163;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;64214
08/2025;qtd_aprovada;"251540 SAO VICENTE DO SERIDO";2;19;-;1010;-;-;-;-;-;-;-;-;77;-;-;-;2409;227;-;-;-;-;74;-;-;-;341;-;-;-;-;-;-;7;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4170
08/2025;qtd_aprovada;"251550 SERRA BRANCA";134;39;1;2840;-;469;20;-;-;-;-;-;195;-;-;12;9174;294;20;-;-;-;132;-;-;-;80;-;11;-;1;3;-;-;-;-;-;-;-;4;11;-;-;-;-;-;-;-;-;65;-;-;1163;-;-;-;-;-;14668
08/2025;qtd_aprovada;"251560 SERRA DA RAIZ";-;4;-;408;-;-;25;-;-;-;-;-;-;-;-;40;23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16;-;-;-;-;-;-;-;-;516
08/2025;qtd_aprovada;"251570 SERRA GRANDE";-;26;158;1179;-;2;34;-;-;-;-;-;-;-;-;-;150;-;-;-;-;-;135;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;54;-;-;-;-;-;-;-;-;-;-;27;-;-;-;-;-;-;-;-;1766
08/2025;qtd_aprovada;"251580 SERRA REDONDA";-;18;-;-;18;-;56;-;-;-;-;-;-;-;-;2;904;211;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1209
08/2025;qtd_aprovada;"251590 SERRARIA";7;37;76;772;-;71;47;-;-;-;-;-;64;-;-;123;5294;267;-;-;-;-;-;-;-;-;96;-;6;-;2;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;525;-;-;-;-;-;7389
08/2025;qtd_aprovada;"251593 SERTAOZINHO";-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;4;450;-;-;-;-;-;-;-;-;-;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;471
08/2025;qtd_aprovada;"251597 SOBRADO";6;26;-;-;-;-;-;-;-;-;-;-;64;-;-;148;1657;127;-;-;-;-;48;-;-;-;62;-;-;-;-;-;-;-;-;-;-;-;31;-;-;-;-;-;-;-;-;-;-;61;-;-;-;-;-;-;-;-;2230
08/2025;qtd_aprovada;"251600 SOLANEA";50;40;19;8208;101;505;486;-;-;-;-;-;153;-;-;557;5073;181;-;-;-;-;233;-;-;-;77;-;4;-;-;-;-;-;-;-;-;-;94;-;-;-;-;-;-;-;-;-;-;23;-;-;673;-;-;-;-;-;16477
08/2025;qtd_aprovada;"251610 SOLEDADE";86;-;10;2998;-;332;-;-;-;-;-;-;229;-;-;102;23884;610;-;-;-;-;844;-;-;-;50;-;9;-;-;-;-;-;-;-;-;-;136;-;-;-;-;-;-;-;-;-;-;48;-;-;-;-;-;-;-;-;29338
08/2025;qtd_aprovada;"251615 SOSSEGO";-;41;-;865;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42;-;-;-;-;-;-;-;-;948
08/2025;qtd_aprovada;"251620 SOUSA";64;149;22;42830;-;1287;624;261;-;-;11;-;2526;438;2;310;37147;1633;201;-;1729;488;862;1;-;-;158;-;6;223;1;-;-;3;-;-;-;-;162;-;-;6;-;-;-;-;-;-;-;344;18;-;12381;-;-;-;-;175;104062
08/2025;qtd_aprovada;"251630 SUME";48;78;11;5217;136;878;-;-;-;-;-;-;291;-;-;760;15889;613;-;-;-;-;339;-;-;-;52;-;-;-;4;-;-;-;-;-;-;-;256;-;-;-;-;-;-;-;-;-;-;115;-;-;-;-;-;-;-;-;24687
08/2025;qtd_aprovada;"251640 TACIMA";-;21;1757;1750;-;-;-;-;-;-;-;-;83;-;-;172;640;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;850;-;-;-;-;-;5293
08/2025;qtd_aprovada;"251650 TAPEROA";65;-;-;3385;-;525;-;326;-;-;-;-;165;-;-;3;8455;243;-;-;-;-;189;-;-;-;76;-;15;-;-;-;-;39;-;-;-;-;120;-;-;-;-;-;-;-;-;-;-;38;-;-;-;-;-;-;-;-;13644
08/2025;qtd_aprovada;"251660 TAVARES";458;41;-;3303;-;-;76;-;-;-;-;-;187;-;-;443;12284;-;-;-;-;-;-;-;-;-;258;-;35;-;-;-;-;-;-;-;-;-;-;81;-;-;-;-;-;-;-;-;-;26;-;-;-;-;-;-;-;-;17192
08/2025;qtd_aprovada;"251670 TEIXEIRA";48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5535;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5583
08/2025;qtd_aprovada;"251675 TENORIO";19;52;-;521;-;-;-;-;-;-;-;-;-;-;-;-;26;-;-;-;-;-;49;-;-;-;33;-;36;-;-;-;-;-;-;-;-;-;55;-;-;-;-;-;-;-;-;-;-;44;-;-;-;-;-;-;-;-;835
08/2025;qtd_aprovada;"251680 TRIUNFO";-;119;2;3291;-;405;115;-;-;-;-;-;48;-;-;351;5119;-;17;-;-;-;-;-;-;-;2;-;2;-;43;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42;-;-;-;-;-;-;-;-;9556
08/2025;qtd_aprovada;"251690 UIRAUNA";1775;179;14;4911;194;290;82;-;-;-;-;-;-;-;-;3964;10345;191;-;-;-;-;-;-;-;-;34;-;-;-;36;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;37;-;-;-;-;-;-;-;-;22054
08/2025;qtd_aprovada;"251700 UMBUZEIRO";91;449;9;3949;-;289;114;-;-;-;-;-;50;-;-;222;7907;571;-;-;-;-;329;-;-;-;141;-;-;-;-;-;-;-;-;-;-;-;53;-;-;-;-;-;-;-;-;-;-;58;-;-;630;-;-;-;-;-;14862
08/2025;qtd_aprovada;"251710 VARZEA";-;17;-;1171;-;-;59;-;-;-;-;-;3;-;-;32;637;87;-;-;-;-;34;-;-;-;23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37;-;-;-;-;-;-;-;-;2100
08/2025;qtd_aprovada;"251720 VIEIROPOLIS";-;-;-;-;-;-;123;-;-;-;-;-;-;-;-;20;142;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;285
08/2025;qtd_aprovada;"251740 ZABELE";830;24;-;-;-;-;-;-;-;-;-;-;-;-;-;15;602;77;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;652;-;-;-;-;-;2200
08/2025;qtd_aprovada;" MUNICIPIO IGNORADO - PE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
08/2025;qtd_aprovada;"260005 ABREU E LIMA";59;138;-;69225;-;298;1255;-;-;-;14;-;898;-;-;449;9539;297;-;-;-;-;28;2;-;-;47;-;23;690;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;82971
08/2025;qtd_aprovada;"260010 AFOGADOS DA INGAZEIRA";-;-;16;27110;1726;2152;1281;701;294;-;144;-;2074;-;-;-;20571;422;46;-;-;-;-;-;-;-;24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53;-;-;15122;-;-;-;27;-;71763
08/2025;qtd_aprovada;"260020 AFRANIO";198;2222;1;20490;-;725;557;47;87;-;-;-;164;-;344;943;16101;-;-;-;-;-;126;-;-;-;33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3394;-;-;-;-;-;45432
08/2025;qtd_aprovada;"260030 AGRESTINA";5989;1132;-;1099;-;362;134;-;-;-;14;-;1019;-;-;641;14717;2022;-;-;-;-;-;1270;-;-;218;-;-;9;-;-;-;-;-;-;-;-;-;-;14;-;-;-;-;-;-;-;-;106;-;-;-;-;-;-;-;-;28746
08/2025;qtd_aprovada;"260040 AGUA PRETA";33;-;-;11282;-;16;-;-;-;-;-;-;-;-;-;61;7326;409;-;-;-;-;251;-;-;-;84;-;-;-;-;-;-;-;-;-;-;-;136;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19598
08/2025;qtd_aprovada;"260050 AGUAS BELAS";1336;-;25;-;-;-;-;-;-;-;-;-;-;-;-;1503;3754;-;-;-;-;-;110;-;-;-;27;-;1;-;-;-;-;-;-;-;-;-;156;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6912
08/2025;qtd_aprovada;"260060 ALAGOINHA";-;-;16;2465;-;-;-;-;-;-;-;-;-;-;-;-;5874;-;-;-;-;-;-;-;-;-;47;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;-;400;-;-;-;-;-;8826
08/2025;qtd_aprovada;"260070 ALIANCA";9608;-;25;8102;-;449;83;-;-;-;-;-;73;-;-;699;11356;64;-;-;-;-;-;-;-;-;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47;-;-;-;-;-;-;-;-;30519
08/2025;qtd_aprovada;"260080 ALTINHO";837;1913;-;3613;-;573;108;-;-;-;-;-;51;-;-;419;10143;376;-;-;-;-;-;-;-;-;98;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18131
08/2025;qtd_aprovada;"260090 AMARAJI";-;-;-;1581;-;-;-;-;-;-;-;-;-;-;-;-;703;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;41;-;-;-;-;-;-;-;-;2328
08/2025;qtd_aprovada;"260100 ANGELIM";320;-;-;30;-;-;146;-;-;-;-;-;-;-;-;549;8861;-;-;-;-;-;288;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;83;-;-;-;-;-;-;-;-;-;-;39;-;-;-;-;-;-;-;-;10325
08/2025;qtd_aprovada;"260105 ARACOIABA";6328;-;-;4825;-;290;108;-;-;-;-;-;128;-;-;3982;25305;780;-;-;-;-;-;405;-;-;36;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;84;-;-;-;-;-;42272
08/2025;qtd_aprovada;"260110 ARARIPINA";-;-;-;2413;-;-;-;21;68;-;-;-;-;-;-;-;-;-;-;-;2221;-;28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12;-;-;-;-;-;-;-;-;24;-;-;-;-;-;-;-;4787
08/2025;qtd_aprovada;"260120 ARCOVERDE";430;598;165;27389;1811;4790;784;1085;193;-;88;-;2866;-;-;1255;63099;2103;1970;969;4473;19;170;-;-;-;157;-;6;-;-;8;-;6;-;-;2;-;16;-;-;63;-;-;-;-;-;-;-;91;97;-;124;-;-;-;-;-;114827
08/2025;qtd_aprovada;"260130 BARRA DE GUABIRABA";2286;33;8;-;-;-;30;-;-;-;-;-;192;-;-;618;10043;767;-;-;-;-;39;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;24;-;-;-;-;-;-;-;-;-;-;40;-;-;410;-;-;-;-;-;14496
08/2025;qtd_aprovada;"260140 BARREIROS";7909;82;-;13837;-;196;-;6;-;-;-;-;49;-;-;332;9167;400;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;57;-;-;1050;-;-;-;-;-;33085
08/2025;qtd_aprovada;"260150 BELEM DE MARIA";3494;12;126;-;-;-;110;-;-;-;-;-;-;-;-;455;5621;414;-;-;-;-;895;-;-;-;161;-;-;-;-;-;-;-;-;-;-;-;280;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11568
08/2025;qtd_aprovada;"260160 BELEM DO SAO FRANCISCO";27;45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3169;-;-;-;-;-;12;-;-;-;24;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;345;-;-;-;-;-;3623
08/2025;qtd_aprovada;"260170 BELO JARDIM";24937;87;3724;22540;223;1887;360;-;-;-;26;-;926;-;-;1967;43996;2179;-;-;-;-;924;-;-;-;124;-;-;-;-;8;-;-;-;-;-;-;30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;103938
08/2025;qtd_aprovada;"260180 BETANIA";-;49;-;2508;-;-;64;-;-;-;-;-;-;-;-;328;4856;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11;-;-;2562;-;-;-;-;-;10382
08/2025;qtd_aprovada;"260190 BEZERROS";1047;204;1589;9708;-;1282;711;-;-;-;-;-;1038;-;1;553;49588;413;112;-;-;-;485;25;-;-;106;-;5;-;-;-;-;-;-;-;-;-;164;-;-;-;-;-;-;-;-;-;-;53;-;-;424;-;83;-;-;151;67742
08/2025;qtd_aprovada;"260200 BODOCO";-;60;29;98;210;784;193;-;-;-;21;-;332;-;-;2097;29814;454;17;-;-;-;-;-;-;-;54;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9250;-;-;-;-;-;43419
08/2025;qtd_aprovada;"260210 BOM CONSELHO";282;533;1490;12106;-;765;352;-;-;-;65;-;307;-;-;-;20407;-;-;-;-;-;34;29;-;-;98;-;-;-;-;-;-;-;-;-;-;-;71;-;-;-;-;-;-;-;-;-;-;50;-;-;-;-;-;-;-;-;36589
08/2025;qtd_aprovada;"260220 BOM JARDIM";6;-;-;2671;-;-;181;-;-;-;-;-;592;-;-;8247;33446;2043;-;-;-;-;27;45;-;-;610;-;-;-;-;-;-;-;-;-;-;-;15;97;-;-;-;-;-;-;-;-;-;-;-;-;919;-;-;-;-;-;48899
08/2025;qtd_aprovada;"260230 BONITO";6842;71;135;5659;-;863;-;-;-;-;-;-;85;-;-;1086;23523;-;-;-;-;-;60;-;-;-;74;-;9;-;-;-;-;-;-;-;-;-;48;-;-;-;-;-;-;-;-;-;-;-;-;-;1139;-;-;-;-;-;39594
08/2025;qtd_aprovada;"260240 BREJAO";819;278;11;3939;-;-;139;-;-;-;-;-;52;-;-;199;11076;497;-;-;-;-;26;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;15;-;-;-;-;-;-;-;-;-;-;47;-;-;296;-;-;-;-;-;17395
08/2025;qtd_aprovada;"260250 BREJINHO";2;12;-;1126;-;147;67;-;-;-;-;-;79;-;-;17;4602;418;-;-;-;-;5;-;-;-;20;-;-;-;-;-;-;-;-;-;-;-;12;-;-;-;-;-;-;-;-;-;-;75;-;-;1068;-;-;-;-;-;7650
08/2025;qtd_aprovada;"260260 BREJO DA MADRE DE DEUS";12853;10335;61;4219;-;962;-;-;-;-;-;-;289;-;1;6772;66884;886;89;-;-;5;461;10;-;-;418;-;23;-;-;-;-;-;-;-;-;-;38;-;-;-;-;-;-;-;-;-;-;12;-;-;742;-;-;-;-;-;105060
08/2025;qtd_aprovada;"260270 BUENOS AIRES";35;10;9;3421;-;-;61;-;-;-;-;-;173;-;-;532;6747;386;-;-;-;-;-;-;-;-;96;-;-;-;-;-;-;-;-;-;-;-;31;-;-;-;-;-;-;-;-;-;-;48;-;-;425;-;-;-;-;-;11974
08/2025;qtd_aprovada;"260280 BUIQUE";-;82;768;1755;-;1017;199;-;-;-;-;-;77;-;-;593;20634;428;65;-;-;-;-;-;-;-;24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;98;-;-;1772;-;-;-;-;-;27512
08/2025;qtd_aprovada;"260290 CABO DE SANTO AGOSTINHO";3577;108;847;145858;962;5081;877;300;-;-;21;7;2039;-;-;1099;154007;2408;98;-;4612;-;1777;-;-;-;520;-;36;-;-;1;24;3;-;-;-;-;216;-;-;60;-;-;-;-;-;-;-;-;67;-;-;-;-;-;-;-;324605
08/2025;qtd_aprovada;"260300 CABROBO";-;-;31;3431;-;-;541;172;-;-;-;-;115;-;-;31;14706;583;-;-;-;-;-;-;-;-;40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1693;-;-;-;-;-;21343
08/2025;qtd_aprovada;"260310 CACHOEIRINHA";3976;465;15;2032;-;880;107;-;-;-;-;-;85;-;-;510;19226;930;-;-;-;-;435;-;-;-;91;-;-;-;-;-;-;-;-;-;-;-;47;-;-;-;-;-;-;-;-;-;-;20;-;-;196;-;-;-;-;-;29015
08/2025;qtd_aprovada;"260320 CAETES";186;126;121;2312;-;22;339;-;-;-;-;-;-;-;-;366;5499;435;-;-;-;-;260;-;-;-;32;-;-;-;-;-;-;-;-;-;-;-;50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9748
08/2025;qtd_aprovada;"260330 CALCADO";-;20;8;2142;-;124;74;-;-;-;-;-;6;-;-;135;3575;161;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;55;-;-;694;-;-;-;-;-;6999
08/2025;qtd_aprovada;"260340 CALUMBI";4;-;-;989;-;-;-;-;-;-;-;-;-;-;-;-;2229;145;-;-;-;-;61;-;-;-;180;-;-;-;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;44;-;-;-;-;-;-;-;-;3662
08/2025;qtd_aprovada;"260345 CAMARAGIBE";247;390;1093;75443;901;2654;1977;-;-;-;75;-;4103;-;-;2956;56259;1125;841;-;-;-;58;192;-;-;155;-;10;-;-;-;-;4;-;-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;148498
08/2025;qtd_aprovada;"260350 CAMOCIM DE SAO FELIX";5459;114;1;980;-;25;110;-;-;-;-;-;50;-;-;424;16231;324;22;-;-;-;-;130;-;-;49;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5843;-;-;-;-;-;29762
08/2025;qtd_aprovada;"260360 CAMUTANGA";82;17;-;1402;-;-;76;-;-;-;-;-;1;-;-;218;3530;158;-;-;-;-;97;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;48;-;-;-;-;-;5633
08/2025;qtd_aprovada;"260370 CANHOTINHO";242;-;14;4919;-;207;150;-;-;-;-;-;54;-;-;104;3572;410;-;-;-;-;363;-;-;-;74;-;20;-;-;-;-;-;-;-;-;-;338;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10467
08/2025;qtd_aprovada;"260380 CAPOEIRAS";15;186;345;4640;-;1407;73;-;-;-;-;-;67;-;-;990;16206;591;-;-;-;-;56;-;-;-;64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32;-;-;-;-;-;-;-;-;24672
08/2025;qtd_aprovada;"260390 CARNAIBA";-;-;39;10569;-;1074;147;-;-;-;-;-;109;-;-;248;14077;968;-;-;-;-;40;-;-;-;72;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40;-;-;3082;-;-;-;-;-;30467
08/2025;qtd_aprovada;"260392 CARNAUBEIRA DA PENHA";-;-;-;-;-;-;86;-;-;-;-;-;70;-;-;800;6377;17;45;-;-;-;-;-;-;-;32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23;-;-;2180;-;-;-;-;-;9630
