periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0310 Parto e nascimento";"0311 Cuidados paliativos";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
06/2025;qtd_aprovada;"432340 VILA MARIA";-;-;-;2661;-;-;-;-;-;-;-;-;24;-;-;46;1472;-;-;-;-;-;-;-;-;-;28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4231
06/2025;qtd_aprovada;"432345 VILA NOVA DO SUL";-;28;-;-;-;-;-;-;-;-;-;-;8;-;-;-;437;186;-;-;-;-;-;-;-;-;62;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;721
06/2025;qtd_aprovada;"432350 VISTA ALEGRE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2025;qtd_aprovada;"432360 VISTA ALEGRE DO PRATA";-;7;-;1018;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1025
06/2025;qtd_aprovada;"432370 VISTA GAUCHA";-;-;-;-;-;-;-;-;-;-;-;-;15;-;-;-;760;-;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11;-;-;-;-;-;-;-;-;796
06/2025;qtd_aprovada;"432375 VITORIA DAS MISSOES";-;19;-;467;-;-;-;-;-;-;-;-;-;-;-;-;30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30;-;-;-;-;-;-;-;-;546
06/2025;qtd_aprovada;"432377 WESTFALIA";-;120;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;120
06/2025;qtd_aprovada;"432380 XANGRI-LA";-;38;-;-;-;-;-;-;-;-;-;-;3;-;-;-;10118;56;-;-;-;-;-;-;-;-;146;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10361
06/2025;qtd_aprovada;" MUNICIPIO IGNORADO - MS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06/2025;qtd_aprovada;"500020 AGUA CLARA";442;64;1;6578;-;578;206;-;-;-;-;-;153;-;-;5;8379;449;-;-;-;-;140;-;-;-;16;-;-;-;-;-;-;-;-;-;-;-;31;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17042
06/2025;qtd_aprovada;"500025 ALCINOPOLIS";201;-;1;1508;-;-;-;-;-;-;-;-;50;-;35;206;1977;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3978
06/2025;qtd_aprovada;"500060 AMAMBAI";-;34;10;6192;-;277;208;-;-;-;12;-;35;8;-;-;6422;273;5;-;-;-;-;-;-;-;63;-;6;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13546
06/2025;qtd_aprovada;"500070 ANASTACIO";19;61;23;8393;-;1;194;-;-;-;-;-;69;-;-;110;11596;79;-;-;-;-;174;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;39;-;-;-;-;-;-;-;-;20763
06/2025;qtd_aprovada;"500080 ANAURILANDIA";34;-;-;19;-;105;1;-;-;-;-;-;24;-;-;4;2361;116;-;-;-;-;178;-;-;-;14;-;-;-;-;-;-;-;-;-;-;-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2867
06/2025;qtd_aprovada;"500085 ANGELICA";-;34;-;1995;-;30;-;-;-;-;-;-;25;-;-;-;426;156;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2670
06/2025;qtd_aprovada;"500090 ANTONIO JOAO";573;-;-;3771;-;358;103;-;-;-;-;-;61;-;-;216;5371;301;-;-;-;-;-;-;-;-;30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10784
06/2025;qtd_aprovada;"500100 APARECIDA DO TABOADO";1754;86;20;9252;-;1425;415;231;-;-;-;-;720;-;-;376;24321;1147;1;-;-;-;213;-;-;-;95;-;-;-;-;-;-;-;-;-;-;-;79;-;-;-;-;-;-;-;-;-;-;40;-;-;-;-;-;-;-;-;40175
06/2025;qtd_aprovada;"500110 AQUIDAUANA";1982;232;1035;18869;-;1733;588;438;-;-;-;-;335;-;1;550;24444;934;125;-;1254;12;696;14;-;-;55;-;6;-;-;-;7;-;-;-;-;-;126;-;-;7;-;-;-;-;-;-;-;43;-;-;-;-;-;-;-;-;53486
06/2025;qtd_aprovada;"500124 ARAL MOREIRA";-;-;45;-;-;-;-;-;-;-;-;-;-;-;-;8;1689;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1742
06/2025;qtd_aprovada;"500150 BANDEIRANTES";1342;8;-;-;-;-;-;-;-;-;-;-;39;-;-;176;5417;-;-;-;-;-;-;-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6997
06/2025;qtd_aprovada;"500190 BATAGUASSU";1000;-;33;3811;-;65;259;302;-;-;-;-;99;-;-;261;11824;-;-;-;570;-;175;-;-;-;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18418
06/2025;qtd_aprovada;"500200 BATAYPORA";604;24;-;1784;-;-;-;-;-;-;-;-;-;-;-;87;4699;92;-;-;-;-;-;-;-;-;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7303
06/2025;qtd_aprovada;"500210 BELA VISTA";103;73;1;6930;-;105;71;-;-;-;-;-;33;-;-;3;5332;163;-;-;-;-;-;-;-;-;52;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12868
06/2025;qtd_aprovada;"500215 BODOQUENA";1443;37;-;2180;-;279;-;-;-;-;-;-;31;-;-;-;3680;86;-;-;-;-;81;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7827
06/2025;qtd_aprovada;"500220 BONITO";1840;-;13;6524;-;120;477;-;-;-;-;-;408;-;-;243;8518;825;15;-;-;-;-;231;-;-;17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19231
06/2025;qtd_aprovada;"500230 BRASILANDIA";622;90;-;383;-;900;42;-;-;-;-;-;165;-;-;260;10082;849;11;-;-;-;-;-;-;-;50;-;10;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;510;-;-;-;-;-;13977
06/2025;qtd_aprovada;"500240 CAARAPO";3018;262;13;8184;-;1121;231;-;-;-;-;-;135;-;-;215;13537;2285;-;-;-;-;40;-;-;-;72;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13;-;-;224;-;-;-;-;-;29354
06/2025;qtd_aprovada;"500260 CAMAPUA";3132;34;-;3413;-;274;265;-;-;-;-;-;82;-;-;-;2456;511;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;48;-;-;-;-;-;-;-;-;10224
06/2025;qtd_aprovada;"500270 CAMPO GRANDE";850388;2901;1629;477533;7208;9102;7778;8735;396;48;436;10;33616;31759;7802;4444;404792;5657;484;2761;13008;10426;1372;482;-;-;1754;5;147;1360;9;40;158;88;-;-;2;72;30;-;198;100;1044;-;-;-;114;-;1427275;22967;121;-;10288;-;-;-;-;-;3348539
06/2025;qtd_aprovada;"500280 CARACOL";1;80;-;851;-;-;115;-;-;-;-;-;2;-;-;-;1964;211;-;-;-;-;20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;3264
06/2025;qtd_aprovada;"500290 CASSILANDIA";3015;-;50;-;-;466;289;-;-;-;-;-;123;-;-;279;16804;562;12;-;-;-;556;913;-;-;41;-;-;-;-;-;-;-;-;-;-;-;57;-;2;-;-;-;-;-;-;-;-;-;-;-;8702;-;-;-;-;-;31871
06/2025;qtd_aprovada;"500295 CHAPADAO DO SUL";95;76;117;10240;-;1369;266;147;-;-;-;-;379;-;-;21;22459;1378;140;-;-;-;-;80;-;-;218;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15914;-;-;-;-;-;52899
06/2025;qtd_aprovada;"500310 CORGUINHO";575;-;6;140;-;-;-;-;-;-;-;-;-;-;-;23;1399;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2143
06/2025;qtd_aprovada;"500315 CORONEL SAPUCAIA";5;19;-;1103;-;-;104;-;-;-;-;-;29;-;-;198;7611;-;-;-;-;-;-;-;-;-;29;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9100
06/2025;qtd_aprovada;"500320 CORUMBA";5014;885;166;29669;142;4727;641;274;14;7;7;-;937;-;-;1393;44504;2582;10;145;1648;-;1568;544;-;-;57;-;21;32;-;-;-;6;-;-;-;-;307;-;-;27;-;-;-;-;-;-;-;194;45;-;700;-;-;-;-;-;96266
06/2025;qtd_aprovada;"500325 COSTA RICA";1772;102;4;10157;-;1102;486;706;-;-;-;-;447;-;-;1;9486;209;187;-;557;-;6;69;-;-;31;-;-;25;-;-;-;4;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;30;-;-;1040;-;-;-;-;-;26422
06/2025;qtd_aprovada;"500330 COXIM";3585;28;222;12272;-;1732;211;531;-;-;-;-;861;-;1;357;20836;1735;19;-;857;1;495;-;-;-;48;-;58;-;-;-;3;-;-;-;-;-;96;-;-;10;-;-;-;-;-;-;-;27;5;-;-;-;-;-;-;-;43990
06/2025;qtd_aprovada;"500345 DEODAPOLIS";642;23;-;708;-;58;150;-;-;-;-;-;-;-;-;46;5618;-;-;-;-;-;289;-;-;-;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;143;-;-;-;-;-;-;-;-;7693
06/2025;qtd_aprovada;"500348 DOIS IRMAOS DO BURITI";-;-;-;1568;-;269;-;-;-;-;-;-;36;-;-;-;2047;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3926
06/2025;qtd_aprovada;"500350 DOURADINA";-;9;-;1200;-;-;27;-;-;-;-;-;-;-;-;7;105;169;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1517
06/2025;qtd_aprovada;"500370 DOURADOS";1160;25;817;98584;238;4472;2117;1375;248;80;269;17;4006;113;128;1536;70598;1372;311;891;2403;77;707;311;-;-;705;-;15;94;-;16;39;9;-;-;-;-;14;7;24;44;-;-;-;-;-;-;-;-;89;-;7078;-;-;-;-;-;199989
06/2025;qtd_aprovada;"500375 ELDORADO";410;232;5;2325;-;32;130;-;-;-;-;-;13;-;42;169;3195;170;-;-;-;-;-;26;-;-;16;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6766
06/2025;qtd_aprovada;"500380 FATIMA DO SUL";446;82;16;3761;-;797;319;-;-;-;46;-;1070;-;-;83;9395;-;161;-;-;-;-;-;-;-;33;-;-;281;-;-;-;-;-;-;-;-;-;-;45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16535
06/2025;qtd_aprovada;"500390 FIGUEIRAO";570;-;1;1961;-;191;33;-;-;-;-;-;115;-;-;70;3373;-;-;-;-;-;-;43;-;-;13;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6372
06/2025;qtd_aprovada;"500400 GLORIA DE DOURADOS";-;16;-;26;-;-;-;-;-;-;-;-;-;-;-;-;1188;-;-;-;-;-;-;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1237
06/2025;qtd_aprovada;"500410 GUIA LOPES DA LAGUNA";76;-;-;2486;-;195;128;-;-;-;-;-;46;-;-;-;1508;414;-;-;-;-;-;46;-;-;36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4935
06/2025;qtd_aprovada;"500430 IGUATEMI";1058;-;47;2232;-;-;198;-;-;-;-;-;-;-;-;179;5768;110;-;-;-;-;-;-;-;-;9;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9602
06/2025;qtd_aprovada;"500440 INOCENCIA";41;-;1;1272;-;514;86;-;-;-;-;-;55;-;-;12;8009;23;-;-;-;-;-;12;-;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;10046
06/2025;qtd_aprovada;"500450 ITAPORA";4151;-;-;2589;-;104;297;-;-;-;-;-;109;-;35;2;7159;73;-;-;-;-;-;-;-;-;41;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14560
06/2025;qtd_aprovada;"500460 ITAQUIRAI";-;31;-;-;-;131;139;-;-;-;-;-;6;-;-;-;3028;-;-;-;-;-;-;-;-;-;1;-;3;265;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3604
06/2025;qtd_aprovada;"500470 IVINHEMA";5880;195;259;6548;-;784;416;-;-;-;-;-;356;-;41;50;18900;112;-;-;-;7;-;19;-;-;36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33603
06/2025;qtd_aprovada;"500480 JAPORA";-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
06/2025;qtd_aprovada;"500490 JARAGUARI";-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;972;-;-;-;-;-;292;-;-;-;16;-;-;-;-;-;-;-;-;-;-;-;50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1341
06/2025;qtd_aprovada;"500500 JARDIM";988;216;65;5646;-;659;334;108;-;-;-;-;159;-;-;222;7688;718;43;-;-;-;-;41;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16887
06/2025;qtd_aprovada;"500510 JATEI";1088;3;23;508;-;11;-;-;-;-;-;-;-;-;-;112;2319;-;-;-;-;-;120;18;-;-;4;-;1;-;-;-;-;-;-;-;-;-;17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4224
06/2025;qtd_aprovada;"500515 JUTI";1216;19;-;1777;-;262;66;-;-;-;-;-;22;-;-;117;5514;230;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9224
06/2025;qtd_aprovada;"500520 LADARIO";-;-;-;-;-;96;224;-;-;-;-;-;-;-;-;8;1032;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1360
06/2025;qtd_aprovada;"500525 LAGUNA CARAPA";-;30;-;1814;-;262;-;-;-;-;-;-;-;-;-;-;1257;-;-;-;-;-;-;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3370
06/2025;qtd_aprovada;"500540 MARACAJU";70;1127;1475;17404;-;1235;765;-;-;-;-;-;332;-;-;375;16918;2514;17;-;-;-;123;22;-;-;134;-;-;-;-;-;-;-;-;-;-;-;21;-;-;-;-;-;-;-;-;-;-;39;-;-;-;-;-;-;-;-;42571
06/2025;qtd_aprovada;"500560 MIRANDA";239;68;514;7170;-;345;759;-;-;-;-;-;114;-;-;117;7857;-;-;-;-;-;238;-;-;-;65;-;-;-;-;-;-;-;-;-;-;-;24;-;-;-;-;-;-;-;-;-;-;25;-;-;-;-;-;-;-;-;17535
06/2025;qtd_aprovada;"500568 MUNDO NOVO";2;35;-;1995;-;44;-;-;-;-;-;-;44;-;-;-;3733;363;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26;-;-;-;-;-;-;-;-;6242
06/2025;qtd_aprovada;"500570 NAVIRAI";4403;116;40;18798;1012;2319;685;618;-;-;72;-;639;-;-;867;26036;2022;24;-;-;-;-;-;-;-;18;-;7;28;-;-;49;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54;-;-;-;-;-;-;-;-;57807
06/2025;qtd_aprovada;"500580 NIOAQUE";1870;34;21;2281;-;210;-;-;-;-;-;-;40;-;-;39;4871;-;-;-;-;-;-;-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9381
06/2025;qtd_aprovada;"500600 NOVA ALVORADA DO SUL";28;-;-;8400;-;1662;248;-;-;-;-;-;282;-;-;176;9670;186;-;-;-;-;-;-;-;-;23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20675
06/2025;qtd_aprovada;"500620 NOVA ANDRADINA";917;357;54;12588;-;2776;1119;-;-;-;-;-;528;-;-;9;25934;1826;1;-;-;-;558;12;-;-;281;-;4;-;-;-;-;15;-;-;-;-;104;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;47083
06/2025;qtd_aprovada;"500625 NOVO HORIZONTE DO SUL";-;9;-;388;-;32;20;-;-;-;-;-;12;-;-;-;1635;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2102
06/2025;qtd_aprovada;"500627 PARAISO DAS AGUAS";2163;2;70;-;-;235;17;80;-;-;-;-;114;-;-;364;7278;300;-;-;-;-;357;25;-;-;19;-;3;-;-;-;-;-;-;-;-;-;76;-;-;-;-;-;-;-;-;-;-;-;-;-;2162;-;-;-;-;-;13265
06/2025;qtd_aprovada;"500630 PARANAIBA";31232;67;270;8160;-;2059;289;290;1;-;65;-;741;-;-;664;32167;-;6;-;835;-;1218;163;-;-;118;-;2;-;-;-;21;2;-;-;-;-;131;-;-;11;-;-;-;-;-;-;-;220;9;-;-;-;-;-;-;-;78741
06/2025;qtd_aprovada;"500635 PARANHOS";462;30;-;1452;-;293;105;-;-;-;-;-;-;-;-;89;3803;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6234
06/2025;qtd_aprovada;"500640 PEDRO GOMES";1843;220;-;-;-;81;-;-;-;-;-;-;-;-;-;-;1824;93;-;-;-;-;-;-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4076
06/2025;qtd_aprovada;"500660 PONTA PORA";2314;212;355;43865;-;1984;638;646;-;-;152;-;1432;-;-;548;34806;616;-;-;1536;-;987;-;-;-;105;-;68;-;-;-;-;-;-;-;-;-;300;8;-;6;-;-;-;-;-;-;-;-;36;-;-;-;-;-;-;-;90614
06/2025;qtd_aprovada;"500690 PORTO MURTINHO";1652;79;-;2131;-;256;-;-;-;-;-;-;-;-;-;-;2681;228;-;-;-;-;24;12;-;-;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;-;-;-;-;-;-;-;7101
06/2025;qtd_aprovada;"500710 RIBAS DO RIO PARDO";416;88;-;25;-;82;187;-;-;-;-;-;-;-;-;40;6993;-;-;-;-;-;2;-;-;-;35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7868
06/2025;qtd_aprovada;"500720 RIO BRILHANTE";1930;39;7;7469;-;1306;347;183;-;-;-;-;366;-;14;243;13911;1215;-;-;-;-;143;376;-;-;76;-;1;26;-;4;-;3;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;21;-;-;-;-;-;-;-;-;27685
06/2025;qtd_aprovada;"500730 RIO NEGRO";571;280;12;936;-;40;-;-;-;-;-;-;23;-;-;-;1149;-;-;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11;-;-;-;-;-;-;-;-;3029
06/2025;qtd_aprovada;"500740 RIO VERDE DE MATO GROSSO";3264;29;334;7250;-;861;252;-;-;-;-;-;220;4;-;461;11724;155;-;-;-;-;133;-;-;-;183;-;1;-;-;1;-;-;-;-;-;-;61;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24933
06/2025;qtd_aprovada;"500750 ROCHEDO";1988;47;-;-;-;-;77;-;-;-;-;-;18;-;-;127;5857;-;-;-;-;-;29;-;-;-;19;-;-;-;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8167
06/2025;qtd_aprovada;"500755 SANTA RITA DO PARDO";1454;-;21;-;-;486;156;-;-;-;-;-;147;-;-;511;17055;165;-;-;-;-;186;-;-;-;26;-;-;-;-;-;-;-;-;-;-;-;48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20255
06/2025;qtd_aprovada;"500769 SAO GABRIEL DO OESTE";501;397;48;12125;-;1397;688;-;-;-;-;-;532;-;-;326;24192;1122;107;-;-;-;-;-;-;-;71;-;6;-;-;-;-;1;-;-;-;-;-;-;56;-;-;-;-;-;-;-;-;31;-;-;-;-;-;-;-;-;41600
06/2025;qtd_aprovada;"500770 SETE QUEDAS";-;46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;46
06/2025;qtd_aprovada;"500780 SELVIRIA";1018;112;21;1612;-;163;116;-;-;-;-;-;42;-;-;442;6362;103;-;-;-;-;299;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10326
06/2025;qtd_aprovada;"500790 SIDROLANDIA";1907;80;-;2130;-;851;2;-;-;-;-;-;249;-;-;504;18036;193;-;-;-;1;37;-;-;-;26;-;-;-;-;-;-;-;-;-;-;-;14;-;-;-;-;-;-;-;-;-;-;30;-;-;-;-;-;-;-;-;24060
06/2025;qtd_aprovada;"500793 SONORA";517;-;31;-;-;-;-;-;-;-;-;-;-;-;-;147;11306;-;-;-;-;-;-;4;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12014
06/2025;qtd_aprovada;"500795 TACURU";-;18;-;802;-;109;128;-;-;-;-;-;-;-;-;-;700;200;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38;-;-;-;-;-;-;-;-;2000
06/2025;qtd_aprovada;"500797 TAQUARUSSU";-;19;-;251;-;-;30;-;-;-;-;-;7;-;-;-;1320;-;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1632
