periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0310 Parto e nascimento";"0311 Cuidados paliativos";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"0804 Telessaude";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
12/2025;qtd_aprovada;"520330 BELA VISTA DE GOIAS";1092;8;-;14833;-;927;1050;-;-;-;-;-;255;-;-;594;23370;1259;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;51;-;-;-;-;-;-;-;-;-;43445
12/2025;qtd_aprovada;"520340 BOM JARDIM DE GOIAS";1780;42;-;-;-;224;111;-;-;-;-;-;34;-;-;327;8469;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;-;-;-;-;-;-;-;11009
12/2025;qtd_aprovada;"520350 BOM JESUS DE GOIAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;qtd_aprovada;"520355 BONFINOPOLIS";254;30;-;-;-;416;-;-;-;-;-;-;42;-;40;287;10663;-;-;-;-;-;-;-;-;-;205;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;30;-;-;-;-;-;-;11987
12/2025;qtd_aprovada;"520357 BONOPOLIS";134;-;5;-;-;31;-;-;-;-;-;-;-;-;-;42;702;30;-;-;-;-;85;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1049
12/2025;qtd_aprovada;"520360 BRAZABRANTES";830;11;9;-;-;-;42;-;-;-;-;-;56;-;-;79;2778;26;-;-;-;-;-;-;-;-;13;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;-;3866
12/2025;qtd_aprovada;"520380 BRITANIA";442;98;-;1363;-;325;48;-;-;-;-;-;9;-;-;166;5263;54;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;-;7788
12/2025;qtd_aprovada;"520390 BURITI ALEGRE";-;22;1;4543;-;167;31;-;-;-;-;-;-;-;27;-;2607;-;1;-;-;-;-;-;-;-;27;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7428
12/2025;qtd_aprovada;"520393 BURITI DE GOIAS";45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37;3053;-;-;-;-;-;-;-;-;-;39;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3174
12/2025;qtd_aprovada;"520396 BURITINOPOLIS";-;12;-;853;-;-;-;-;-;-;-;-;-;-;-;-;710;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1575
12/2025;qtd_aprovada;"520400 CABECEIRAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;qtd_aprovada;"520410 CACHOEIRA ALTA";1858;8;-;2825;-;188;213;-;-;-;-;-;-;-;-;271;12448;258;12;-;-;-;-;-;-;-;-;-;6;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;2304;-;-;-;-;-;-;20419
12/2025;qtd_aprovada;"520420 CACHOEIRA DE GOIAS";-;21;-;-;-;-;-;-;-;-;-;-;-;-;12;48;1337;83;-;-;-;-;-;-;-;-;5;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;63;-;-;-;-;-;-;-;-;-;1571
12/2025;qtd_aprovada;"520425 CACHOEIRA DOURADA";1273;81;1;1407;-;131;37;-;-;-;-;-;32;-;9;192;8627;317;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;-;12127
12/2025;qtd_aprovada;"520430 CACU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;qtd_aprovada;"520440 CAIAPONIA";282;1341;884;3116;-;724;276;3;3;-;17;-;54;-;-;614;10561;560;-;-;-;-;6;-;-;-;43;-;3;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;22;-;-;5142;-;-;-;-;-;-;23653
12/2025;qtd_aprovada;"520450 CALDAS NOVAS";3818;-;1;19124;139;4416;532;1110;39;-;-;-;993;158;-;1751;94821;2718;200;-;1507;86;-;200;-;-;277;-;26;-;-;-;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;15;-;7183;-;-;-;-;-;-;139120
12/2025;qtd_aprovada;"520455 CALDAZINHA";381;2;12;-;-;-;-;-;-;-;-;-;-;-;-;-;6582;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6977
12/2025;qtd_aprovada;"520460 CAMPESTRE DE GOIAS";248;120;-;-;-;-;-;-;-;-;-;-;1;-;-;-;658;4;-;-;-;-;-;-;-;-;64;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1095
12/2025;qtd_aprovada;"520465 CAMPINACU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;qtd_aprovada;"520470 CAMPINORTE";995;154;-;-;-;83;-;-;-;-;-;-;-;-;-;121;4768;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;-;-;-;-;-;-;-;-;-;6129
12/2025;qtd_aprovada;"520480 CAMPO ALEGRE DE GOIAS";-;-;-;1192;-;292;-;-;-;-;-;-;-;-;-;-;2374;-;-;-;-;-;26;-;-;-;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;-;3920
12/2025;qtd_aprovada;"520485 CAMPO LIMPO DE GOIAS";1246;19;6;2125;-;24;-;-;-;-;-;-;21;-;-;228;6032;-;-;-;-;-;244;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;27;-;-;-;-;-;-;-;-;-;-;33;-;-;-;-;-;-;-;-;-;10010
12/2025;qtd_aprovada;"520490 CAMPOS BELOS";-;40;-;2867;-;453;-;-;-;-;-;-;56;-;-;357;26592;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;33;-;-;-;-;-;-;-;-;-;30398
12/2025;qtd_aprovada;"520495 CAMPOS VERDES";677;64;1041;-;-;-;23;-;-;-;-;-;-;-;-;30;7560;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40;-;-;-;-;-;-;-;-;-;9435
12/2025;qtd_aprovada;"520500 CARMO DO RIO VERDE";276;32;1;-;-;118;-;-;-;-;-;-;1;-;-;70;4309;-;-;-;-;-;392;38;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;-;-;-;-;-;-;-;-;-;30;-;-;-;-;-;-;-;-;-;5291
12/2025;qtd_aprovada;"520505 CASTELANDIA";122;6;-;-;-;73;-;-;-;-;-;-;18;-;-;135;3356;140;-;-;-;-;28;-;-;-;138;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18;-;-;1162;-;-;-;-;-;-;5196
12/2025;qtd_aprovada;"520510 CATALAO";1174;316;21;25028;421;2755;1283;6;372;-;16;-;1628;698;58;56;36080;60;22;-;1931;421;-;6;-;-;21;-;-;36;-;-;-;-;-;-;-;-;-;-;41;6;-;-;-;-;-;-;-;-;3;-;-;-;-;13;137;-;-;72609
12/2025;qtd_aprovada;"520520 CATURAI";416;-;3;-;-;-;53;-;-;-;-;-;495;-;-;115;6821;-;2;-;-;-;-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7916
12/2025;qtd_aprovada;"520530 CAVALCANTE";-;8;159;2465;-;392;-;-;-;-;-;-;48;-;-;197;8751;-;95;-;-;-;-;-;-;-;75;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;-;12219
12/2025;qtd_aprovada;"520540 CERES";1945;57;59;19226;599;2193;399;375;77;-;58;-;570;555;-;765;24692;131;172;-;1706;491;593;18;-;11;74;-;1;5;-;2;3;-;-;-;-;-;101;-;19;14;-;-;-;-;-;-;-;333;12;-;-;-;-;-;-;-;-;55256
12/2025;qtd_aprovada;"520545 CEZARINA";1464;8;-;4190;-;360;88;-;-;-;-;-;-;-;42;180;10990;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;51;-;-;-;-;-;-;-;-;-;17373
12/2025;qtd_aprovada;"520547 CHAPADAO DO CEU";626;11;133;8188;-;870;339;-;-;-;-;-;128;-;-;926;14641;295;-;-;-;-;620;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;87;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26864
12/2025;qtd_aprovada;"520549 CIDADE OCIDENTAL";41877;123;422;24611;-;2837;670;-;-;-;-;-;607;-;-;4366;91767;186;18;-;-;-;1532;634;-;-;277;-;12;-;-;-;-;-;-;-;-;-;145;-;-;-;-;-;-;-;-;-;-;36;-;-;-;-;-;-;-;-;-;170120
12/2025;qtd_aprovada;"520551 COCALZINHO DE GOIAS";-;6;-;925;-;615;-;-;-;-;-;-;88;-;-;332;11069;-;-;-;-;-;-;-;-;-;31;-;-;-;-;-;-;-;-;-;-;-;-;145;-;-;-;-;-;-;-;-;-;30;-;-;-;-;-;-;-;-;-;13241
12/2025;qtd_aprovada;"520552 COLINAS DO SUL";772;47;-;-;-;232;-;-;-;-;-;-;48;-;-;75;6010;-;-;-;-;-;-;-;-;-;27;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27;-;-;-;-;-;-;7241
12/2025;qtd_aprovada;"520570 CORREGO DO OURO";-;-;150;975;-;66;45;-;-;-;-;-;10;-;27;125;1800;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3202
12/2025;qtd_aprovada;"520580 CORUMBA DE GOIAS";1108;15;-;-;-;136;-;-;-;-;-;-;86;-;-;134;10233;-;-;-;-;-;-;-;-;-;87;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11799
12/2025;qtd_aprovada;"520590 CORUMBAIBA";1551;16;499;5634;-;57;100;-;-;-;-;-;145;-;-;200;7613;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15815
12/2025;qtd_aprovada;"520620 CRISTALINA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;qtd_aprovada;"520630 CRISTIANOPOLIS";176;72;-;1255;-;-;99;-;-;-;-;-;15;-;-;91;4365;-;-;-;-;-;-;-;-;-;26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;13;-;-;-;-;-;-;6132
12/2025;qtd_aprovada;"520640 CRIXAS";2842;5;7;1128;-;525;242;-;-;-;-;-;145;-;-;180;13219;-;-;-;-;-;69;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;42;-;-;-;-;-;-;-;-;-;18418
12/2025;qtd_aprovada;"520650 CROMINIA";593;56;2;1251;-;65;-;-;-;-;-;-;27;-;-;467;7416;-;-;-;-;-;20;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;131;-;-;-;-;-;-;10051
12/2025;qtd_aprovada;"520660 CUMARI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;qtd_aprovada;"520670 DAMIANOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;qtd_aprovada;"520680 DAMOLANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;qtd_aprovada;"520690 DAVINOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;qtd_aprovada;"520710 DIORAMA";342;-;-;1908;-;-;81;-;-;-;-;-;9;-;4;50;2870;98;-;-;-;-;13;-;-;-;48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;-;5443
12/2025;qtd_aprovada;"520725 DOVERLANDIA";1651;6;-;1611;-;132;145;-;-;-;-;-;-;-;2;148;6122;-;-;-;-;-;-;-;-;-;39;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9856
12/2025;qtd_aprovada;"520735 EDEALINA";411;-;-;177;-;56;-;-;-;-;-;-;9;-;-;226;3830;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11;-;-;-;-;-;-;-;-;-;4720
12/2025;qtd_aprovada;"520740 EDEIA";-;35;-;5127;-;377;800;-;-;-;-;-;-;-;-;-;5107;311;-;-;-;-;-;-;-;-;24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29;-;-;-;-;-;-;-;-;-;11810
12/2025;qtd_aprovada;"520750 ESTRELA DO NORTE";365;-;-;917;-;100;21;-;-;-;-;-;-;-;-;275;2773;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40;-;-;-;-;-;-;-;-;-;4491
12/2025;qtd_aprovada;"520753 FAINA";16;25;-;2453;-;2068;-;-;-;-;-;-;-;-;-;-;1441;-;-;-;-;-;15;-;-;-;150;-;-;-;-;-;-;-;-;-;-;-;-;90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6258
12/2025;qtd_aprovada;"520760 FAZENDA NOVA";529;10;-;3098;-;125;41;-;-;-;11;-;295;-;-;98;6207;37;-;-;-;-;-;-;-;-;100;-;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;892;-;-;-;-;-;-;11457
12/2025;qtd_aprovada;"520780 FIRMINOPOLIS";-;182;22;3391;-;347;172;-;-;-;-;-;-;-;43;199;8313;-;-;-;-;-;42;75;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27;-;-;-;-;-;-;-;-;-;12813
12/2025;qtd_aprovada;"520790 FLORES DE GOIAS";-;13;102;3837;-;512;-;-;-;-;-;-;18;-;-;154;7594;-;-;-;-;-;-;-;-;-;125;-;17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12372
12/2025;qtd_aprovada;"520800 FORMOSA";3879;216;482;19589;211;5128;1342;954;-;-;104;-;2042;577;-;766;36758;1052;62;-;-;551;-;724;-;-;489;-;-;-;-;-;6;-;-;-;-;44;-;-;139;2;-;-;-;-;-;-;-;6;-;-;-;-;-;-;10;-;-;75133
12/2025;qtd_aprovada;"520810 FORMOSO";-;-;-;-;-;219;18;-;-;-;-;-;95;-;-;168;1823;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;19;-;-;-;-;-;-;-;-;-;2343
12/2025;qtd_aprovada;"520815 GAMELEIRA DE GOIAS";-;-;-;-;-;-;82;-;-;-;-;-;30;-;-;-;712;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;-;844
12/2025;qtd_aprovada;"520830 DIVINOPOLIS DE GOIAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;qtd_aprovada;"520840 GOIANAPOLIS";5930;12;3;-;-;-;-;-;-;-;-;-;97;-;-;109;12682;65;18;-;-;-;-;-;-;-;25;-;-;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;140;-;-;-;-;-;-;19115
12/2025;qtd_aprovada;"520850 GOIANDIRA";-;12;-;1967;-;116;47;-;-;-;-;-;89;-;-;147;2990;-;-;-;-;-;-;-;-;-;14;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;54;-;-;-;-;-;-;5466
12/2025;qtd_aprovada;"520860 GOIANESIA";10427;72;78;19581;264;2071;751;761;20;-;141;-;841;48;-;945;71652;-;49;-;1343;24;348;266;-;-;467;-;11;-;-;2;13;3;-;-;-;-;32;1;151;1;-;-;-;-;-;-;-;-;33;-;319;-;6;-;25;-;-;110746
12/2025;qtd_aprovada;"520870 GOIANIA";132085;1588;959;344072;16569;20270;18102;14930;3342;849;1390;35;60707;29764;208;9257;525957;5730;3509;7177;16114;15652;3917;1342;-;-;10641;776;92;2011;3;4;118;121;1;-;12;4337;954;-;387;97;907;68;120;30;764;-;5687072;10523;219;-;3740;1;15;365;339;43;969;6958254
12/2025;qtd_aprovada;"520880 GOIANIRA";1571;-;-;18491;-;3032;965;-;-;-;75;-;2423;-;-;-;68214;4060;-;-;-;-;-;-;-;-;267;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;168;-;-;-;-;-;-;-;-;-;99273
12/2025;qtd_aprovada;"520890 GOIAS";-;29;95;17098;190;1479;595;676;-;-;149;-;855;579;-;69;16582;1360;57;-;-;388;-;314;-;-;253;-;2;148;-;2;-;-;-;-;1;-;-;-;115;-;-;-;-;-;-;-;-;144;-;-;-;-;-;5;14;-;-;41199
12/2025;qtd_aprovada;"520910 GOIATUBA";261;70;-;13242;-;1952;335;-;-;-;78;-;518;-;13;281;22538;202;112;-;-;-;1574;-;-;-;394;-;4;-;-;11;-;-;-;-;-;-;93;-;117;-;-;-;-;-;-;-;-;52;-;-;80;-;-;-;-;-;-;41927
12/2025;qtd_aprovada;"520915 GOUVELANDIA";-;20;-;348;-;131;79;-;-;-;-;-;69;-;-;154;3946;-;-;-;-;-;-;-;-;-;11;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4762
12/2025;qtd_aprovada;"520920 GUAPO";596;121;-;-;-;804;242;-;-;-;-;-;115;-;-;835;31860;-;33;-;-;-;-;-;-;-;62;-;17;-;-;-;-;-;-;-;-;-;-;12;-;-;-;-;-;-;-;-;-;-;-;-;90;-;-;-;-;-;-;34787
12/2025;qtd_aprovada;"520929 GUARAITA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;qtd_aprovada;"520940 GUARANI DE GOIAS";-;60;-;968;-;-;-;-;-;-;-;-;-;-;-;24;417;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1469
12/2025;qtd_aprovada;"520945 GUARINOS";317;62;-;-;-;-;-;-;-;-;-;-;-;-;-;194;3955;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26;-;-;-;-;-;-;-;-;-;4554
12/2025;qtd_aprovada;"520960 HEITORAI";287;66;-;2024;-;504;33;-;-;-;-;-;82;-;-;115;6614;-;-;-;-;-;-;-;-;-;203;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30;-;-;25;-;-;-;-;-;-;9984
12/2025;qtd_aprovada;"520970 HIDROLANDIA";38;21;4;9679;-;1450;591;-;-;-;-;-;364;-;-;405;38727;419;15;-;-;-;-;-;-;-;331;-;-;-;-;-;-;-;-;-;-;-;-;-;71;-;-;-;-;-;-;-;-;61;-;-;-;-;-;-;-;-;-;52176
12/2025;qtd_aprovada;"520980 HIDROLINA";94;63;-;3527;-;-;-;-;-;-;-;-;82;-;-;124;4951;-;-;-;-;-;-;-;-;-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23;-;-;37;-;-;-;-;-;-;8912
12/2025;qtd_aprovada;"520990 IACIARA";-;-;-;1999;-;392;-;-;-;-;-;-;35;-;-;222;1635;-;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4292
12/2025;qtd_aprovada;"520993 INACIOLANDIA";-;-;-;1338;-;294;54;-;-;-;12;-;47;-;-;77;5016;142;-;-;-;-;79;-;-;-;33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26;-;-;-;-;-;-;-;-;-;7118
12/2025;qtd_aprovada;"520995 INDIARA";797;17;-;2439;-;399;269;-;-;-;-;-;29;-;-;381;10691;-;1;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15026
12/2025;qtd_aprovada;"521000 INHUMAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;qtd_aprovada;"521010 IPAMERI";3213;1432;-;6879;-;757;197;-;-;-;28;-;553;-;-;4752;37763;-;33;-;-;-;-;-;-;-;77;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;55684
12/2025;qtd_aprovada;"521015 IPIRANGA DE GOIAS";67;54;-;-;-;-;-;-;-;-;-;-;42;-;-;137;6424;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16;-;-;-;-;-;-;-;-;-;6740
12/2025;qtd_aprovada;"521020 IPORA";785;131;2;9177;155;1455;458;-;-;-;-;-;230;219;22;811;22182;412;-;-;1412;293;458;94;-;-;44;-;2;-;-;-;-;-;-;-;-;-;120;-;-;12;-;-;-;-;-;-;-;225;9;-;-;-;-;-;-;-;-;38708
12/2025;qtd_aprovada;"521030 ISRAELANDIA";318;29;-;1066;-;-;62;-;-;-;-;-;-;-;51;74;2480;82;1;-;-;-;40;8;-;-;25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;-;4256
12/2025;qtd_aprovada;"521040 ITABERAI";1380;56;103;4139;-;465;348;-;-;-;-;-;177;-;-;403;24033;198;12;-;-;-;106;-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;53;-;-;2372;-;-;-;-;-;-;33860
