periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0310 Parto e nascimento";"0311 Cuidados paliativos";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
07/2025;qtd_aprovada;"330520 SAO PEDRO DA ALDEIA";1133;11094;115;32624;-;5319;813;36;-;-;119;-;1816;-;124;4467;56718;442;-;-;-;-;813;308;-;6;579;-;-;253;-;-;-;-;-;-;-;-;79;-;-;-;-;-;-;-;-;-;-;9;-;-;137;-;-;-;-;-;117004
07/2025;qtd_aprovada;"330530 SAO SEBASTIAO DO ALTO";1607;18;1478;8655;-;1594;192;-;-;-;15;-;960;-;-;1415;19991;341;405;-;-;-;-;-;-;-;127;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36798
07/2025;qtd_aprovada;"330540 SAPUCAIA";2521;-;540;19893;-;862;282;85;162;-;69;1;553;-;-;4166;23757;457;10;-;-;-;372;-;-;-;415;-;-;37;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;25;-;-;2058;-;-;-;-;46;56317
07/2025;qtd_aprovada;"330550 SAQUAREMA";11095;868;162;118292;33;8593;3692;1761;302;-;312;-;9247;-;-;11043;125511;5712;139;-;-;-;3232;4477;-;-;384;-;19;209;-;19;3;1;-;-;-;-;120;-;255;-;-;-;-;-;-;-;154;89;-;-;-;-;12;-;-;-;305736
07/2025;qtd_aprovada;"330555 SEROPEDICA";-;281;48;6435;-;1253;266;-;-;-;32;-;731;-;-;1845;50763;3716;-;-;-;-;-;-;-;-;123;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;457;-;-;-;-;-;65957
07/2025;qtd_aprovada;"330560 SILVA JARDIM";-;-;1155;21098;-;766;-;-;-;-;-;-;-;-;-;-;1654;435;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25108
07/2025;qtd_aprovada;"330570 SUMIDOURO";253;485;130;1983;-;806;-;-;-;-;-;-;256;-;-;416;16061;376;237;-;-;-;369;2;-;-;117;-;1;-;-;-;-;-;-;-;1;-;33;-;29;-;-;-;-;-;-;-;-;26;-;-;-;-;-;-;-;-;21581
07/2025;qtd_aprovada;"330575 TANGUA";718;40;-;17732;-;1730;224;-;-;-;26;-;299;-;10;1343;16757;5702;67;-;-;-;435;-;-;-;6;-;22;-;-;-;-;-;-;-;-;-;99;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;45210
07/2025;qtd_aprovada;"330580 TERESOPOLIS";31077;892;4079;123211;749;9479;5240;2059;347;-;242;-;4282;46;-;1362;483712;26268;1717;1192;1819;28;2979;-;-;-;900;-;4;217;-;5;2;2;-;-;1;-;333;-;191;11;-;-;-;-;-;-;-;705;26;-;-;-;-;-;-;-;703177
07/2025;qtd_aprovada;"330590 TRAJANO DE MORAES";-;28;4;2637;-;846;70;52;45;-;-;-;826;-;-;55;9805;482;73;-;-;-;-;11;-;-;247;-;-;-;-;15;-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15207
07/2025;qtd_aprovada;"330600 TRES RIOS";1306;844;11546;90388;81;5018;197;521;234;-;150;-;11425;-;-;-;91866;2582;1516;-;1543;-;134;177;-;-;78;-;-;-;510;-;26;-;-;-;-;-;-;-;78;34;-;-;-;-;-;-;-;1949;54;-;-;1;50;13;-;-;222321
07/2025;qtd_aprovada;"330610 VALENCA";312;760;29;52749;1759;3241;328;832;-;-;12;-;1627;-;-;710;48402;2155;190;-;1431;-;1419;1;-;-;443;-;15;145;-;-;1;2;-;-;1;-;330;-;-;17;-;-;-;-;-;-;-;45;27;-;1155;-;-;-;-;-;118138
07/2025;qtd_aprovada;"330615 VARRE-SAI";1924;37;-;5144;-;1178;345;3;3;-;-;-;165;-;9;-;9875;365;34;-;-;-;148;38;-;-;562;-;18;-;-;-;-;-;-;-;-;-;28;-;-;-;-;-;-;-;-;-;-;22;-;-;-;-;-;-;-;-;19898
07/2025;qtd_aprovada;"330620 VASSOURAS";19014;157;228;28876;12;1408;484;618;-;-;115;-;585;1278;-;1407;20933;5055;65;1335;809;730;315;-;-;-;25;-;4;-;5;-;-;-;-;-;3;-;165;-;-;16;-;-;-;-;-;-;-;5;24;-;-;-;-;-;-;-;83671
07/2025;qtd_aprovada;"330630 VOLTA REDONDA";9903;426;494;220453;2640;13582;6279;4818;1840;234;1143;2;24560;1697;10;4760;239505;5586;1175;1568;3829;1283;4587;165;-;-;967;-;36;1594;-;20;28;69;-;-;2;-;476;-;668;76;-;-;65;-;-;-;-;8767;130;-;5622;-;-;18;-;1411;570488
07/2025;qtd_aprovada;" MUNICIPIO IGNORADO - SP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2025;qtd_aprovada;"350010 ADAMANTINA";12997;-;3889;44101;1;2666;370;343;142;-;46;-;560;540;1;1161;45931;2492;172;-;973;525;838;20;-;-;72;-;10;1;-;-;8;-;-;-;1;-;59;-;59;2;-;-;-;-;-;-;-;158;1;-;13288;-;-;-;-;-;131427
07/2025;qtd_aprovada;"350020 ADOLFO";8631;-;566;-;-;12;-;-;-;-;-;-;2;-;-;651;8933;-;-;-;-;-;381;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;28;-;-;-;-;-;-;-;-;-;-;28;-;-;9;-;-;-;-;-;19242
07/2025;qtd_aprovada;"350030 AGUAI";12452;71;2732;17927;-;1479;229;-;-;-;-;-;307;-;-;2615;35852;460;2;-;-;-;758;-;-;-;330;-;-;-;-;-;-;-;-;-;-;-;152;-;24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;75390
07/2025;qtd_aprovada;"350040 AGUAS DA PRATA";682;-;31;4841;-;247;217;-;-;-;-;-;-;-;-;192;5830;213;-;-;-;-;172;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12438
07/2025;qtd_aprovada;"350050 AGUAS DE LINDOIA";-;-;-;-;-;952;-;-;-;-;-;-;129;-;-;-;4694;-;-;-;-;-;-;-;-;-;24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5799
07/2025;qtd_aprovada;"350055 AGUAS DE SANTA BARBARA";117;1;3;4092;-;-;-;-;-;-;-;-;-;-;-;386;4367;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8966
07/2025;qtd_aprovada;"350060 AGUAS DE SAO PEDRO";839;-;393;4903;-;759;188;-;-;-;-;-;92;-;-;136;14565;257;-;-;-;-;90;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22242
07/2025;qtd_aprovada;"350070 AGUDOS";6778;116;540;3610;-;2174;222;-;-;-;11;-;1248;-;-;1821;46232;607;20;-;-;-;656;-;-;-;64;-;2;-;-;-;-;-;-;-;-;-;74;-;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;64181
07/2025;qtd_aprovada;"350075 ALAMBARI";3038;182;390;2691;-;1;57;-;-;-;-;-;22;-;-;346;8473;360;-;-;-;-;460;-;-;-;5;-;2;-;-;-;-;-;-;-;-;-;103;-;-;-;-;-;-;-;-;-;-;11;-;-;-;-;-;-;-;-;16141
07/2025;qtd_aprovada;"350080 ALFREDO MARCONDES";-;87;-;1291;-;-;55;-;-;-;-;-;55;-;-;-;-;63;-;-;-;-;-;51;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;328;-;-;-;-;-;1950
07/2025;qtd_aprovada;"350090 ALTAIR";563;-;147;-;-;-;-;-;-;-;-;-;-;-;-;589;6086;479;-;-;-;-;47;-;-;-;4;-;2;-;-;-;-;-;-;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7925
07/2025;qtd_aprovada;"350100 ALTINOPOLIS";5566;144;1323;12601;-;1052;223;-;-;-;10;-;200;-;-;512;28955;723;-;-;-;-;808;-;-;-;67;-;-;-;-;-;-;-;-;-;-;-;71;-;-;-;-;-;-;-;-;-;-;18;-;-;1365;-;-;-;-;-;53638
07/2025;qtd_aprovada;"350110 ALTO ALEGRE";377;114;-;-;-;471;-;-;-;-;-;-;-;-;-;-;-;315;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1279
07/2025;qtd_aprovada;"350115 ALUMINIO";204;20;26;7894;-;816;197;-;-;-;-;-;201;-;10;887;11050;238;40;-;-;-;301;-;-;-;47;-;20;-;-;-;-;-;-;-;-;-;62;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22013
07/2025;qtd_aprovada;"350120 ALVARES FLORENCE";17;53;-;799;-;-;-;-;-;-;-;-;30;-;-;-;126;431;-;-;-;-;-;-;-;-;66;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31;-;-;618;-;-;-;-;-;2171
07/2025;qtd_aprovada;"350130 ALVARES MACHADO";3412;60;-;13328;-;245;117;-;-;-;-;-;152;-;-;2;12812;844;6;-;-;-;-;-;-;-;70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43;-;-;-;-;-;-;-;-;31091
07/2025;qtd_aprovada;"350140 ALVARO DE CARVALHO";2716;-;176;-;-;-;-;-;-;-;-;-;-;-;-;748;6955;190;-;-;-;-;29;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;86;-;-;-;-;-;10913
07/2025;qtd_aprovada;"350150 ALVINLANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07/2025;qtd_aprovada;"350160 AMERICANA";1854;519;8639;113098;408;9525;1846;972;353;144;121;-;6116;685;-;2868;112841;5810;344;583;1261;574;-;450;-;-;447;-;130;98;12;62;33;25;-;-;-;11;-;1;4;2;-;-;-;-;-;-;-;109;6;-;-;10;374;10;-;-;270345
07/2025;qtd_aprovada;"350170 AMERICO BRASILIENSE";90;93;646;14344;5;2672;1114;716;-;-;354;-;3787;-;-;112;32341;-;-;-;-;10;368;-;-;-;116;5;25;95;-;-;1;10;1;-;-;-;117;-;-;1;-;-;-;-;-;-;5;25;-;-;-;13;164;5;32;121;57388
07/2025;qtd_aprovada;"350180 AMERICO DE CAMPOS";-;-;-;3075;-;-;-;-;-;-;-;-;97;-;-;-;573;451;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;15;-;-;649;-;-;-;-;-;4864
07/2025;qtd_aprovada;"350190 AMPARO";262;739;120;48167;469;3613;1247;813;-;-;288;-;1711;-;-;197;40741;1066;8;-;2018;-;-;93;-;-;312;-;1;146;-;1;-;15;-;-;4;-;-;-;-;18;-;-;-;-;-;-;-;-;16;-;-;27;49;51;-;-;102192
07/2025;qtd_aprovada;"350200 ANALANDIA";2705;59;89;1794;-;263;-;-;-;-;-;-;-;-;-;1105;8058;147;-;-;-;-;559;-;-;-;3;-;10;-;-;-;-;-;-;-;-;-;32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14824
07/2025;qtd_aprovada;"350210 ANDRADINA";8614;327;880;16913;581;2219;1569;571;50;-;557;-;2274;-;-;3950;51772;1245;245;-;-;-;562;42;-;-;192;-;8;569;-;73;19;13;-;-;-;-;81;-;-;-;-;-;-;-;-;-;-;16;-;-;16343;-;18;46;8;-;109757
07/2025;qtd_aprovada;"350220 ANGATUBA";27;52;7;17213;-;1028;-;-;-;-;-;-;385;-;-;176;14818;693;-;-;-;-;-;-;-;-;49;-;6;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34457
07/2025;qtd_aprovada;"350230 ANHEMBI";2026;21;382;-;-;-;250;-;-;-;-;-;29;-;-;999;12120;153;-;-;-;-;206;-;1;-;5;-;-;-;-;-;-;-;-;-;-;-;24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16216
07/2025;qtd_aprovada;"350240 ANHUMAS";1168;97;15;2179;-;-;-;-;-;-;-;-;1;-;-;198;2314;593;-;-;-;-;80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;366;-;-;-;-;-;7031
07/2025;qtd_aprovada;"350250 APARECIDA";17;-;30;36951;-;2962;820;627;-;-;-;-;8357;-;-;2;26081;1265;2716;-;-;-;12;-;-;-;313;-;6;260;6;-;-;48;-;-;-;-;-;-;184;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;80657
07/2025;qtd_aprovada;"350260 APARECIDA D'OESTE";1424;2;-;-;-;22;116;-;-;-;-;-;13;-;-;2;4320;151;-;-;-;-;226;-;-;-;29;-;-;-;-;-;-;-;-;-;-;-;30;-;-;-;-;-;-;-;-;-;-;11;-;-;526;-;-;-;-;-;6872
07/2025;qtd_aprovada;"350270 APIAI";410;-;-;6765;-;1097;162;-;-;-;-;-;270;-;-;43;8254;539;29;-;-;-;65;19;-;-;194;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28;-;-;-;-;-;-;-;-;17875
07/2025;qtd_aprovada;"350275 ARACARIGUAMA";1706;-;1955;13921;-;1621;144;-;-;-;-;-;443;-;-;1604;40023;352;12;-;-;-;40;-;-;-;24;-;5;-;-;-;-;-;-;-;5;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;61865
07/2025;qtd_aprovada;"350280 ARACATUBA";2741;1589;1085;109660;2587;13133;2360;1735;718;338;461;7;6714;98;2156;3362;115298;2113;415;1151;3962;44;2510;225;-;-;403;-;100;340;42;4;-;-;-;-;1;-;523;19;118;22;-;-;-;-;-;-;1390507;3733;24;-;9762;59;-;4;13;-;1680136
07/2025;qtd_aprovada;"350290 ARACOIABA DA SERRA";19;76;32;28265;-;1646;244;-;-;-;21;-;153;-;-;586;26494;886;117;-;-;-;-;-;-;-;32;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;58576
07/2025;qtd_aprovada;"350300 ARAMINA";-;7;-;-;-;87;-;7;7;-;-;-;-;-;-;-;-;66;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;178
07/2025;qtd_aprovada;"350310 ARANDU";485;66;335;-;-;302;-;-;-;-;-;-;26;-;-;71;6927;-;-;-;-;-;93;-;-;-;18;-;-;-;-;-;-;-;-;-;-;-;23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8346
07/2025;qtd_aprovada;"350315 ARAPEI";58;12;30;-;-;2;139;-;-;-;-;-;38;-;-;77;3022;184;-;-;-;-;138;-;-;-;59;-;-;-;-;-;-;-;-;-;-;-;18;-;-;-;-;-;-;-;-;-;-;18;-;-;3348;-;-;-;-;-;7143
07/2025;qtd_aprovada;"350320 ARARAQUARA";12011;1752;2998;89098;4575;5405;1968;811;434;135;340;10;18099;2278;-;2491;153742;13351;935;899;3788;1507;2707;-;-;-;595;-;233;788;-;33;10;4;-;-;-;-;157;1;24;28;-;-;-;-;-;-;1348754;1807;34;-;-;-;2;4;-;23;1671831
07/2025;qtd_aprovada;"350330 ARARAS";13348;625;1311;44309;175;5510;1769;728;16;39;119;-;7194;45;-;2219;91227;-;17;574;1250;44;1641;1;-;-;85;-;12;81;1;-;6;1;-;-;3;-;90;2;-;13;-;-;-;-;-;-;-;-;21;-;-;-;-;-;-;-;172476
07/2025;qtd_aprovada;"350335 ARCO-IRIS";166;1;5;-;-;-;-;-;-;-;-;-;-;-;-;78;1539;-;-;-;-;-;86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1879
07/2025;qtd_aprovada;"350340 AREALVA";1;55;7;106;-;247;352;-;-;-;-;-;4130;-;-;283;8943;-;216;-;-;-;76;-;-;-;-;-;-;443;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;-;-;-;-;-;-;-;-;14867
07/2025;qtd_aprovada;"350350 AREIAS";-;44;-;-;-;-;70;-;-;-;-;-;13;-;-;-;2034;239;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;605;-;-;-;-;-;3005
07/2025;qtd_aprovada;"350360 AREIOPOLIS";9119;24;125;-;-;436;121;-;-;-;-;-;17;-;-;790;16495;226;-;-;-;-;425;-;-;-;10;-;4;-;-;-;-;-;-;-;-;-;34;-;-;-;-;-;-;-;-;-;-;180;-;-;75;-;-;-;-;-;28081
07/2025;qtd_aprovada;"350370 ARIRANHA";573;13;137;2666;-;447;121;-;-;-;-;-;-;-;-;433;14222;195;-;-;-;-;149;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;11;-;-;-;-;-;-;-;-;-;-;46;-;-;924;-;-;-;-;-;19942
07/2025;qtd_aprovada;"350380 ARTUR NOGUEIRA";9030;-;1580;22041;-;2896;21;-;-;-;-;-;156;-;-;1370;34935;667;-;-;-;-;1252;-;-;-;-;-;46;-;-;-;-;-;-;-;-;-;139;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;74133
07/2025;qtd_aprovada;"350390 ARUJA";9278;4217;1135;7099;-;1644;1780;219;-;-;-;-;844;-;-;2632;73413;3099;-;-;-;-;1;-;-;-;171;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;105534
07/2025;qtd_aprovada;"350395 ASPASIA";-;8;-;1019;-;-;-;-;-;-;-;-;-;-;-;-;-;217;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1244
07/2025;qtd_aprovada;"350400 ASSIS";6942;341;439;48872;1126;6403;2350;896;-;-;280;-;5558;512;-;2061;63436;1206;222;372;1660;740;-;146;-;-;317;-;-;590;-;-;5;4;-;-;-;-;-;-;13;3;-;-;-;-;-;-;782511;-;10;-;-;26;123;46;64;10;927284
07/2025;qtd_aprovada;"350410 ATIBAIA";270;4626;122;77430;15;7603;1347;837;-;-;-;-;819;-;-;387;79472;807;3;-;-;13;105;-;-;-;41;-;-;340;-;-;8;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25;-;-;10944;-;3;102;17;-;185340
07/2025;qtd_aprovada;"350420 AURIFLAMA";675;52;-;2427;-;554;150;-;-;-;-;-;158;-;-;341;10608;467;-;-;-;-;-;-;-;-;52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4043;-;-;-;-;-;19527
07/2025;qtd_aprovada;"350430 AVAI";224;39;-;-;-;-;-;-;-;-;-;-;-;-;-;94;5295;-;-;-;-;-;24;125;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17;-;-;-;-;-;-;-;-;5818
07/2025;qtd_aprovada;"350440 AVANHANDAVA";-;-;-;-;-;-;187;-;-;-;-;-;-;-;-;-;270;260;-;-;-;-;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1872;-;-;-;-;-;2601
07/2025;qtd_aprovada;"350450 AVARE";26;308;2809;49612;213;4123;1663;738;27;-;302;-;6361;21;-;216;65875;3197;144;-;2025;27;-;108;-;-;290;-;-;104;-;-;6;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;1;-;-;48;65;75;51;205;138644
07/2025;qtd_aprovada;"350460 BADY BASSITT";7318;588;-;25993;-;1207;263;-;-;-;-;-;252;-;2;514;14443;528;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;51108
07/2025;qtd_aprovada;"350470 BALBINOS";903;-;135;-;-;-;-;-;-;-;-;-;-;-;-;129;1552;55;-;-;-;-;34;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2808
07/2025;qtd_aprovada;"350480 BALSAMO";1826;43;48;2722;-;-;127;-;-;-;-;-;-;-;-;533;18423;1239;-;-;-;-;15;-;-;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2241;-;-;-;-;-;27224
07/2025;qtd_aprovada;"350490 BANANAL";14;24;-;4131;-;563;29;-;-;-;-;-;44;-;-;288;6555;85;-;-;-;-;63;-;-;-;158;-;-;-;-;-;-;-;-;-;-;-;27;-;-;-;-;-;-;-;-;-;-;25;-;-;5196;-;-;-;-;-;17202
07/2025;qtd_aprovada;"350500 BARAO DE ANTONINA";6;31;11;1208;-;-;15;7;-;-;-;-;-;-;-;-;676;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2136;-;-;-;-;-;4090
07/2025;qtd_aprovada;"350510 BARBOSA";576;19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;190;599;-;-;-;-;48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27;-;-;1088;-;-;-;-;-;2547
07/2025;qtd_aprovada;"350520 BARIRI";9358;58;483;4220;-;1956;117;-;-;-;-;-;438;-;-;983;37561;101;8;-;-;-;739;-;-;-;32;-;-;-;-;-;-;-;-;-;-;-;39;1;-;-;-;-;-;-;-;-;-;2;-;-;8524;-;-;-;-;-;64620
07/2025;qtd_aprovada;"350530 BARRA BONITA";3737;-;635;2259;-;1550;348;119;-;-;67;-;424;-;-;1432;35844;1232;4;-;-;-;1242;21;-;-;217;-;12;-;-;2;6;-;-;-;-;-;205;-;44;-;-;-;-;-;-;-;-;273;-;-;-;-;-;-;-;-;49673
07/2025;qtd_aprovada;"350535 BARRA DO CHAPEU";-;138;-;781;-;-;55;-;-;-;-;-;7;-;-;-;1988;110;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3079
07/2025;qtd_aprovada;"350540 BARRA DO TURVO";-;11;27;2923;-;221;-;-;-;-;-;-;100;-;-;468;5185;-;-;-;-;-;-;-;-;-;-;-;13;-;-;-;-;-;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8956
07/2025;qtd_aprovada;"350550 BARRETOS";53990;-;1275;157231;40914;14057;5069;9615;1312;1852;1282;8;5960;6986;-;3548;192329;4100;443;6102;2232;3652;4683;36;-;17;2937;-;73;573;1;151;21;60;-;-;23;10;777;7;1012;14;871;-;-;-;14;-;1064698;121;25;-;-;-;122;53;99;57;1588412
07/2025;qtd_aprovada;"350560 BARRINHA";2384;-;59;-;-;22;1;-;-;-;-;-;-;-;-;610;21498;594;-;-;-;-;208;-;-;-;22;-;8;-;-;-;-;-;-;-;-;-;61;-;-;-;-;-;-;-;-;-;-;-;-;-;10;-;-;-;-;-;25477
07/2025;qtd_aprovada;"350570 BARUERI";34037;826;38123;477093;3153;25627;17647;4990;914;-;2133;-;25205;217;-;21730;511867;6431;433;-;3710;7;6846;701;-;-;651;-;95;182;5;23;-;1;-;-;-;-;607;-;243;16;-;-;-;-;-;-;-;81;9;-;66;-;-;-;-;-;1183669
07/2025;qtd_aprovada;"350580 BASTOS";1860;-;9;5367;3;751;156;-;-;-;-;-;75;-;-;238;20039;1342;-;-;-;-;-;54;-;-;15;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25;-;-;1563;-;5;1;-;-;31507
07/2025;qtd_aprovada;"350590 BATATAIS";9747;461;457;83240;71;4849;1783;339;68;-;43;-;456;-;-;3341;73061;1708;125;-;1748;-;704;-;-;-;79;-;16;-;-;-;7;-;-;-;-;-;125;-;41;13;-;-;-;-;-;-;-;11;6;-;-;-;-;-;-;-;182499
07/2025;qtd_aprovada;"350600 BAURU";52034;2135;2204;209863;3113;14019;4337;2737;355;455;726;2;15744;4881;2483;7686;284292;2929;528;1373;4814;2516;5207;501;-;-;772;-;96;339;7;132;31;38;-;-;-;79;501;-;100;29;24;-;-;-;18;-;1846650;2066;89;-;472;-;91;9;30;7;2476514
