periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"0804 Telessaude";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
11/2025;valor_aprovado;"350770 BRAUNA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3,00;0,63;913,07;-;-;-;-;-;-;97,20;-;98,49;-;-;-;-;-;-;-;-;-;482,24;-;-;-;-;-;-;-;-;-;-;-;-;4623,30;-;-;-;-;-;-;6217,93
11/2025;valor_aprovado;"350775 BREJO ALEGRE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"350780 BRODOWSKI";-;-;-;22024,01;-;1223,19;-;-;-;-;-;-;437,75;-;-;26,00;87167,51;3267,05;8,88;-;-;-;33,41;-;-;-;1074,29;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;115262,09
11/2025;valor_aprovado;"350790 BROTAS";-;-;-;9535,97;-;8632,74;-;-;-;-;-;-;1422,68;-;-;19,00;71889,77;-;458,85;-;-;-;16,24;-;1222,80;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2925,00;-;-;-;-;-;-;-;-;96128,68
11/2025;valor_aprovado;"350800 BURI";-;-;-;30966,87;-;5728,19;763,95;-;-;-;-;-;180,25;-;-;-;59149,54;3653,53;-;-;-;-;-;-;20898,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11073,15;-;-;-;-;-;-;132413,48
11/2025;valor_aprovado;"350810 BURITAMA";-;-;-;20230,44;-;5738,57;2490,30;-;-;-;-;-;18550,99;-;-;47,00;96246,40;1648,51;239903,69;-;-;-;49,22;140,19;173,42;-;16,89;34507,26;-;-;-;-;-;-;-;-;159,04;-;-;-;-;-;-;-;-;-;-;6975,00;-;23076,90;-;-;-;-;-;-;449953,82
11/2025;valor_aprovado;"350820 BURITIZAL";2,70;-;-;-;-;-;-;-;-;-;-;-;4,11;-;-;2,00;2462,96;1793,25;-;-;-;-;5,80;-;129,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3825,00;-;-;-;-;-;-;-;-;8225,42
11/2025;valor_aprovado;"350830 CABRALIA PAULISTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;106,00;2420,00;1480,39;-;-;-;-;6,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;1485,00;-;-;-;-;-;-;9997,59
11/2025;valor_aprovado;"350840 CABREUVA";10,80;-;43,12;171028,35;123,54;40914,68;49727,86;9000,03;36100,00;2699,12;15300,00;-;20920,53;-;-;147,00;362539,66;5493,16;29627,02;-;-;-;214,04;76,09;4545,36;-;153,92;15154,99;-;1410,00;-;-;-;-;-;-;636,72;-;750,00;-;-;-;-;-;-;-;-;20965,00;-;-;-;-;-;-;-;-;787580,99
11/2025;valor_aprovado;"350850 CACAPAVA";2686,50;-;64,68;414436,72;7820,40;24481,96;15304,62;29133,96;-;-;-;-;47473,09;579,36;-;72,00;202078,25;2032,80;11,52;-;-;137,53;623,67;12,39;1019,04;-;126,21;-;-;-;-;-;-;-;-;-;654,66;-;-;-;-;-;-;-;-;-;-;-;-;6217,20;-;-;2080,00;-;-;-;757046,56
11/2025;valor_aprovado;"350860 CACHOEIRA PAULISTA";-;-;-;96262,15;-;10896,62;-;-;-;-;-;-;1632,55;-;-;-;92000,67;2838,91;-;-;-;16,18;80,85;-;568,30;-;11,26;-;-;12,27;-;-;-;-;-;-;292,56;-;-;-;-;-;-;-;-;-;-;-;-;4039,20;-;-;-;-;-;-;208651,52
11/2025;valor_aprovado;"350870 CACONDE";-;-;-;5873,08;-;3047,31;9301,60;-;-;-;-;-;30,80;-;-;-;2479,73;-;-;-;-;-;5,80;19656,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;225,00;-;-;-;-;-;-;-;-;40619,58
11/2025;valor_aprovado;"350880 CAFELANDIA";-;-;-;3015,16;-;3836,66;677,60;-;-;-;-;-;3729,86;-;-;-;19044,69;905,75;47178,93;-;-;-;-;-;94,72;-;42,21;-;-;-;-;77,82;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1360,00;-;-;79963,40
11/2025;valor_aprovado;"350890 CAIABU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1044,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1044,00
11/2025;valor_aprovado;"350900 CAIEIRAS";-;-;-;45157,29;-;57249,96;43527,00;-;-;-;-;-;9051,24;1465,44;-;130,00;386084,92;857,25;28,80;-;-;-;-;-;115,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;543667,70
11/2025;valor_aprovado;"350910 CAIUA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;58,00;-;1274,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1332,68
11/2025;valor_aprovado;"350920 CAJAMAR";10,80;-;-;425309,23;122,34;76247,94;49355,10;107497,49;66918,75;-;16270,34;-;95313,33;-;-;378,00;376763,60;2837,64;-;-;-;-;150,32;4210,92;510,86;-;-;-;-;-;-;-;-;-;-;-;1183,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6600,00;-;-;1229680,14
11/2025;valor_aprovado;"350925 CAJATI";-;-;-;696,49;-;4395,38;6405,30;-;-;-;-;-;5,15;-;-;-;71131,78;2164,77;-;-;-;-;4,96;-;11,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13858,50;-;-;-;-;-;-;98674,17
11/2025;valor_aprovado;"350930 CAJOBI";-;-;-;7339,00;-;2157,48;-;-;-;-;-;-;412,00;-;-;-;43708,45;18,68;-;-;-;-;-;-;-;-;84,45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;2645,25;-;-;-;-;-;-;60865,31
11/2025;valor_aprovado;"350940 CAJURU";35,10;-;53,85;37872,58;-;8678,51;-;13921,12;-;-;1416,83;-;2924,70;-;-;-;125268,36;132,44;656,87;-;-;-;309,65;-;1588,92;-;143,36;-;59,72;-;155,28;85,98;-;-;-;-;363,52;-;-;-;-;-;-;-;-;-;-;3338,32;-;-;-;-;-;-;-;-;197005,11
11/2025;valor_aprovado;"350945 CAMPINA DO MONTE ALEGRE";-;-;-;-;-;1007,77;1882,10;-;-;-;-;-;56,65;-;-;2,00;29952,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32901,44
11/2025;valor_aprovado;"350950 CAMPINAS";2017,68;-;68586,06;2085477,21;536675,99;344590,34;324425,87;1311331,62;526207,50;145092,96;174514,56;8731,41;660126,68;845639,45;-;1597,00;2544120,80;34111,64;259354,30;4840315,90;2568935,91;248390,01;38822,61;13296,49;55590,58;-;1623,80;731727,55;599,70;11105,81;622,64;18635,53;20,74;59,37;118,13;903,20;10124,36;298,60;10309,07;42911,90;1200680,97;-;-;4140,00;163399,50;-;5465857,84;592244,10;158348,50;-;-;375,00;790,00;1800,00;-;3250,00;26057898,88
11/2025;valor_aprovado;"350960 CAMPO LIMPO PAULISTA";-;-;-;238557,80;2221,54;31082,28;14701,34;123738,98;-;-;-;-;11487,88;-;-;246,00;409486,59;8236,47;1978,19;-;593534,63;-;26,69;-;12974,60;-;131,66;22894,88;-;-;-;-;-;-;-;-;567,18;-;-;6784,23;-;-;-;-;-;-;-;-;4646,34;-;-;-;-;-;-;-;1483297,28
11/2025;valor_aprovado;"350970 CAMPOS DO JORDAO";-;-;612,56;85578,67;-;31387,83;6723,20;19568,11;-;-;-;-;2041,56;-;-;457,00;221516,98;948,01;1436,71;-;-;-;397,24;-;465,44;-;244,85;-;-;-;-;-;-;-;-;-;595,74;-;-;-;-;-;-;-;-;-;-;-;-;9919,80;-;-;-;-;-;-;381893,70
11/2025;valor_aprovado;"350980 CAMPOS NOVOS PAULISTA";8,10;-;-;-;-;1625,22;3672,90;-;-;-;-;-;-;-;-;31,00;1675,80;2069,89;-;-;-;-;104,27;-;-;-;5,63;-;-;-;-;-;-;-;-;-;12,98;-;-;-;-;-;-;-;-;-;-;5400,00;-;8177,40;-;-;-;-;-;-;22783,19
11/2025;valor_aprovado;"350990 CANANEIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"350995 CANAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"351000 CANDIDO MOTA";-;-;7,04;102185,65;1345,74;10484,71;12237,50;14583,90;-;-;6032,04;-;2399,68;-;-;-;144398,41;19793,80;741,86;-;-;-;-;12,16;3093,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;400,00;-;-;11040,00;328755,97
11/2025;valor_aprovado;"351010 CANDIDO RODRIGUES";-;-;-;-;-;-;629,20;-;-;-;-;-;-;-;-;-;2850,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7650,00;-;6855,75;-;-;-;-;-;-;17984,95
11/2025;valor_aprovado;"351015 CANITAR";-;-;-;20609,42;-;-;-;-;-;-;-;-;-;-;-;-;-;942,03;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21551,45
11/2025;valor_aprovado;"351020 CAPAO BONITO";70,20;-;63,86;131921,86;-;24648,33;601,15;49111,71;-;-;3777,12;-;6713,12;-;-;73,00;109871,67;2806,01;441,11;-;-;-;-;33,04;2514,06;-;117,78;-;-;-;676,91;-;-;-;-;-;141,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;333582,23
11/2025;valor_aprovado;"351030 CAPELA DO ALTO";91,80;-;-;59650,48;1840,73;14915,12;6095,10;-;-;-;6353,68;-;267,80;-;-;13,00;105384,61;1444,51;-;-;-;-;335,49;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8325,00;-;6722,10;-;-;-;-;-;-;211439,42
11/2025;valor_aprovado;"351040 CAPIVARI";8,10;-;-;134260,38;1508,86;25334,05;24374,35;17501,50;31443,75;-;6267,68;-;4656,39;-;-;928,00;112748,51;3859,72;604,62;-;-;38,34;290,19;-;2334,76;-;73,03;1965,90;-;-;391,39;-;-;-;141,52;-;1065,94;-;-;-;-;-;-;-;-;-;-;47,08;-;16062,75;-;-;-;-;-;-;385906,81
11/2025;valor_aprovado;"351050 CARAGUATATUBA";223,64;-;21795,10;667082,58;99946,93;195710,38;182858,05;254166,51;109112,50;11238,57;38902,20;-;75816,32;28798,74;-;852,00;1049309,16;11540,48;33979,16;532204,45;561278,82;6097,76;365,87;1272,04;40359,23;-;613,35;16637,21;-;566,62;854,32;64,85;-;-;-;-;528,68;1343,70;4096,71;2659,20;-;-;-;-;-;-;-;36137,20;40246,30;-;-;-;-;360,00;-;800,00;4027818,63
11/2025;valor_aprovado;"351060 CARAPICUIBA";256,50;-;11431,32;246797,79;-;106072,56;127327,48;-;-;-;15978,72;-;47726,30;-;-;263,00;506654,82;30475,85;1272,93;-;351624,36;-;-;60757,56;12517,46;-;-;94819,47;394,06;13,06;439,04;38,91;-;-;83,73;-;-;-;-;1831,62;-;-;-;-;-;-;-;-;39650,38;985,80;-;-;20220,00;18920,00;3200,00;-;1699752,72
11/2025;valor_aprovado;"351070 CARDOSO";-;-;-;28651,65;-;4606,10;11983,22;-;-;-;-;-;117990,70;-;-;-;58641,88;-;109436,64;-;-;-;-;-;-;-;-;258801,98;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;5539,05;-;-;-;-;-;-;601051,22
11/2025;valor_aprovado;"351080 CASA BRANCA";-;-;1973,63;153454,17;3339,90;8498,83;29959,24;-;-;-;3041,82;-;27077,72;-;-;4,00;130452,51;1046,08;1414,47;-;-;-;-;23983,96;18084,12;-;-;1335,88;-;-;38,74;102,30;-;-;-;-;-;-;378,75;-;-;-;-;-;-;-;-;900,00;-;-;-;-;-;-;-;-;405086,12
11/2025;valor_aprovado;"351090 CASSIA DOS COQUEIROS";-;-;-;-;-;-;-;-;-;-;-;-;8,22;-;-;-;1542,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1550,70
11/2025;valor_aprovado;"351100 CASTILHO";-;-;67,11;6897,18;-;3259,08;-;-;-;-;-;-;870,35;-;-;377,00;67199,93;2927,63;22,21;-;-;-;13,00;-;1748,12;-;211,05;27985,67;-;12,27;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4275,00;-;9776,25;-;-;-;-;-;-;125641,85
11/2025;valor_aprovado;"351110 CATANDUVA";1416,94;-;5610,54;610762,28;77859,20;109154,98;121646,89;268453,48;95406,25;232189,62;22239,29;3520,45;103064,83;-;-;345,00;317205,30;15505,29;118599,86;532143,85;278052,22;-;202,35;24073,30;8739,11;-;77,11;160760,16;328,46;1254,07;1134,48;-;-;-;-;1093,75;1045,12;59,72;4454,10;2634,21;-;-;-;-;-;-;-;39608,00;24942,92;29412,90;-;-;-;200,00;-;-;3213196,03
11/2025;valor_aprovado;"351120 CATIGUA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2288,61;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4050,00;-;-;-;-;-;-;-;-;6338,61
11/2025;valor_aprovado;"351130 CEDRAL";-;-;-;30972,04;-;2995,08;7705,50;-;-;-;-;170,44;-;-;-;2,00;12210,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54055,06
11/2025;valor_aprovado;"351140 CERQUEIRA CESAR";-;-;-;47758,64;-;8343,65;7169,25;-;-;-;1365,68;-;836,10;-;-;-;91579,19;4031,19;-;-;-;-;-;-;4277,40;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;20418,75;-;-;-;-;-;-;190285,48
11/2025;valor_aprovado;"351150 CERQUILHO";-;-;-;78117,40;-;10408,27;37348,12;16772,90;19318,80;-;14691,60;-;20987,79;-;-;352,00;83605,31;3250,88;2499,94;-;-;-;268,49;-;1896,56;-;268,88;-;-;-;-;-;-;-;-;-;53,38;-;-;-;-;-;-;-;-;-;-;11025,00;-;10948,05;-;-;-;-;-;-;311813,37
11/2025;valor_aprovado;"351160 CESARIO LANGE";-;-;-;67507,84;973,98;6050,07;14698,14;2626,47;7793,75;-;3962,79;-;1838,25;-;-;-;92219,58;-;-;-;-;-;-;-;236,74;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;-;202407,61
11/2025;valor_aprovado;"351170 CHARQUEADA";-;-;-;44052,67;-;4084,09;11713,38;5769,54;4300,00;-;4245,82;-;2425,52;-;-;238,00;53770,52;3598,45;2,96;-;-;-;-;-;415,30;-;14,07;-;-;1551,68;-;22,62;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9306,00;-;-;-;-;-;-;145510,62
11/2025;valor_aprovado;"351190 CLEMENTINA";-;-;-;293,06;-;1713,70;895,40;-;-;-;-;-;236,90;-;-;-;27351,12;3581,77;135,50;-;-;-;-;-;1257,82;-;11,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35476,53
11/2025;valor_aprovado;"351200 COLINA";-;-;-;64514,43;-;8673,39;8232,95;21687,94;-;-;-;-;1436,16;-;-;-;43279,53;462,33;-;-;-;-;1,24;104737,70;147,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;253173,43
11/2025;valor_aprovado;"351210 COLOMBIA";-;-;-;11011,09;-;1659,58;2399,65;-;-;-;-;-;103,00;-;-;-;4259,20;1414,29;-;-;-;-;12,40;-;-;-;-;-;-;-;-;-;-;-;-;-;15,02;-;-;-;-;-;-;-;-;-;-;675,00;-;-;-;-;-;-;-;-;21549,23
11/2025;valor_aprovado;"351220 CONCHAL";164,70;-;-;215739,49;-;13587,02;19448,41;35685,28;-;-;1044,04;-;4570,34;-;-;60,00;111169,81;2235,33;47,26;-;-;-;-;107,03;16047,32;-;64,10;5238,75;-;-;472,90;-;-;-;-;-;-;-;75,75;-;-;-;-;-;-;-;-;-;-;10385,10;-;-;-;-;-;-;436142,63
11/2025;valor_aprovado;"351230 CONCHAS";2235,60;-;-;66291,90;-;7184,64;-;-;-;-;-;-;1760,40;-;-;-;59575,86;10519,90;-;-;-;-;-;-;5392,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;152961,10
11/2025;valor_aprovado;"351240 CORDEIROPOLIS";-;-;71,15;65652,08;-;12572,47;11294,11;-;268,75;-;-;-;2089,32;-;-;10,00;128530,60;5043,60;-;-;-;-;-;1015,98;311,50;-;-;315,54;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;3200,00;-;-;234875,10
11/2025;valor_aprovado;"351250 COROADOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3105,15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3105,15
11/2025;valor_aprovado;"351260 CORONEL MACEDO";-;-;-;11273,48;-;841,12;462,55;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12577,15
11/2025;valor_aprovado;"351270 CORUMBATAI";-;-;-;13274,91;-;-;-;-;-;-;-;-;-;-;-;13,00;1976,69;681,82;-;-;-;-;-;-;194,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8739,75;-;-;-;-;-;-;24880,57
11/2025;valor_aprovado;"351280 COSMOPOLIS";-;-;-;148261,73;-;21313,09;20933,22;11875,12;-;-;4717,36;-;12804,65;45,00;-;179,00;100186,44;4957,85;5199,32;-;-;-;-;413,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24334,20;-;282,00;22090,00;3640,00;-;2720,00;383951,98
11/2025;valor_aprovado;"351290 COSMORAMA";-;-;-;19980,32;-;-;-;-;-;-;-;-;-;-;-;11,00;1580,00;2040,79;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6776,55;-;-;-;-;-;-;30388,66
11/2025;valor_aprovado;"351300 COTIA";788,40;-;238,29;30451,93;4281,90;124443,94;86614,01;54755,01;-;-;11490,05;-;25876,66;-;-;753,00;1178393,10;10881,47;2277,85;-;-;-;292,64;90,08;12394,20;-;196,00;2607,06;-;429,54;752,73;3949,83;-;-;-;-;269,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5330,00;-;-;-;1557557,37
11/2025;valor_aprovado;"351310 CRAVINHOS";-;-;51,66;25569,46;-;1826,98;1939,30;-;-;-;-;-;1230,10;-;-;38,00;143329,81;3904,54;35,52;-;-;-;26,50;26698,16;14615,47;-;137,89;-;149,30;-;-;-;-;-;-;-;21,92;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;-;-;-;-;-;-;224974,61
11/2025;valor_aprovado;"351320 CRISTAIS PAULISTA";-;-;-;35608,62;-;1397,32;-;-;-;-;-;-;-;-;-;-;-;963,47;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3600,00;-;-;-;-;-;-;-;-;41569,41
11/2025;valor_aprovado;"351330 CRUZALIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11/2025;valor_aprovado;"351340 CRUZEIRO";18,90;-;221,14;176290,20;20,96;23652,30;14388,73;69663,40;-;-;577,92;-;4902,23;204,48;-;87,00;132743,49;6283,33;7,40;-;280799,70;161,80;71,19;-;1832,54;-;5,63;82,28;-;-;-;-;-;-;-;-;869,62;-;30,30;3831,62;-;-;-;-;-;-;-;1125,00;3097,56;64830,15;-;-;4030,00;100,00;-;-;789928,87
11/2025;valor_aprovado;"351350 CUBATAO";1085,40;-;2169,08;244954,44;10158,64;68011,55;57396,34;57689,74;-;-;8010,90;-;13881,23;13855,08;-;168,00;476936,18;43047,05;55,97;-;203603,64;4695,35;711,74;156,94;6646,01;-;328,21;-;-;334,86;-;-;-;-;-;-;4333,70;-;1348,35;3053,85;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1222632,25
11/2025;valor_aprovado;"351360 CUNHA";-;-;-;7785,62;163,12;10464,13;532,40;-;-;-;-;-;1363,87;-;-;-;37986,41;481,01;954,38;-;-;-;45,88;-;2432,36;-;-;-;29,86;-;-;-;-;-;-;-;-;-;712,64;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;3000,00;-;1500,00;1400,00;73351,68
11/2025;valor_aprovado;"351370 DESCALVADO";-;-;303,56;53509,93;-;9900,82;11840,40;-;-;-;2347,80;-;6039,04;-;-;138,00;150139,78;6174,22;956,69;-;-;-;231,10;4578,28;6136,34;-;157,78;628,65;-;40,89;165,10;-;-;-;54,97;-;937,82;-;434,80;-;-;-;-;-;-;-;-;4586,10;-;23245,20;-;-;1000,00;2100,00;-;2080,00;287727,27
11/2025;valor_aprovado;"351380 DIADEMA";604,80;-;1849,33;915240,70;2665,00;128564,74;116211,24;230354,89;-;-;11769,10;-;74552,54;-;-;668,00;869215,00;54704,53;38528,31;-;1015910,26;10730,00;-;2177,09;1732,64;-;191,40;39873,13;-;-;-;158,34;-;-;-;-;-;179,16;439,35;10789,55;-;-;-;-;-;-;345619,03;663,57;5841,00;-;-;11370,00;66600,00;3460,00;-;53440,00;4014102,70
11/2025;valor_aprovado;"351385 DIRCE REIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;415,80;-;-;-;-;-;-;415,80
11/2025;valor_aprovado;"351390 DIVINOLANDIA";70,20;-;3497,25;4734,50;13102,74;3360,28;935,17;-;-;-;12742,24;-;214880,40;426,00;-;-;120705,99;1069,43;36061,28;-;-;-;-;-;4240,90;-;518,40;390483,84;-;-;227,36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;297714,15;-;-;-;-;-;-;-;8960,00;1113730,13
11/2025;valor_aprovado;"351400 DOBRADA";-;-;-;-;-;-;-;-;-;-;-;-;128,75;-;-;20,00;4810,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4959,25
11/2025;valor_aprovado;"351410 DOIS CORREGOS";-;-;-;1529,33;-;4650,96;3262,05;-;-;-;-;-;418,15;-;-;67,00;56965,46;2246,09;-;-;-;-;37,12;-;186,30;-;84,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4275,00;-;7019,10;-;-;-;-;-;-;80741,12
11/2025;valor_aprovado;"351420 DOLCINOPOLIS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;713,54;-;-;-;-;22,84;-;-;-;192,96;-;-;-;-;-;-;-;-;-;263,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1192,38
11/2025;valor_aprovado;"351430 DOURADO";-;-;-;16467,09;-;6466,95;-;-;-;-;-;-;288,40;-;-;44,00;30030,56;684,41;-;-;-;-;18,31;-;-;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54005,35
