periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"0804 Telessaude";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
01/2026;valor_aprovado;"320503 VARGEM ALTA";-;-;-;35515,13;-;3221,38;1816,10;-;-;-;-;-;362,54;-;-;101,00;43912,92;2163,51;-;-;-;-;-;-;736,92;-;33,78;-;-;-;-;-;-;-;-;-;-;29,86;111,35;-;-;-;-;-;-;-;-;-;-;5341,05;-;-;-;-;-;-;93345,54
01/2026;valor_aprovado;"320506 VENDA NOVA DO IMIGRANTE";-;-;13,25;67027,29;-;17808,45;3209,25;-;268,75;-;-;-;1588,30;-;-;446,00;61920,83;5984,06;11,26;-;-;-;-;-;3285,84;-;16,89;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;187720,73;-;-;27848,70;-;-;-;-;-;-;377149,60
01/2026;valor_aprovado;"320510 VIANA";59,40;-;-;101912,00;-;29185,98;19632,80;-;-;-;-;-;5186,05;-;-;180,00;205392,78;4142,29;-;-;-;-;1,16;-;97,20;-;5,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9675,00;-;138,60;-;-;-;-;-;-;375608,89
01/2026;valor_aprovado;"320515 VILA PAVAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"320517 VILA VALERIO";-;-;-;2144,84;-;-;-;-;-;-;-;-;-;-;-;8,00;24484,40;11,02;-;-;-;-;-;-;32,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15191,55;-;-;-;-;-;-;41872,21
01/2026;valor_aprovado;"320520 VILA VELHA";1196,10;-;20692,73;1227707,62;31495,40;144208,67;184646,79;220294,12;177207,50;106445,57;22667,18;11366,69;740251,14;954,24;-;836,00;1594131,59;9802,93;400846,33;648525,96;1026138,57;186,07;-;171,68;51419,32;-;7541,62;1015885,62;-;1559,82;1203,52;40,62;-;-;15,79;-;986,34;2269,36;3404,63;5333,11;61038,29;8386,41;10281,60;-;51188,00;-;708115,39;724992,71;196867,28;-;-;-;1040,00;-;-;5600,00;9426942,31
01/2026;valor_aprovado;"320530 VITORIA";1125,30;-;38405,38;1840219,61;361310,48;225035,78;212413,79;1119385,66;201571,25;172593,54;87547,25;12707,16;158749,90;778254,63;-;1240,00;846190,17;29047,56;48815,49;4841539,58;705385,04;253102,46;1970,95;18544,23;52164,86;-;1828,38;344605,00;145,18;2672,86;2094,08;11152,52;-;-;-;-;3035,84;328,46;22813,62;3634,21;647729,72;903,57;12376,80;-;2552,00;-;565497,79;57013,53;279275,11;-;-;-;-;-;-;-;13964978,74
01/2026;valor_aprovado;" MUNICIPIO IGNORADO - RJ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"330010 ANGRA DOS REIS";618,30;-;3201,98;629677,92;20398,30;99384,75;141494,86;381352,16;245947,32;-;128594,97;-;26027,84;-;-;508,00;642247,81;5131,26;4497,55;-;692573,95;80,90;801,60;-;8855,00;-;882,38;-;-;-;77,48;1872,32;20,74;-;54,97;-;5426,94;-;467,67;10956,48;-;-;-;-;-;-;-;65092,00;1752,30;48490,20;-;-;-;-;-;15480,00;3181967,95
01/2026;valor_aprovado;"330015 APERIBE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"330020 ARARUAMA";313,20;-;541,61;711142,17;35335,96;66995,39;57602,05;169451,17;150231,25;-;1013,08;-;222925,41;3834,00;-;222,00;648486,67;322,77;18864,93;-;496728,34;88,99;-;85132,00;26037,66;-;140,75;147551,46;-;-;-;167,26;-;-;-;-;350,72;-;89,08;5475,05;-;-;-;-;-;-;-;-;42924,73;-;-;-;3250,00;-;-;-;2895217,70
01/2026;valor_aprovado;"330022 AREAL";-;-;1552,00;99030,04;-;3512,68;6186,40;1869,06;-;-;-;-;494,40;-;-;-;55135,80;1496,96;250,68;-;-;-;2,48;-;224,84;-;33,78;-;-;-;-;-;-;-;-;-;-;-;44,54;-;-;-;-;-;-;-;-;-;-;-;-;-;11570,00;-;-;-;181403,66
01/2026;valor_aprovado;"330023 ARMACAO DOS BUZIOS";-;-;-;105075,11;-;19983,95;19637,18;-;-;-;3421,94;-;72,10;-;-;100,00;260553,82;7661,79;559,58;-;522886,29;-;-;-;591,46;-;-;1629,92;-;25,90;82,20;-;-;-;-;-;-;-;-;1389,72;-;-;-;-;-;-;-;-;1221,12;-;-;-;-;880,00;-;-;945772,08
01/2026;valor_aprovado;"330025 ARRAIAL DO CABO";720,90;-;65,76;164253,42;20,96;29705,14;17293,58;121221,66;-;-;4594,98;-;10531,32;-;-;71,00;406604,05;3246,64;244,66;-;-;-;642,02;-;2829,79;-;121,04;4025,23;29,86;937,31;581,68;34,10;-;-;54,97;-;1579,16;-;5947,48;-;-;-;-;-;-;-;-;-;-;7786,35;-;-;400,00;-;-;30800,00;814343,06
01/2026;valor_aprovado;"330030 BARRA DO PIRAI";32,40;-;26,50;179477,21;-;20874,87;11909,73;-;1075,00;798,38;2090,66;-;2772,93;-;-;3,00;199005,63;32775,93;1907,58;-;-;-;83,28;174,79;23571,00;-;146,38;-;29,86;-;28,42;-;-;-;-;-;716,12;358,32;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;11445,00;-;-;1400,00;-;495202,99
01/2026;valor_aprovado;"330040 BARRA MANSA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"330045 BELFORD ROXO";72719,10;-;107,80;3781781,95;-;1257306,99;88930,75;649408,11;126312,50;-;12815,72;-;76343,13;-;-;5325,00;4074907,65;745470,80;16666,40;-;1449192,04;105,17;29973,58;-;136266,72;-;36237,32;207113,04;55759,52;-;-;-;-;-;-;-;340314,16;-;1309,70;7888,31;-;-;-;-;-;-;-;5702,22;1119,36;60099,90;-;-;-;-;-;-;13239176,94
01/2026;valor_aprovado;"330050 BOM JARDIM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"330060 BOM JESUS DO ITABAPOANA";-;-;-;144409,03;-;11273,11;12790,25;184628,18;43537,50;-;3180,28;-;8483,54;17,04;-;28,00;146198,67;150191,15;2845,27;-;276687,20;16,48;120,28;-;8412,98;-;-;-;-;-;-;-;-;-;-;-;1171,66;-;-;747,43;-;-;-;-;-;-;-;-;1158,96;-;-;-;-;-;-;-;995897,01
01/2026;valor_aprovado;"330070 CABO FRIO";1903,50;-;2445,80;675944,16;88713,16;134448,48;78883,92;142872,83;27412,50;6666,58;10270,17;17006,60;189004,81;53022,63;-;1183,00;1845639,01;65211,10;11192,27;1937863,49;610372,46;23195,07;-;142927,15;214654,78;-;-;127582,73;-;1410,32;496,54;58,62;-;-;329,82;-;-;238,88;10000,19;463,24;-;-;-;-;-;-;-;40320,00;305,28;-;-;2375,00;2240,00;-;-;46640,00;6513294,09
01/2026;valor_aprovado;"330080 CACHOEIRAS DE MACACU";83,70;-;1392,69;91845,81;-;30883,07;22843,16;75326,90;13168,75;-;17505,30;-;6457,04;-;-;91,00;400493,96;13246,58;1249,46;-;-;-;-;-;20999,54;-;169,56;-;29,86;-;78,98;-;-;-;-;-;-;-;3795,32;-;-;-;-;-;-;-;-;-;-;1569,15;-;-;520,00;-;2400,00;-;704149,83
01/2026;valor_aprovado;"330090 CAMBUCI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"330093 CARAPEBUS";-;-;206,09;78564,02;-;7016,74;12943,22;6882,85;22306,25;-;2748,56;-;1255,76;-;-;39,00;74685,68;8995,07;4,44;-;-;-;1574,15;4,62;32251,80;-;1246,07;-;-;-;-;1316,61;-;-;-;-;4028,14;-;-;-;-;-;-;-;-;-;-;7000,00;-;19686,15;-;-;-;-;-;-;282755,22
01/2026;valor_aprovado;"330095 COMENDADOR LEVY GASPARIAN";-;-;-;10029,59;-;-;365,75;-;-;-;-;-;7381,93;-;-;6,00;20039,35;3331,61;-;-;-;-;96,34;-;356,40;-;14,07;-;-;-;-;-;-;-;-;-;-;-;22,27;-;-;-;-;-;-;-;-;56100,00;-;12993,75;-;-;-;-;18900,00;27880,00;157517,06
01/2026;valor_aprovado;"330100 CAMPOS DOS GOYTACAZES";59,40;-;9420,63;1341228,96;177204,54;96856,50;140359,43;628623,12;177643,75;42209,23;35249,94;11468,56;211579,28;109658,28;-;550,00;942705,49;74809,69;85667,91;2016165,55;1188636,25;60136,62;8903,88;36918,67;240458,42;-;1563,67;373648,46;-;771,96;1240,06;760,01;-;-;-;-;324,66;-;13681,96;7685,72;-;-;-;-;4860,00;-;-;1750,00;12863,26;74522,25;-;-;-;11980,00;-;-;8142166,11
01/2026;valor_aprovado;"330110 CANTAGALO";-;-;23,73;60268,78;-;7622,37;15478,12;16200,83;19711,25;-;2684,92;-;3126,47;-;-;-;67699,93;2802,00;-;-;-;-;-;-;2310,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;197928,88
01/2026;valor_aprovado;"330115 CARDOSO MOREIRA";-;-;-;11307,37;-;4384,66;894,85;1724,18;-;-;-;-;87,55;-;-;10,00;56090,55;2288,49;20225,24;-;-;-;-;-;28479,60;-;22,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;125515,01
01/2026;valor_aprovado;"330120 CARMO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"330130 CASIMIRO DE ABREU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"330140 CONCEICAO DE MACABU";-;-;-;18024,26;-;6969,45;-;-;-;-;-;-;365,65;-;-;3,00;42666,60;-;1719,61;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;69748,57
01/2026;valor_aprovado;"330150 CORDEIRO";-;15,00;202,81;45223,20;-;3525,18;13208,77;19142,15;19173,75;-;225,32;-;3416,83;-;-;-;89400,10;3305,16;-;-;-;-;-;-;2467,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22899,85;-;-;-;-;-;-;222205,32
01/2026;valor_aprovado;"330160 DUAS BARRAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"330170 DUQUE DE CAXIAS";81456,76;-;587,43;3556474,53;34865,92;262279,02;506448,03;1386946,43;350181,25;192322,01;18698,80;-;840236,82;350,00;-;1035,00;6356356,98;122741,51;57627,90;-;1326494,83;24,27;124381,78;346,37;462347,64;-;5519,30;208388,24;92,08;-;142,10;14686,29;-;-;-;-;48030,00;8569,82;20350,87;15683,04;-;-;-;28980,00;1265,00;-;-;663387,00;1933,44;137547,00;-;51725,00;79520,00;15680,00;-;118560,00;17102262,46
01/2026;valor_aprovado;"330180 ENGENHEIRO PAULO DE FRONTIN";288,90;-;-;89892,51;-;2308,32;1410,20;-;-;-;-;-;1361,04;-;-;108,00;56814,01;5068,04;3983,35;-;-;40,45;1173,26;-;63386,26;-;191,74;-;-;-;-;-;-;-;54,97;-;2976,22;29,86;-;-;-;-;-;-;-;-;-;-;-;128,70;-;-;-;-;-;-;229215,83
01/2026;valor_aprovado;"330185 GUAPIMIRIM";16,20;-;74,73;297897,63;-;28807,97;24120,80;35731,20;10750,00;-;1850,24;-;7535,76;-;-;92,00;435417,43;20418,90;340,08;-;-;-;-;1,54;7066,22;-;118,23;-;-;-;-;-;-;-;-;-;-;29,86;1380,74;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;871649,53
01/2026;valor_aprovado;"330187 IGUABA GRANDE";83,70;-;512,44;169035,65;-;33211,53;33419,38;-;-;-;1589,28;-;3989,66;-;-;82,00;211606,16;6317,95;-;-;-;-;-;72392,32;208,30;-;-;-;4956,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3539,78;-;18808,20;-;-;2210,00;380,00;-;-;562343,11
01/2026;valor_aprovado;"330190 ITABORAI";-;-;1787,95;657542,79;38869,18;110538,68;38585,10;370046,95;267498,75;-;4951,30;-;14337,47;-;-;388,00;656862,90;9872,75;11245,64;-;771146,47;-;49,53;18949,14;34932,64;-;264,46;-;-;29,84;56,84;-;-;-;54,97;-;697,80;268,74;-;9352,53;-;-;-;-;-;-;-;58989,55;128981,68;2791,80;-;-;20380,00;-;-;-;3229473,45
01/2026;valor_aprovado;"330200 ITAGUAI";13,50;-;77,96;572579,94;-;24514,91;25396,04;-;-;-;1081,66;-;13804,30;-;-;212,00;289774,58;17289,69;5498,03;-;-;88,99;4687,45;5132,61;16978,88;-;686,07;-;-;169,51;642,42;25,94;-;-;54,97;-;3007,34;59,72;-;-;-;-;-;-;-;-;-;840,00;-;11068,20;-;-;34210,00;-;-;-;1027894,71
01/2026;valor_aprovado;"330205 ITALVA";-;-;-;83499,55;-;-;-;-;-;-;-;-;144,90;-;-;-;11473,80;13367,86;-;-;-;-;78,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;-;-;-;-;-;-;-;113514,37
01/2026;valor_aprovado;"330210 ITAOCARA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"330220 ITAPERUNA";267,30;-;3765,95;276911,16;48025,85;17877,05;53195,90;149594,02;167431,25;71519,50;7174,48;10590,93;119610,80;36366,51;-;-;278559,18;53586,42;37009,52;689867,78;482091,49;11124,11;168,04;-;28315,60;-;-;99993,48;-;-;-;1533,84;-;-;-;-;2241,10;-;-;3851,51;-;-;-;-;10098,00;-;-;46170,00;33949,52;-;-;6135,00;-;-;-;55600,00;2802625,29
01/2026;valor_aprovado;"330225 ITATIAIA";135,00;-;155,10;102261,72;-;13625,53;21573,13;28461,41;-;-;5523,54;-;3748,94;-;-;4,00;159930,16;10368,15;5,92;-;-;-;505,09;388,22;216,22;-;123,86;-;-;-;-;-;-;-;-;-;2638,96;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;14640,00;7600,00;8260,00;-;-;384664,95
01/2026;valor_aprovado;"330227 JAPERI";94,50;-;1730,61;158497,05;-;14806,69;41234,83;626,12;5912,50;-;3274,88;-;5573,77;-;-;98,00;330605,40;145666,21;6398,97;-;479245,20;-;568,08;27832,24;19326,11;-;744,89;-;-;-;-;-;-;-;-;-;4305,58;-;356,32;38185,41;-;-;-;-;-;-;-;13554,00;12414,72;14097,60;-;-;36600,00;4700,00;-;-;1366449,68
01/2026;valor_aprovado;"330230 LAJE DO MURIAE";-;-;-;16871,82;-;726,55;1630,20;-;-;-;-;-;324,45;-;-;-;133627,55;18880,30;297,00;-;-;-;-;-;56849,54;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;229207,41
01/2026;valor_aprovado;"330240 MACAE";4006,80;-;2555,48;1327665,28;5772,98;109994,39;75571,24;177801,65;123373,75;19791,16;24256,76;7565,05;72506,84;12119,72;-;227,00;923698,02;5950,02;24255,17;408363,05;333515,24;11108,72;1304,56;21453,26;115870,78;-;342,38;2200,00;829,08;36,81;911,50;192,01;-;-;219,88;-;636,16;238,88;1929,78;400,00;-;-;-;-;-;-;-;16290,00;964,68;-;-;-;-;-;-;-;3833918,08
01/2026;valor_aprovado;"330245 MACUCO";-;-;-;-;-;1581,98;-;-;-;-;-;-;293,55;-;-;-;48685,72;949,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6525,00;-;-;-;-;-;-;-;-;58035,51
01/2026;valor_aprovado;"330250 MAGE";10808,10;-;4327,10;635566,38;-;100056,43;81526,05;39238,46;289712,50;-;-;-;86341,93;-;-;457,00;1169257,55;19730,09;22054,59;-;569819,20;8,09;-;1388,31;255788,58;-;-;58885,55;68,09;24,54;1161,04;-;-;-;631,60;-;-;52314,72;4209,03;11172,53;-;-;-;-;-;-;-;128450,16;2973,42;-;-;-;24560,00;60510,00;-;2720,00;3633761,04
01/2026;valor_aprovado;"330260 MANGARATIBA";440,10;-;216,43;247338,05;-;18979,11;9811,27;-;-;-;-;-;4786,26;221,52;-;1,00;255828,43;10787,07;5675,39;-;-;48,54;8941,14;12313,58;5416,50;-;2515,20;232,84;-;24,54;176,30;13,54;20,74;-;54,97;-;1850,11;-;66,81;-;-;-;-;-;-;-;-;19250,00;-;6603,30;-;-;4680,00;-;-;12680,00;628972,74
01/2026;valor_aprovado;"330270 MARICA";689,10;-;4730,68;831446,30;16751,94;98932,07;118191,14;550425,02;145125,00;-;34697,86;-;114723,36;-;-;1966,00;543318,54;4642,03;36910,72;-;-;113,26;3566,81;21399,10;53846,62;-;3578,38;204685,14;-;482,50;400,18;135,72;20,74;-;-;-;12029,57;-;12409,15;-;-;-;-;-;-;-;-;21016,34;-;-;-;-;40950,00;3800,00;3000,00;-;2883983,27
01/2026;valor_aprovado;"330280 MENDES";32,40;-;36,66;76241,86;-;10626,18;15774,82;11402,23;-;-;-;-;24751,20;-;-;2,00;61262,36;5885,63;209,05;-;-;-;-;129,15;1837,56;-;-;11836,02;-;-;-;-;-;-;15,79;-;-;-;-;-;-;-;-;-;-;-;-;-;-;628,65;-;1125,00;-;300,00;-;9920,00;232016,56
01/2026;valor_aprovado;"330285 MESQUITA";102,60;-;-;77808,00;-;10964,62;73506,45;-;-;-;-;-;3107,89;-;-;39,00;212332,21;1002,54;-;-;-;-;-;-;6901,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;385764,99
01/2026;valor_aprovado;"330290 MIGUEL PEREIRA";32,40;-;36,66;60742,32;-;18287,37;8285,86;52035,85;39506,25;-;5917,48;-;1928,08;-;-;86,00;153180,38;7063,49;-;-;-;275,06;-;-;949,56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16,80;-;-;650,00;-;-;19080,00;368073,56
01/2026;valor_aprovado;"330300 MIRACEMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01/2026;valor_aprovado;"330310 NATIVIDADE";-;-;-;11354,77;-;3400,08;5413,10;-;-;-;2444,12;-;71091,41;-;-;89,00;58455,97;567,83;-;-;-;-;380,95;-;34168,74;-;-;-;-;-;-;-;-;-;-;-;2615,78;-;66,81;-;-;-;-;-;-;-;-;215200,00;-;-;-;-;-;-;-;-;405248,56
01/2026;valor_aprovado;"330320 NILOPOLIS";-;-;-;12474,87;-;14048,83;32206,01;5343,97;-;-;-;-;4099,60;-;-;-;37944,60;11510,71;2157,07;-;-;-;-;58,72;8521,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32,10;-;-;-;-;2430,00;10300,00;-;-;141127,68
01/2026;valor_aprovado;"330330 NITEROI";146,70;-;18659,28;1218021,04;87805,31;191833,34;282876,73;528252,14;378937,50;324,54;60559,17;2801,55;244642,00;15670,92;-;1018,00;1445802,50;7470,77;33761,10;1021795,28;919254,94;26147,38;470,68;1016,39;20400,18;-;732,21;401571,10;-;3506,76;56,84;90,48;-;-;308,82;-;681,60;-;5362,30;8075,05;-;-;-;4140,00;4725,00;-;-;653421,61;51597,84;-;-;-;13000,00;-;-;-;7654937,05
01/2026;valor_aprovado;"330340 NOVA FRIBURGO";2,70;-;1080,00;276139,72;-;12684,28;62041,50;418904,03;1881,25;-;-;-;70525,66;23645,72;-;278,00;187159,38;5298,90;83,86;-;516965,32;14400,98;5,59;-;3149,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11723,49;-;-;-;-;-;-;-;-;25809,92;15638,10;-;-;5330,00;-;-;-;1652748,16
01/2026;valor_aprovado;"330350 NOVA IGUACU";865209,60;-;32772,69;605194,74;-;220025,51;442470,61;903668,06;678536,25;4882,57;32397,06;-;81949,48;750,00;-;926,00;3277666,45;56039,52;14698,39;390280,80;926974,37;1593,73;90,44;5230,39;279765,59;-;223,03;120880,26;-;925,04;-;3614,41;-;-;-;-;318,16;8092,06;90,90;5700,04;-;-;-;-;-;-;-;34399,50;1854,06;-;-;55034,00;80280,00;4300,00;13800,00;9120,00;9159753,71
01/2026;valor_aprovado;"330360 PARACAMBI";1363,50;-;-;299118,64;-;31314,00;23597,20;37106,03;-;-;-;-;6621,94;-;-;215,00;335585,89;139614,40;3541,30;-;-;-;324,88;-;68957,04;-;422,10;-;-;-;-;-;-;-;-;-;1945,40;-;-;-;-;-;-;-;-;-;-;-;-;20790,00;-;14500,00;30200,00;35800,00;-;-;1051017,32
01/2026;valor_aprovado;"330370 PARAIBA DO SUL";126,90;-;36,66;102839,08;3597,82;21355,96;36399,39;34847,11;-;-;5468,74;-;1537,44;-;-;12,00;136690,14;5728,62;1795,17;-;-;-;189,16;-;1440,08;-;-;-;-;-;-;-;-;-;-;-;714,36;-;-;-;-;-;-;-;-;-;-;1350,00;-;257,40;-;-;2340,00;6790,00;-;-;363516,03
01/2026;valor_aprovado;"330380 PARATY";-;-;-;102261,41;-;27314,97;9564,13;46282,54;-;-;2577,86;-;4128,22;-;-;78,00;215796,82;12279,87;4516,11;-;-;8,09;167,86;-;10644,04;-;135,56;-;-;-;-;-;-;-;-;-;266,14;-;-;-;-;-;-;-;-;-;-;3802,30;-;100301,85;-;-;-;-;-;-;540125,77
01/2026;valor_aprovado;"330385 PATY DO ALFERES";43,20;-;-;442246,15;-;206325,57;2575,65;16714,11;44528,75;-;-;-;3058,32;-;-;91,00;56841,23;18294,23;209,65;-;-;-;1422,66;-;7257,60;-;-;-;-;-;-;-;-;-;-;-;56,92;-;-;-;-;-;-;-;-;-;-;4500,00;-;5286,60;-;-;1560,00;2100,00;-;-;813111,64
01/2026;valor_aprovado;"330390 PETROPOLIS";163,38;-;3132,71;983997,09;25004,26;141461,43;284741,66;380341,88;159588,75;87986,90;16991,50;21628,01;281878,83;29580,10;-;846,00;684825,00;89246,77;283617,27;687543,40;375997,39;9637,40;7605,42;14134,32;55150,96;-;1445,46;395203,66;149,30;162,48;1265,94;11152,55;-;-;54,97;-;4130,01;-;7664,30;3006,63;-;-;-;6210,00;-;-;-;38987,24;12243,52;-;-;-;-;-;-;-;5106776,49
01/2026;valor_aprovado;"330395 PINHEIRAL";-;-;24837,60;133523,76;1610,81;13715,82;57314,56;-;-;-;994,50;-;3499,09;-;-;-;85894,60;-;13,03;-;-;-;2925,06;-;6888,33;-;38,37;260,41;149,30;-;-;-;-;-;-;-;1382,20;59,72;668,10;-;-;-;-;-;-;-;-;9710,00;-;-;-;5700,00;1530,00;18530,00;-;-;369245,26
01/2026;valor_aprovado;"330400 PIRAI";-;-;1296,62;120812,56;5342,18;14661,84;55275,84;30255,27;13706,25;-;10165,45;-;60818,05;562,32;-;-;103851,00;7564,07;16159,18;-;-;88,99;4925,57;-;2046,44;-;106,67;13210,22;-;161,47;69,52;372,58;-;-;-;-;1446,86;-;2105,85;-;-;-;-;-;-;-;-;10385,54;-;-;-;1250,00;10910,00;25660,00;-;12640,00;525850,34
01/2026;valor_aprovado;"330410 PORCIUNCULA";143,10;-;-;33063,92;-;4255,41;3495,25;-;-;-;-;-;682,79;-;-;79,00;132809,81;5624,45;-;-;-;-;95,70;-;8845,20;-;-;-;-;-;-;-;-;-;-;-;396,96;-;-;-;-;-;-;-;-;-;-;450,00;-;22527,45;-;-;-;-;-;-;212469,04
