periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"0804 Telessaude";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
12/2025;valor_aprovado;"120040 RIO BRANCO";3151,40;-;26073,92;1795278,25;63121,02;158689,45;133779,03;992409,19;869970,00;23582,05;8554,29;20795,50;180823,93;111383,30;-;7326,00;1059825,89;24522,38;2479,55;1031039,23;1469276,65;43968,08;5835,80;840,54;129771,50;-;1648,89;270919,84;29,86;799,32;-;611,08;-;-;441,61;-;4379,44;-;9976,96;2364,73;123228,12;-;-;-;25010,00;-;151176,79;96871,88;58029,52;753753,00;-;56267,00;48220,00;-;-;-;9766224,99
12/2025;valor_aprovado;"120042 RODRIGUES ALVES";-;-;-;-;-;712,06;-;-;-;-;-;-;72,10;-;-;-;17505,72;-;-;-;-;-;-;-;1819,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20109,72
12/2025;valor_aprovado;"120043 SANTA ROSA DO PURUS";-;-;-;4774,70;-;342,14;-;-;-;-;-;-;82,40;-;-;-;8416,29;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13615,53
12/2025;valor_aprovado;"120045 SENADOR GUIOMARD";-;-;-;66943,64;-;4961,28;-;-;-;-;-;-;319,30;-;-;6,00;28689,30;-;-;-;-;-;173,12;-;648,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;101740,64
12/2025;valor_aprovado;"120050 SENA MADUREIRA";-;-;-;58368,44;-;14855,11;798,05;-;-;-;-;-;1230,85;-;-;85,00;61247,71;-;41,93;-;-;-;-;-;2016,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;138643,41
12/2025;valor_aprovado;"120060 TARAUACA";-;-;-;22213,84;-;5894,52;-;-;-;-;-;-;-;-;-;-;43772,22;-;-;-;-;-;-;-;153,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;72034,50
12/2025;valor_aprovado;"120070 XAPURI";-;-;-;33164,43;-;3852,04;113,85;-;-;-;-;-;97,85;-;-;-;34245,25;-;-;-;-;-;-;-;6220,72;-;-;-;-;-;-;-;-;-;-;-;-;179,16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;77873,30
12/2025;valor_aprovado;"120080 PORTO ACRE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;" MUNICIPIO IGNORADO - AM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"130002 ALVARAES";-;-;54,99;22668,01;-;-;7217,65;-;-;-;-;-;8163,94;-;-;-;52637,28;481,01;-;-;-;-;-;-;1888,82;-;79,26;-;-;-;-;-;-;-;-;-;-;-;1002,15;-;-;-;-;-;-;-;-;-;-;38461,50;-;-;-;-;-;-;132654,61
12/2025;valor_aprovado;"130006 AMATURA";4565,70;-;-;13562,32;-;3036,85;6867,85;-;-;-;-;-;87,55;-;-;-;113363,44;-;-;-;-;-;-;-;4924,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;146408,51
12/2025;valor_aprovado;"130008 ANAMA";-;-;-;7762,64;-;749,49;-;-;-;-;-;-;169,95;-;-;83,00;15617,74;-;-;-;-;-;-;-;461,70;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24844,52
12/2025;valor_aprovado;"130010 ANORI";-;-;-;8226,58;-;1212,67;5261,85;-;-;-;-;-;185,40;-;-;486,00;25813,46;1743,19;-;-;-;-;-;-;1378,96;-;140,75;-;895,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;45344,66
12/2025;valor_aprovado;"130014 APUI";-;-;28,20;15741,94;-;3226,53;2553,65;-;-;-;-;-;298,70;-;-;165,00;24305,56;263,94;497,63;-;-;64,72;-;-;3821,00;-;158,52;16554,45;-;-;167,46;-;-;-;-;-;-;-;1269,39;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;69116,69
12/2025;valor_aprovado;"130020 ATALAIA DO NORTE";-;-;-;13476,64;-;3586,87;4831,75;-;-;-;-;-;-;-;-;35,00;30462,89;-;72,83;-;-;-;-;-;5744,40;-;5,63;-;-;-;-;-;-;-;-;-;-;-;467,67;-;-;-;-;-;-;-;-;-;-;21171,10;-;-;-;-;-;-;79854,78
12/2025;valor_aprovado;"130030 AUTAZES";-;-;-;25533,84;-;18929,43;19101,50;-;-;-;-;-;1946,05;-;-;-;188487,08;144,37;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8100,00;-;-;-;-;-;-;-;-;262242,27
12/2025;valor_aprovado;"130040 BARCELOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"130050 BARREIRINHA";-;-;-;12257,94;-;3108,25;207,35;-;-;-;-;-;283,25;-;-;610,00;12440,85;-;-;-;-;-;-;-;4136,60;-;-;-;-;-;-;-;-;-;-;-;-;-;734,91;-;-;-;-;-;-;-;-;9000,00;-;-;-;-;-;-;-;-;42779,15
12/2025;valor_aprovado;"130060 BENJAMIN CONSTANT";-;-;-;73122,99;-;8191,10;21690,90;-;-;-;-;-;556,20;-;-;173,00;59242,48;968,14;39,41;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;95000,00;23100,00;-;-;282084,22
12/2025;valor_aprovado;"130063 BERURI";-;-;-;7886,19;-;1977,45;873,95;-;-;-;-;-;118,45;-;-;-;16750,71;-;40,68;-;-;-;-;-;4633,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32280,75
12/2025;valor_aprovado;"130068 BOA VISTA DO RAMOS";-;-;-;7048,04;-;1522,31;3638,25;-;-;-;-;-;-;-;-;-;11354,52;275,53;-;-;-;-;-;-;1425,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25264,25
12/2025;valor_aprovado;"130070 BOCA DO ACRE";-;-;-;92773,75;-;52066,34;-;-;-;-;-;-;386,25;-;-;-;44947,93;-;-;-;-;-;355,13;-;-;-;-;-;-;-;-;-;-;-;-;-;11322,34;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;201851,74
12/2025;valor_aprovado;"130080 BORBA";-;-;36,66;-;-;-;3451,80;-;-;-;-;-;265,87;-;-;547,00;27580,54;193,15;-;-;-;-;-;-;6175,72;-;26,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38277,16
12/2025;valor_aprovado;"130083 CAAPIRANGA";-;-;-;1362,70;-;418,92;4015,00;-;-;-;-;-;61,80;-;-;-;16554,50;-;-;-;-;-;-;-;4314,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;-;31227,72
12/2025;valor_aprovado;"130090 CANUTAMA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"130100 CARAUARI";-;290,00;-;40331,76;-;5150,81;1267,20;-;-;-;-;-;757,05;-;-;62,00;40827,25;-;994,07;-;-;-;-;-;3786,40;-;-;-;-;-;750,84;-;-;-;-;-;-;89,58;542,51;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;-;99349,47
12/2025;valor_aprovado;"130110 CAREIRO";1015,20;-;-;60939,01;-;13054,98;11808,55;-;-;-;-;-;382,21;-;762,00;1311,00;307208,66;2541,37;-;-;-;-;-;3396,75;2511,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7200,00;-;3500,15;-;-;-;-;-;-;415631,08
12/2025;valor_aprovado;"130115 CAREIRO DA VARZEA";2,70;-;-;5442,64;-;3612,32;3537,05;-;-;-;-;-;-;-;-;-;13803,31;-;-;-;-;-;-;-;3068,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29466,78
12/2025;valor_aprovado;"130120 COARI";2,70;-;-;191692,34;-;22156,39;29949,70;-;-;-;-;-;1105,20;4840,00;-;2630,00;420217,16;26985,64;-;-;-;1030,16;-;-;14023,20;-;26,42;-;-;22,72;-;-;-;-;-;-;-;-;244,97;-;-;-;-;-;-;-;-;-;-;351,50;-;-;-;-;-;-;715278,10
12/2025;valor_aprovado;"130130 CODAJAS";-;-;-;2882,08;-;2665,74;9190,50;-;-;-;-;-;-;-;-;1,00;5658,80;958,20;-;-;-;-;-;-;194,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21550,72
12/2025;valor_aprovado;"130140 EIRUNEPE";43,20;-;-;6729,91;-;2997,98;1019,70;-;-;-;-;-;-;-;-;89,00;34608,98;868,62;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;10000,00;-;-;60857,39
12/2025;valor_aprovado;"130150 ENVIRA";-;-;-;17212,63;-;2601,61;1320,55;-;-;-;-;-;219,10;-;-;155,00;35604,00;-;-;-;-;-;-;-;875,22;-;22,52;-;-;-;-;-;-;-;-;-;-;-;378,59;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;58389,22
12/2025;valor_aprovado;"130160 FONTE BOA";121,50;-;-;34134,20;-;5235,07;8033,30;-;-;-;-;-;-;-;-;60,00;150350,59;-;-;-;-;-;-;-;10523,88;-;-;-;-;-;-;-;-;-;-;-;1385,92;-;3239,91;-;-;-;-;-;-;-;-;4950,00;-;4000,00;-;-;-;-;-;-;222034,37
12/2025;valor_aprovado;"130165 GUAJARA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"130170 HUMAITA";-;-;70,26;22773,05;-;28045,38;13063,05;15242,79;-;-;-;12689,33;36573,96;-;-;134,00;209647,53;1614,08;466,49;-;-;258,88;726,73;-;2610,08;-;-;-;-;-;-;-;-;-;-;-;7967,33;-;-;-;-;-;-;-;-;-;-;-;-;40955,90;-;-;-;-;-;-;392838,84
12/2025;valor_aprovado;"130180 IPIXUNA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"130185 IRANDUBA";-;-;-;42566,31;-;-;-;-;-;-;-;-;-;-;-;189,00;90522,81;-;7524,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;477,76;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;141279,88
12/2025;valor_aprovado;"130190 ITACOATIARA";51,30;-;-;241311,88;-;21309,63;40609,80;-;-;-;-;-;12227,61;6131,37;-;-;520265,00;12378,73;16,28;-;-;2252,04;-;-;11761,00;-;71,46;-;-;2536,40;-;-;-;-;-;-;-;-;2716,94;-;-;-;-;-;-;-;-;-;-;17889,30;-;-;8060,00;8680,00;-;-;908268,74
12/2025;valor_aprovado;"130195 ITAMARATI";-;-;-;83763,05;-;73223,64;3046,45;-;-;-;-;-;509,85;-;-;2010,00;25929,50;-;-;-;-;-;-;-;1976,40;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;190458,89
12/2025;valor_aprovado;"130200 ITAPIRANGA";48,60;-;-;7572,71;-;1704,96;3710,85;-;-;-;-;-;298,70;-;-;84,00;53389,86;-;-;-;-;-;-;-;9510,76;-;-;-;-;-;-;-;-;-;-;-;-;-;2227,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;78547,44
12/2025;valor_aprovado;"130210 JAPURA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"130220 JURUA";-;-;-;5751,96;-;2121,06;1584,00;-;-;-;-;-;61,80;-;-;-;7059,62;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16578,44
12/2025;valor_aprovado;"130230 JUTAI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"130240 LABREA";291,60;-;-;100374,01;-;31290,91;1735,25;-;-;-;-;-;-;-;-;305,00;96922,43;2059,47;19948,50;-;-;-;-;-;25191,84;-;1779,28;-;-;-;-;-;-;-;-;-;3061,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;282959,71
12/2025;valor_aprovado;"130250 MANACAPURU";134568,00;-;-;61509,48;-;17712,79;91746,31;-;-;-;-;-;2570,05;-;-;2,00;688295,23;-;23028,13;-;-;-;-;-;4175,40;-;-;-;-;-;-;-;-;-;-;-;-;-;534,48;-;-;-;-;-;-;-;-;14625,00;-;-;-;-;2000,00;-;-;-;1040766,87
12/2025;valor_aprovado;"130255 MANAQUIRI";-;-;-;13940,25;-;3596,71;6870,60;-;-;-;-;-;283,25;-;-;-;22536,24;-;-;-;-;8,09;-;3253,93;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;50489,07
12/2025;valor_aprovado;"130260 MANAUS";7851,56;-;30201,22;5800886,99;643272,77;601520,53;1051677,29;2519810,41;1386516,25;179567,89;179286,94;6274,03;634865,12;684944,87;-;6994,00;6029003,31;188404,20;109771,24;2711859,23;3459363,08;251372,89;9892,92;4230,85;339049,97;-;5351,76;3366482,83;1562,72;5273,83;3069,91;1384,20;-;-;308,82;92,72;19382,25;2120,06;44914,18;48923,58;-;-;-;2070,00;176850,00;-;993507,82;739362,15;25947,48;2338965,75;-;-;30420,00;1100,00;-;-;34643707,62
12/2025;valor_aprovado;"130270 MANICORE";5013,90;-;-;75324,89;-;10638,50;9332,95;-;-;-;-;-;4398,61;-;-;182,00;157154,53;1069,43;6245,64;-;-;40,45;-;-;40553,90;-;197,93;129628,80;-;-;339,10;-;145,18;-;-;-;-;-;2338,35;-;-;-;-;-;-;-;-;11025,00;-;91269,75;-;-;6000,00;-;-;-;550898,91
12/2025;valor_aprovado;"130280 MARAA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"130290 MAUES";10,80;-;13,25;25705,08;-;-;12164,35;-;-;-;-;-;915,37;-;-;16,00;15485,51;4718,03;61,38;-;-;-;209,19;-;-;-;723,60;-;-;-;-;-;-;-;-;-;685,70;-;-;-;-;-;-;-;-;-;-;8100,00;-;41155,10;-;-;-;-;-;-;109963,36
12/2025;valor_aprovado;"130300 NHAMUNDA";-;-;-;15314,97;-;-;866,80;-;-;-;-;-;-;-;-;-;7052,12;-;-;-;-;-;-;-;4696,04;-;-;-;-;-;-;-;-;-;-;-;-;-;200,43;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28130,36
12/2025;valor_aprovado;"130310 NOVA OLINDA DO NORTE";451,20;-;-;30788,91;-;4637,85;1588,40;-;-;-;-;-;1170,63;-;-;-;133703,37;4525,84;-;-;-;-;-;290,42;11599,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15724,05;-;-;-;-;-;-;204479,87
12/2025;valor_aprovado;"130320 NOVO AIRAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"130330 NOVO ARIPUANA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"130340 PARINTINS";2808,00;-;2590,32;379600,69;2161,34;17108,27;39380,00;99703,56;-;-;2794,84;-;11518,55;5175,90;-;1002,00;390897,72;2150,33;1500,28;-;-;6807,98;402,41;-;66180,62;-;343,46;87737,50;-;85,89;56,84;81,40;-;-;-;-;1310,00;-;-;-;-;-;-;-;-;-;-;22500,00;-;129703,00;-;-;29910,00;10900,00;-;-;1314410,90
12/2025;valor_aprovado;"130350 PAUINI";-;-;-;34817,38;-;3722,40;-;-;-;-;1155,84;-;-;-;-;-;32281,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6750,00;-;-;-;-;-;-;-;-;78727,52
12/2025;valor_aprovado;"130353 PRESIDENTE FIGUEIREDO";54,00;-;-;45850,65;-;7820,78;7937,60;-;-;-;-;-;854,70;-;-;105,00;56241,58;-;1073,85;-;-;-;46,11;-;74,76;-;-;-;-;-;-;-;-;-;-;-;-;238,88;-;-;-;-;-;-;-;-;-;4050,00;-;-;-;-;-;-;-;-;124347,91
12/2025;valor_aprovado;"130356 RIO PRETO DA EVA";264,60;-;-;9523,97;-;-;3278,00;-;-;-;-;-;-;-;-;89,00;136177,93;-;-;-;-;-;-;-;17369,52;-;213,94;-;-;-;-;-;-;-;-;-;-;-;1714,79;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;168631,75
12/2025;valor_aprovado;"130360 SANTA ISABEL DO RIO NEGRO";-;-;-;10470,27;-;1730,25;1737,45;-;-;-;-;-;-;-;-;54,00;12575,75;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;-;-;-;-;-;-;31067,72
12/2025;valor_aprovado;"130370 SANTO ANTONIO DO ICA";-;-;-;17947,55;-;2593,94;-;-;-;-;-;-;-;-;-;183,00;39251,86;-;-;-;-;7524,00;-;-;169,48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;67669,83
12/2025;valor_aprovado;"130380 SAO GABRIEL DA CACHOEIRA";710,10;-;-;26508,38;-;2131,24;4385,36;-;-;-;-;-;121,27;-;-;480,00;31484,16;-;-;-;-;-;-;259,35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;467,67;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;66547,53
12/2025;valor_aprovado;"130390 SAO PAULO DE OLIVENCA";-;-;-;32641,96;-;5876,29;380,05;-;-;-;-;-;-;-;-;-;66270,41;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;-;-;-;-;-;-;110568,71
12/2025;valor_aprovado;"130395 SAO SEBASTIAO DO UATUMA";-;-;-;8828,59;-;2500,78;2750,55;-;-;-;-;-;2084,31;-;-;2,00;28385,58;1466,38;-;-;-;-;-;-;3724,38;-;-;15087,60;-;-;-;-;-;-;-;-;-;-;400,86;-;-;-;-;-;-;-;-;3375,00;-;304,30;-;-;-;-;-;-;68910,33
12/2025;valor_aprovado;"130400 SILVES";-;-;-;14634,07;-;1926,47;-;-;-;-;-;-;314,15;-;-;122,00;26783,31;-;-;-;-;-;-;-;2500,24;-;-;-;-;-;-;-;-;-;-;-;-;119,44;-;-;-;-;-;-;-;-;-;11700,00;-;12384,90;-;-;-;-;-;-;70484,58
12/2025;valor_aprovado;"130406 TABATINGA";-;-;354,63;54988,54;-;11162,05;10238,03;-;-;-;-;-;805,40;-;-;-;46505,38;1040,84;419,30;-;-;2149,08;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;127663,25
12/2025;valor_aprovado;"130410 TAPAUA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"130420 TEFE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"130423 TONANTINS";-;-;-;1168,76;-;129,97;3917,65;-;-;-;-;-;25,75;-;-;80,00;18861,78;-;-;-;-;-;-;-;19245,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;7501,80;-;-;-;-;-;-;57231,31
12/2025;valor_aprovado;"130426 UARINI";-;-;-;22587,28;-;3710,62;3694,35;-;-;-;-;-;133,90;-;-;86,00;32490,66;-;1392,91;-;-;8,09;-;-;1340,04;-;26,42;-;-;36,81;-;-;-;39,58;-;-;-;-;400,86;-;-;-;-;-;-;-;-;-;-;767,25;-;-;-;-;-;-;66714,77
12/2025;valor_aprovado;"130430 URUCARA";-;-;-;26796,93;-;3214,61;8591,00;-;-;-;-;-;144,04;-;-;-;31500,59;-;36,59;-;-;16,18;-;-;10632,84;-;290,62;-;-;-;-;22,62;-;-;-;-;-;-;3162,34;-;-;-;-;-;-;-;-;-;-;985,90;-;-;-;-;-;-;85394,26
12/2025;valor_aprovado;"130440 URUCURITUBA";-;-;-;7281,12;-;-;726,00;-;-;-;-;-;-;-;-;-;1113,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9120,96
12/2025;valor_aprovado;" MUNICIPIO IGNORADO - RR";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"140002 AMAJARI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
12/2025;valor_aprovado;"140005 ALTO ALEGRE";10,80;-;-;6314,03;-;1696,26;-;-;-;-;-;-;-;-;-;113,00;20832,38;65,38;-;-;-;-;-;-;324,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29355,85
12/2025;valor_aprovado;"140010 BOA VISTA";1776,50;-;974,26;840359,59;40155,36;105876,23;83786,94;226245,52;214731,25;12306,63;9624,22;897,30;46597,16;254847,04;-;1794,00;588452,96;10280,89;43814,45;328685,44;987043,11;377767,57;689,49;3495,96;34782,02;-;297,21;154615,04;-;130,60;606,28;22,62;-;-;-;-;1378,73;-;-;4210,67;-;-;-;-;-;-;29316,32;9751,40;15434,74;1569527,85;-;-;-;140,00;-;-;6000415,35
12/2025;valor_aprovado;"140015 BONFIM";-;-;-;945,09;-;-;-;-;-;-;-;-;-;-;-;1,00;7919,04;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8865,13
12/2025;valor_aprovado;"140017 CANTA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1073,67;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1073,67
