periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0308 Tratamento de lesoes, envenenamentos e outros, decorrentes de causas externas";"0309 Terapias especializadas";"0310 Parto e nascimento";"0311 Cuidados paliativos";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"Total"
10/2024;qtd_aprovada;"500769 SAO GABRIEL DO OESTE";822;308;44;13427;-;1347;590;-;-;-;-;-;688;-;-;63;22143;1160;54;-;-;-;-;-;-;-;-;74;-;4;-;-;1;2;-;-;-;-;-;-;-;61;-;-;-;-;-;-;-;-;31;-;-;-;40819
10/2024;qtd_aprovada;"500770 SETE QUEDAS";23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23
10/2024;qtd_aprovada;"500780 SELVIRIA";3990;-;32;1293;-;218;69;-;-;-;-;-;81;-;-;401;5955;229;10;-;-;-;526;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;39;-;3;-;-;-;-;-;-;-;-;-;-;-;-;12851
10/2024;qtd_aprovada;"500790 SIDROLANDIA";2384;-;-;2865;-;1510;2;15;-;-;-;-;190;36;-;616;24680;699;9;-;-;-;200;-;3;-;-;55;-;2;53;-;-;-;-;-;-;-;-;55;-;-;-;-;-;-;-;-;-;-;79;-;-;-;33453
10/2024;qtd_aprovada;"500793 SONORA";17695;-;563;3487;-;26;275;-;-;-;-;-;10;-;-;950;13840;26;-;-;-;-;780;-;87;-;-;34;-;1;-;-;-;-;-;-;-;-;-;108;-;-;-;-;-;-;-;-;-;-;17;-;-;-;37899
10/2024;qtd_aprovada;"500795 TACURU";816;-;-;358;-;33;165;-;-;-;-;-;18;-;-;76;13973;102;-;-;-;-;-;-;-;-;-;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28;-;-;-;15581
10/2024;qtd_aprovada;"500797 TAQUARUSSU";102;7;-;142;-;-;53;-;-;-;-;-;-;-;-;85;1831;-;-;-;-;-;-;-;-;-;-;19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2239
10/2024;qtd_aprovada;"500800 TERENOS";2342;10;-;11787;-;639;318;-;-;-;-;-;141;-;-;461;8308;961;-;-;-;-;78;-;2;-;-;34;-;-;-;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;20;-;-;-;25111
10/2024;qtd_aprovada;"500830 TRES LAGOAS";323;69;178;69645;1537;3928;1103;1119;332;121;158;9;749;405;1;1970;63169;1888;112;300;1239;759;533;-;20;-;-;128;-;11;96;-;-;20;1;-;-;-;-;46;-;-;22;-;-;-;-;-;-;-;90;45;-;-;150126
10/2024;qtd_aprovada;"500840 VICENTINA";-;13;-;2095;-;-;101;-;-;-;-;-;30;-;-;-;1620;-;-;-;-;-;-;-;-;-;-;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3871
10/2024;qtd_aprovada;" MUNICIPIO IGNORADO - MT";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
10/2024;qtd_aprovada;"510010 ACORIZAL";-;-;2;956;-;-;-;-;-;-;-;-;-;-;-;-;-;190;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1148
10/2024;qtd_aprovada;"510020 AGUA BOA";1;991;1855;14107;-;1452;480;80;18;-;-;-;3650;364;11;77;2816;4037;2;-;-;302;-;-;2;-;-;-;-;-;46;-;-;-;-;-;-;-;-;64;-;-;-;-;-;-;-;-;-;-;44;-;-;10567;40966
10/2024;qtd_aprovada;"510025 ALTA FLORESTA";23226;237;60;23939;-;1936;432;309;23;-;1;-;527;479;-;267;21845;1266;28;-;-;285;1;-;36;-;-;146;-;-;-;-;-;11;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;209;-;-;2061;77327
10/2024;qtd_aprovada;"510030 ALTO ARAGUAIA";2274;86;1;2496;-;633;91;-;-;-;-;-;94;-;-;264;10875;480;4;-;-;1;40;-;-;-;-;25;-;10;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;20;-;-;480;17876
10/2024;qtd_aprovada;"510035 ALTO BOA VISTA";-;31;-;922;-;-;28;-;-;-;-;-;-;-;30;-;47;194;16;-;-;-;-;-;42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;1578;2908
10/2024;qtd_aprovada;"510040 ALTO GARCAS";10649;34;289;4189;-;45;-;-;-;-;-;-;100;-;-;537;15380;525;-;-;-;-;147;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;34;-;-;-;-;-;-;-;-;-;-;-;-;-;48;31978
10/2024;qtd_aprovada;"510050 ALTO PARAGUAI";5587;96;95;876;-;127;81;-;-;-;-;-;57;-;-;769;10621;-;-;-;-;-;294;-;1;-;-;5;-;1;-;-;-;-;-;-;-;-;-;48;-;-;-;-;-;-;-;-;-;-;-;-;-;2;18660
10/2024;qtd_aprovada;"510060 ALTO TAQUARI";-;88;82;-;138;360;-;-;-;-;-;-;30;-;-;50;433;184;3;-;-;-;-;-;-;-;-;5;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10498;11874
10/2024;qtd_aprovada;"510080 APIACAS";5536;-;4;-;-;-;42;-;-;-;-;-;153;-;-;360;45702;-;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;40;-;-;-;51843
10/2024;qtd_aprovada;"510100 ARAGUAIANA";1;-;-;5;-;-;-;-;-;-;-;-;-;-;-;180;997;-;-;-;-;-;-;-;-;-;-;22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1205
10/2024;qtd_aprovada;"510120 ARAGUAINHA";255;76;10;-;-;-;-;-;-;-;-;-;-;-;-;25;1259;118;-;-;-;-;9;-;-;-;-;5;-;1;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1764
10/2024;qtd_aprovada;"510125 ARAPUTANGA";1545;89;-;1990;-;69;63;-;44;-;23;-;326;-;-;152;4065;46;-;-;-;-;-;-;136;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;6449;15007
10/2024;qtd_aprovada;"510130 ARENAPOLIS";1884;30;-;2780;34;1218;82;-;3;-;-;-;126;-;-;683;9896;305;17;-;-;-;-;-;-;-;-;294;-;46;56;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;2728;20203
10/2024;qtd_aprovada;"510140 ARIPUANA";2263;-;10;1197;-;1134;318;6;-;-;-;-;59;-;-;145;17948;556;371;-;-;-;-;-;-;-;-;13;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4730;28752
10/2024;qtd_aprovada;"510160 BARAO DE MELGACO";-;96;-;-;-;-;-;-;-;-;-;-;-;-;-;53;2228;346;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2723
10/2024;qtd_aprovada;"510170 BARRA DO BUGRES";-;-;1896;30986;-;1264;408;-;-;-;-;-;343;220;-;500;25088;330;24;-;-;243;16;-;106;-;-;163;-;1;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6986;68582
10/2024;qtd_aprovada;"510180 BARRA DO GARCAS";11767;135;-;10569;10;2558;599;732;-;-;-;-;159;908;-;834;26245;838;-;-;1961;573;18;-;-;-;-;61;-;-;-;-;-;-;-;-;-;-;-;53;-;-;16;-;-;-;-;-;-;-;31;21;-;9195;67283
10/2024;qtd_aprovada;"510183 BOA ESPERANCA DO NORTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
10/2024;qtd_aprovada;"510185 BOM JESUS DO ARAGUAIA";-;72;-;2348;-;77;-;-;-;-;-;-;28;-;4;49;1606;482;-;-;-;-;-;-;-;-;-;110;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;1860;6656
10/2024;qtd_aprovada;"510190 BRASNORTE";1193;57;1;8373;-;797;544;-;10;-;3;-;36;-;-;346;5776;104;12;-;-;-;-;-;68;-;-;7;-;-;12;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;7912;25252
10/2024;qtd_aprovada;"510250 CACERES";11419;66;621;37219;108;2548;547;1289;-;-;-;-;299;1205;3;905;33457;1000;2;-;2832;1280;859;-;3;-;-;158;-;-;48;-;-;11;1;-;-;-;-;62;-;-;40;-;-;-;-;-;-;-;-;61;-;-;96043
10/2024;qtd_aprovada;"510260 CAMPINAPOLIS";-;97;-;5774;-;226;135;-;-;-;-;-;-;-;-;-;204;243;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14053;20732
10/2024;qtd_aprovada;"510263 CAMPO NOVO DO PARECIS";4843;148;493;13125;348;1129;628;720;23;-;-;-;230;-;4;1330;31380;799;-;-;-;5;122;-;14;-;-;479;-;44;-;-;-;4;1;-;-;-;-;-;-;191;-;-;-;-;-;-;-;-;19;-;-;6614;62693
10/2024;qtd_aprovada;"510267 CAMPO VERDE";1268;99;949;26702;-;2289;352;444;60;-;130;-;383;24;38;4175;28654;1383;60;-;-;31;-;-;-;-;-;449;-;9;2;-;-;-;-;-;-;-;-;-;-;138;-;-;-;-;-;-;-;-;-;-;-;8826;76465
10/2024;qtd_aprovada;"510268 CAMPOS DE JULIO";1036;14;57;5915;-;-;4;4;16;-;-;-;16;-;-;288;6330;326;1;-;-;-;77;-;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6295;20387
10/2024;qtd_aprovada;"510269 CANABRAVA DO NORTE";104;31;-;960;-;7;-;10;-;-;-;-;-;8;-;30;1547;121;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;490;3308
10/2024;qtd_aprovada;"510270 CANARANA";7;-;11;-;-;905;-;-;-;-;-;-;137;14;-;1;13316;-;-;-;-;12;-;-;-;-;-;22;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14426
10/2024;qtd_aprovada;"510279 CARLINDA";3302;71;36;2863;-;6;196;53;9;-;2;-;-;-;-;47;3497;392;-;-;-;-;-;-;-;-;-;266;-;6;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3693;14440
10/2024;qtd_aprovada;"510285 CASTANHEIRA";-;8;651;2022;-;193;65;-;-;-;-;-;67;-;17;241;4729;136;-;-;-;-;-;-;-;-;-;113;-;21;-;-;-;-;-;-;-;-;26;-;2;-;-;-;-;-;-;-;-;-;-;-;-;120;8411
10/2024;qtd_aprovada;"510300 CHAPADA DOS GUIMARAES";604;-;-;14667;-;412;369;21;14;-;-;-;230;-;-;172;14124;553;-;-;-;-;-;-;-;-;-;31;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1761;32964
10/2024;qtd_aprovada;"510305 CLAUDIA";88;39;1;7534;14;818;147;33;18;11;5;-;166;-;-;29;2306;1214;4;-;-;-;-;-;195;-;-;56;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;-;-;5578;18284
10/2024;qtd_aprovada;"510310 COCALINHO";1103;22;325;2363;-;207;154;-;-;-;-;-;11;-;-;224;10591;72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25;-;-;2;15099
10/2024;qtd_aprovada;"510320 COLIDER";29464;2109;509;21062;-;1652;183;765;1;3;-;-;136;564;348;1370;34585;404;10;-;-;394;2226;-;64;-;-;228;-;10;-;-;-;-;-;-;-;-;-;88;1;39;-;-;-;-;-;-;-;-;67;-;-;8266;104548
10/2024;qtd_aprovada;"510325 COLNIZA";5849;-;244;7455;-;508;258;-;-;-;-;-;-;-;3;1189;32587;126;13;-;-;-;180;-;-;-;-;103;-;-;-;-;-;-;-;-;-;-;-;26;-;-;-;-;-;-;-;-;-;-;-;-;-;4325;52866
10/2024;qtd_aprovada;"510330 COMODORO";-;137;-;3340;-;671;272;-;-;-;-;-;108;-;-;-;7626;595;-;-;-;-;-;-;-;-;-;1152;-;-;-;-;-;-;-;-;-;-;-;-;-;62;-;-;-;-;-;-;-;-;-;-;-;22646;36609
10/2024;qtd_aprovada;"510335 CONFRESA";956;136;161;3707;449;425;447;224;-;-;-;-;93;-;-;623;24023;910;43;-;-;3;-;-;439;-;-;20;-;-;-;1;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32664
10/2024;qtd_aprovada;"510336 CONQUISTA D'OESTE";-;-;2;3284;-;142;-;-;-;-;-;-;-;-;-;251;2276;190;-;-;-;-;-;-;-;-;-;19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4196;10360
10/2024;qtd_aprovada;"510337 COTRIGUACU";245;39;18;992;-;70;139;-;-;-;-;-;28;-;2;96;2564;133;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6575;10904
10/2024;qtd_aprovada;"510340 CUIABA";5211;2618;26974;501719;12247;14317;2001;4558;163;507;634;23;20129;23802;1327;12630;349850;13195;829;1085;9276;7257;11911;-;2585;-;-;848;-;93;1888;2;-;55;4;-;-;-;-;1915;-;581;53;488;117;193;36;176;-;1181924;3593;66;-;4223;2221103
10/2024;qtd_aprovada;"510343 CURVELANDIA";-;21;-;498;-;-;-;-;-;-;-;-;-;-;-;-;55;224;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;798
10/2024;qtd_aprovada;"510345 DENISE";715;19;5;1578;-;703;-;-;-;-;-;-;-;-;-;1660;13613;258;-;-;-;-;-;-;-;-;-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1666;20232
10/2024;qtd_aprovada;"510350 DIAMANTINO";1039;97;287;9133;75;1234;102;254;2;-;16;-;116;-;8;1203;20236;264;-;-;-;27;65;-;-;-;-;25;-;2;178;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;-;-;5258;39630
10/2024;qtd_aprovada;"510360 DOM AQUINO";11;18;-;2207;-;118;-;-;-;-;-;-;42;-;-;280;790;475;-;-;-;-;-;-;-;-;-;15;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;255;4216
10/2024;qtd_aprovada;"510370 FELIZ NATAL";799;59;107;3529;1;110;97;36;9;1;1;-;74;-;3;690;8664;371;-;-;-;-;-;-;-;-;-;18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3406;17975
10/2024;qtd_aprovada;"510380 FIGUEIROPOLIS D'OESTE";250;-;-;429;-;-;-;-;-;-;-;-;-;-;-;87;1102;170;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2038
