periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0803 Autorizacao / Regulacao";"Total"
08/2024;valor_aprovado;"251210 POMBAL";8,10;-;202,81;57945,86;2409,03;15409,37;20836,72;119412,86;-;-;1590,14;-;6636,98;-;-;59,00;188803,07;1724,82;35638,64;-;-;-;-;-;1130,88;-;33,78;425923,20;238,88;-;44,69;1752,96;-;-;-;-;11704,50;59,72;-;-;-;-;-;-;-;-;-;23214,00;-;79469,10;994249,11
08/2024;valor_aprovado;"251220 PRATA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9,00;1361,40;1234,53;-;-;-;-;239,53;-;-;-;52,00;-;-;-;-;-;-;-;-;-;2708,14;-;-;-;-;-;-;-;-;-;-;4725,00;-;-;10329,60
08/2024;valor_aprovado;"251230 PRINCESA ISABEL";-;-;-;24425,60;1852,50;10229,31;3518,90;14047,43;-;-;-;-;3796,12;3451,20;-;25,00;145062,17;18053,05;-;-;-;4,69;-;794,32;828,52;-;33,78;-;268,74;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;35824,05;266715,38
08/2024;valor_aprovado;"251240 PUXINANA";-;-;-;7103,06;-;-;2169,20;-;-;-;-;-;92,70;-;-;71,00;2746,98;3045,32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6975,00;-;-;22203,26
08/2024;valor_aprovado;"251250 QUEIMADAS";-;-;-;101682,95;-;12747,83;16407,60;-;-;-;1733,76;-;1558,36;-;-;149,00;89807,16;9183,48;-;-;-;-;-;-;749,20;-;-;490737,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13608,00;-;-;738364,94
08/2024;valor_aprovado;"251260 QUIXABA";-;-;-;-;-;-;-;-;-;-;-;-;56,65;-;-;14,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;70,65
08/2024;valor_aprovado;"251270 REMIGIO";-;-;-;-;-;-;2912,80;-;-;-;-;-;1256,60;-;-;41,00;29500,79;-;-;-;-;-;188,38;-;208,44;-;11,26;-;-;-;-;-;-;-;-;-;5276,36;-;-;-;-;-;-;-;-;-;-;17325,00;-;-;56720,63
08/2024;valor_aprovado;"251272 PEDRO REGIS";-;-;-;10440,86;-;-;2158,75;-;-;-;-;-;-;-;-;13,00;8999,62;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8550,00;-;-;30162,23
08/2024;valor_aprovado;"251274 RIACHAO";-;-;-;3735,66;-;-;-;-;-;-;-;-;-;-;-;4,00;-;228,83;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;-;10268,49
08/2024;valor_aprovado;"251275 RIACHAO DO BACAMARTE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;930,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;930,00
08/2024;valor_aprovado;"251276 RIACHAO DO POCO";-;-;-;-;-;-;-;-;-;-;-;-;97,69;-;-;1,00;1330,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11250,00;-;-;12678,69
08/2024;valor_aprovado;"251278 RIACHO DE SANTO ANTONIO";-;-;-;6275,14;-;-;-;-;-;-;-;-;-;-;-;-;4558,30;301,30;-;-;-;-;29,75;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4050,00;-;-;15214,49
08/2024;valor_aprovado;"251280 RIACHO DOS CAVALOS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16,00;1512,67;515,55;-;-;-;-;-;-;159,50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2203,72
08/2024;valor_aprovado;"251290 RIO TINTO";-;-;-;8233,89;-;-;-;-;-;-;-;-;-;-;-;-;23065,71;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31299,60
08/2024;valor_aprovado;"251300 SALGADINHO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5,00;3045,34;583,75;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3634,09
08/2024;valor_aprovado;"251310 SALGADO DE SAO FELIX";-;-;-;9842,89;-;-;3056,90;-;-;-;-;-;185,40;-;-;51,00;9736,94;478,76;-;-;-;-;23,21;-;-;-;-;-;-;-;-;-;-;-;-;-;675,30;-;-;-;-;-;-;-;-;-;-;8100,00;-;-;32150,40
08/2024;valor_aprovado;"251315 SANTA CECILIA";-;-;-;-;-;-;2849,00;-;-;-;-;-;-;-;-;-;636,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3485,30
08/2024;valor_aprovado;"251320 SANTA CRUZ";-;-;-;5952,33;-;-;2290,20;-;-;-;-;-;20,60;-;-;3,00;8140,88;501,14;-;-;-;-;-;-;23,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16931,83
08/2024;valor_aprovado;"251330 SANTA HELENA";-;-;-;6675,36;327,91;-;2428,80;-;-;-;-;-;154,50;-;-;-;5470,00;-;-;-;-;-;247,00;-;-;-;672,12;-;-;-;-;-;-;-;-;-;930,09;-;-;-;-;-;-;-;-;-;-;10125,00;-;-;27030,78
08/2024;valor_aprovado;"251335 SANTA INES";-;-;-;4375,44;-;-;-;-;-;-;-;-;-;-;-;-;869,62;289,54;-;-;-;-;9,92;-;-;-;-;-;-;-;-;-;-;-;-;-;239,18;-;-;-;-;-;-;-;-;-;-;-;-;-;5783,70
08/2024;valor_aprovado;"251340 SANTA LUZIA";-;-;-;2793,58;-;9762,86;24358,62;-;-;-;6116,32;-;2819,06;-;-;-;83719,41;1970,34;-;-;-;-;1079,56;-;-;-;-;11734,80;-;-;-;10517,76;-;-;-;-;2098,74;-;-;-;-;-;-;-;-;-;-;11150,00;-;-;168121,05
08/2024;valor_aprovado;"251350 SANTANA DE MANGUEIRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3,00;2966,97;-;-;-;-;-;72,67;-;-;-;-;-;-;-;-;-;-;-;-;-;414,54;-;-;-;-;-;-;-;-;-;-;-;-;-;3457,18
08/2024;valor_aprovado;"251360 SANTANA DOS GARROTES";-;-;-;1550,70;-;-;-;-;-;-;-;-;-;-;-;30,00;5184,73;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;12165,43
08/2024;valor_aprovado;"251365 JOCA CLAUDINO";-;-;-;1201,23;-;-;1772,10;-;-;-;-;-;-;-;-;-;12,60;88,73;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3074,66
08/2024;valor_aprovado;"251370 SANTA RITA";27,00;-;25,83;156734,72;2571,07;24845,22;53106,95;164022,43;205311,25;-;-;27183,87;108440,93;-;-;297,00;324698,53;3142,42;-;-;-;-;2,48;9593,20;17705,10;-;-;60407,13;89,58;-;-;877,11;-;-;-;-;-;-;-;-;24688,30;-;-;-;-;-;-;27450,00;-;-;1211220,12
08/2024;valor_aprovado;"251380 SANTA TERESINHA";-;-;-;-;-;-;-;-;-;-;-;-;25,29;-;-;8,00;70,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22950,00;-;742,50;23795,79
08/2024;valor_aprovado;"251385 SANTO ANDRE";-;-;-;3707,84;-;-;-;-;-;-;-;-;-;-;-;16,00;210,00;1709,22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5850,00;-;-;11493,06
08/2024;valor_aprovado;"251390 SAO BENTO";-;-;21,56;9701,93;-;6446,40;11755,48;-;-;-;6557,50;-;3578,93;-;-;76,00;61522,12;3619,07;1018,26;-;-;-;295,37;-;1017,74;-;420,30;-;1164,54;-;-;-;-;-;-;-;7147,75;-;-;-;-;-;-;-;-;-;-;4500,00;-;1816,65;120659,60
08/2024;valor_aprovado;"251392 SAO BENTINHO";-;-;-;17773,20;-;-;1353,55;-;-;-;-;-;-;-;-;7,00;1567,55;728,52;-;-;-;-;279,07;-;-;-;-;-;-;-;-;-;-;-;-;-;1540,22;-;-;-;-;-;-;-;-;-;-;8100,00;-;-;31349,11
08/2024;valor_aprovado;"251394 SAO DOMINGOS DO CARIRI";-;-;-;12763,61;-;3600,00;3053,05;-;-;-;-;-;-;-;-;-;310,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;-;26026,66
08/2024;valor_aprovado;"251396 SAO DOMINGOS";-;-;-;1767,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;6267,90
08/2024;valor_aprovado;"251398 SAO FRANCISCO";-;-;-;14033,58;-;120,78;383,35;1106,32;2687,50;-;433,44;-;206,00;-;-;7,00;1494,50;247,51;-;-;-;-;450,88;-;-;-;2444,00;-;-;-;-;-;-;-;-;-;1054,20;-;-;-;-;-;-;-;-;-;-;11250,00;-;-;35919,06
08/2024;valor_aprovado;"251400 SAO JOAO DO CARIRI";-;-;-;11291,40;-;-;-;-;-;-;-;-;-;-;-;-;3007,26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15300,00;-;-;29598,66
08/2024;valor_aprovado;"251410 SAO JOAO DO TIGRE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7,00;2947,69;523,01;-;-;-;-;105,02;-;-;-;-;-;-;-;-;-;-;-;-;-;703,86;-;-;-;-;-;-;-;-;-;-;-;-;-;4286,58
08/2024;valor_aprovado;"251420 SAO JOSE DA LAGOA TAPADA";-;-;-;-;-;-;17520,00;-;-;-;-;-;8,22;-;-;-;18353,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11250,00;-;-;47131,32
08/2024;valor_aprovado;"251430 SAO JOSE DE CAIANA";-;-;-;33,96;-;-;4299,76;-;-;-;-;-;-;-;-;16,00;6163,42;-;-;-;-;-;13,23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;-;16826,37
08/2024;valor_aprovado;"251440 SAO JOSE DE ESPINHARAS";-;-;-;3183,02;-;-;-;-;-;-;-;-;-;-;-;37,00;802,10;158,78;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11700,00;-;-;15880,90
08/2024;valor_aprovado;"251445 SAO JOSE DOS RAMOS";-;-;-;2320,87;-;-;2217,05;-;-;-;-;-;118,45;-;-;5,00;1180,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11250,00;-;-;17091,37
08/2024;valor_aprovado;"251450 SAO JOSE DE PIRANHAS";102,60;-;-;-;-;8842,65;9525,45;-;-;-;-;-;788,76;-;-;-;50199,55;-;1756,07;-;-;-;-;24,70;419,30;-;249,19;-;7345,56;-;-;316,68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8100,00;-;-;87670,51
08/2024;valor_aprovado;"251455 SAO JOSE DE PRINCESA";-;-;-;3487,38;-;-;846,45;-;-;-;-;-;-;-;-;-;1902,26;-;41,63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;-;12577,72
08/2024;valor_aprovado;"251460 SAO JOSE DO BONFIM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
08/2024;valor_aprovado;"251465 SAO JOSE DO BREJO DO CRUZ";-;-;-;2147,44;-;-;-;-;-;-;-;-;-;-;-;2,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8550,00;-;-;10699,44
08/2024;valor_aprovado;"251470 SAO JOSE DO SABUGI";-;-;-;1706,90;-;13,66;1492,15;-;-;-;-;-;453,20;-;-;-;10686,39;1015,81;-;-;-;-;-;-;12122,28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1189,50;28679,89
08/2024;valor_aprovado;"251480 SAO JOSE DOS CORDEIROS";-;-;-;9086,72;-;-;-;-;-;-;-;-;-;-;-;-;94,50;382,94;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5175,00;-;-;14739,16
08/2024;valor_aprovado;"251490 SAO MAMEDE";-;-;-;-;-;-;1980,00;-;-;-;-;-;587,10;-;-;-;8535,30;-;-;-;-;-;-;-;115,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;16168,20
08/2024;valor_aprovado;"251500 SAO MIGUEL DE TAIPU";-;-;-;-;-;-;-;-;-;-;-;-;180,25;-;-;-;12947,63;414,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8100,00;-;-;21642,74
08/2024;valor_aprovado;"251510 SAO SEBASTIAO DE LAGOA DE ROCA";-;-;-;9287,99;-;-;-;-;-;-;-;-;-;-;-;29,00;5771,67;-;-;-;-;-;264,88;-;-;-;-;-;-;-;-;-;-;-;-;-;4339,76;-;-;-;-;-;-;-;-;-;-;13050,00;-;-;32743,30
08/2024;valor_aprovado;"251520 SAO SEBASTIAO DO UMBUZEIRO";-;-;-;1940,09;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5400,00;-;-;7340,09
08/2024;valor_aprovado;"251530 SAPE";-;-;-;3056,50;2062,85;6812,20;-;-;-;-;-;-;1386,29;-;-;-;253805,50;2997,19;-;-;-;-;180,54;-;1971,80;-;-;-;-;-;-;-;-;-;-;-;87,66;-;-;-;-;-;-;-;-;-;-;-;-;-;272360,53
08/2024;valor_aprovado;"251540 SAO VICENTE DO SERIDO";-;-;-;4551,50;-;-;-;-;-;-;-;-;257,50;-;-;-;17122,38;915,32;-;-;-;-;-;-;712,80;-;-;-;-;-;-;121,86;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23681,36
08/2024;valor_aprovado;"251550 SERRA BRANCA";-;-;118,65;9188,97;-;2295,79;1890,35;-;-;-;-;-;309,00;-;-;-;34844,48;1494,51;-;-;-;-;-;-;722,64;-;11,26;-;268,74;-;-;22,62;-;-;-;-;-;59,72;-;-;-;-;-;-;-;-;-;-;-;-;51226,73
08/2024;valor_aprovado;"251560 SERRA DA RAIZ";-;-;-;702,76;-;-;1250,70;-;-;-;-;-;-;-;-;12,00;210,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2175,46
08/2024;valor_aprovado;"251570 SERRA GRANDE";-;-;-;6742,50;-;-;901,45;-;-;-;-;-;-;-;-;-;820,00;-;-;-;-;-;126,61;-;-;-;-;-;-;-;-;-;-;-;-;-;786,60;-;-;-;-;-;-;-;-;-;-;6750,00;-;-;16127,16
08/2024;valor_aprovado;"251580 SERRA REDONDA";-;-;-;-;401,06;-;4288,90;-;-;-;-;-;-;-;-;-;9190,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13880,16
08/2024;valor_aprovado;"251590 SERRARIA";-;-;-;4431,13;-;550,71;1312,30;-;-;-;-;-;319,30;-;-;123,00;35736,80;693,21;-;-;-;-;-;-;1224,38;-;39,41;-;149,30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11475,00;-;-;56054,54
08/2024;valor_aprovado;"251593 SERTAOZINHO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16,00;820,00;914,92;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1750,92
08/2024;valor_aprovado;"251597 SOBRADO";-;-;-;-;-;-;1868,90;-;-;-;-;-;47,32;-;-;10,00;7412,12;763,06;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10101,40
08/2024;valor_aprovado;"251600 SOLANEA";86,40;-;-;26867,17;1793,72;5945,05;17602,75;-;-;-;-;-;2062,79;-;-;31,00;43760,71;256,85;-;-;-;-;298,60;-;2246,44;-;52,84;645057,60;-;-;-;-;-;-;-;-;146,86;-;-;-;-;-;-;-;-;-;-;8100,00;-;-;754308,78
08/2024;valor_aprovado;"251610 SOLEDADE";-;-;-;25507,60;-;-;363,00;-;-;-;-;-;736,54;-;-;35,00;30087,18;2743,39;-;-;-;-;321,02;-;473,48;-;16,89;-;-;-;-;-;-;-;-;-;1079,14;-;-;-;-;-;-;-;-;-;-;6300,00;-;-;67663,24
08/2024;valor_aprovado;"251615 SOSSEGO";-;-;-;4553,25;-;-;-;-;-;-;-;-;-;-;-;1,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4554,25
08/2024;valor_aprovado;"251620 SOUSA";-;-;-;28265,92;-;13371,15;8652,05;23012,05;-;-;-;-;4042,06;2010,00;-;-;196208,99;4094,23;43295,87;-;387479,76;7476,00;1393,79;-;2909,00;-;105,43;361108,80;865,94;-;-;5258,88;-;-;-;-;5577,18;-;-;9865,91;-;-;-;-;-;-;-;30375,00;1119,36;-;1136487,37
08/2024;valor_aprovado;"251630 SUME";-;-;403,41;21888,19;4427,47;5689,06;266,20;-;-;-;-;-;2904,46;-;-;13,00;77393,77;2993,58;-;-;-;-;243,07;-;586,04;-;26,42;-;89,58;-;-;-;-;-;-;-;9577,06;-;-;-;-;-;-;-;-;-;-;-;-;2367,30;128868,61
08/2024;valor_aprovado;"251640 TACIMA";-;-;-;4378,29;-;-;-;-;-;-;-;-;401,70;-;-;150,00;1000,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4500,00;-;-;10429,99
08/2024;valor_aprovado;"251650 TAPEROA";-;-;21,56;5549,61;-;2179,36;-;-;-;-;-;-;1344,15;-;-;7,00;28527,24;1459,37;-;-;-;-;569,04;-;277,92;-;112,00;209875,20;-;-;-;-;-;-;-;-;1847,92;-;-;-;-;-;-;-;-;-;-;8325,00;-;-;260095,37
08/2024;valor_aprovado;"251660 TAVARES";-;-;-;19470,95;-;-;5451,05;-;-;-;-;-;2008,50;-;-;63,00;51577,65;-;-;-;-;-;-;-;4330,20;-;337,80;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9000,00;-;-;92239,15
08/2024;valor_aprovado;"251670 TEIXEIRA";-;-;-;614,52;-;-;1497,10;-;-;-;-;-;4,11;-;-;-;32815,28;-;-;-;-;-;13,23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6075,00;-;-;41019,24
08/2024;valor_aprovado;"251675 TENORIO";-;-;-;768,77;-;-;-;-;-;-;-;-;-;-;-;-;360,08;-;-;-;-;-;121,87;-;98,44;-;1144,00;-;-;-;-;-;-;-;-;-;672,84;-;-;-;-;-;-;-;-;-;-;11925,00;-;-;15091,00
08/2024;valor_aprovado;"251680 TRIUNFO";-;-;-;9269,95;-;3408,91;1803,45;-;-;-;-;-;-;-;-;20,00;26508,84;-;-;-;-;-;243,01;-;-;-;364,00;-;-;-;-;-;-;-;-;-;980,78;-;-;-;-;-;-;-;-;-;-;7425,00;-;-;50023,94
08/2024;valor_aprovado;"251690 UIRAUNA";-;-;-;20111,44;-;-;-;-;-;-;-;-;437,75;-;-;23,00;38875,94;588,79;-;-;-;-;-;-;378,12;-;33,78;-;1403,42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12825,00;-;-;74677,24
08/2024;valor_aprovado;"251700 UMBUZEIRO";-;-;-;-;-;-;6103,90;-;-;-;-;-;121,59;-;-;25,00;21806,52;3189,69;-;-;-;-;807,50;-;2624,40;-;-;-;-;-;-;-;-;-;-;-;2534,40;-;-;-;-;-;-;-;-;-;-;-;-;425,70;37638,70
08/2024;valor_aprovado;"251710 VARZEA";5,40;-;-;-;-;-;1108,80;-;-;-;-;-;32,88;-;-;4,00;3664,87;803,75;-;-;-;-;-;-;421,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6040,90
08/2024;valor_aprovado;"251720 VIEIROPOLIS";-;-;-;-;-;-;1084,60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9000,00;-;-;10084,60
08/2024;valor_aprovado;"251740 ZABELE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1098,19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1098,19
08/2024;valor_aprovado;" MUNICIPIO IGNORADO - PE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
08/2024;valor_aprovado;"260005 ABREU E LIMA";97,20;-;-;303703,58;-;1733,84;22643,11;-;-;-;1565,88;-;2704,08;-;-;142,00;104525,41;7731,08;-;-;-;-;-;-;1393,20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;446239,38
08/2024;valor_aprovado;"260010 AFOGADOS DA INGAZEIRA";-;-;710,13;126232,05;25384,86;36722,10;50675,20;37781,27;68800,00;-;6068,16;-;33048,58;-;-;248,00;137002,61;5483,91;578,39;-;-;-;-;20,61;1063,28;-;118,23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1848,00;-;86516,10;618301,48
08/2024;valor_aprovado;"260020 AFRANIO";-;-;202,81;60534,09;-;6787,29;17417,61;6818,90;28756,25;-;-;-;1317,24;-;-;244,00;45138,38;-;-;-;-;-;-;-;321,10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6300,00;-;7172,25;181009,92
08/2024;valor_aprovado;"260030 AGRESTINA";-;-;-;10144,26;-;1915,88;5541,80;-;-;-;626,08;-;3159,17;-;-;-;87717,95;10647,47;335,44;-;-;-;-;2121,26;7401,80;-;5,63;13888,80;-;-;-;-;-;-;-;-;-;-;257,55;-;-;-;-;-;-;-;-;13500,00;-;-;157263,09
08/2024;valor_aprovado;"260040 AGUA PRETA";-;-;-;30656,17;-;-;-;-;-;-;-;-;-;-;-;-;29115,90;449,80;-;-;-;-;7,44;-;842,40;-;136,00;-;-;-;-;-;-;-;-;-;382,20;-;-;-;-;-;-;-;-;-;-;-;-;-;61589,91
08/2024;valor_aprovado;"260050 AGUAS BELAS";-;-;-;31,13;-;9632,69;15470,95;-;-;-;-;-;484,10;-;-;596,00;46060,01;-;-;-;-;-;-;-;4356,48;-;-;-;447,90;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15075,00;-;2251,20;94405,46
08/2024;valor_aprovado;"260060 ALAGOINHA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3150,00;-;-;3150,00
08/2024;valor_aprovado;"260070 ALIANCA";32,40;68,00;-;21365,30;-;2210,01;-;-;-;-;-;-;189,06;-;-;298,00;19783,32;412,75;-;-;-;-;223,45;-;-;-;28,00;-;-;-;-;-;-;-;-;-;1992,48;-;-;-;-;-;-;-;-;-;-;11250,00;-;1969,20;59821,97
08/2024;valor_aprovado;"260080 ALTINHO";-;-;-;10174,02;-;1569,34;2573,45;-;-;-;-;-;231,75;-;-;-;45603,36;2476,35;-;-;-;-;-;-;11,84;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;62640,11
08/2024;valor_aprovado;"260090 AMARAJI";-;-;-;5918,39;-;-;1716,00;-;-;-;-;-;82,40;-;-;-;44754,13;2176,22;-;-;-;-;-;-;2141,52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4950,00;-;6274,80;68013,46
08/2024;valor_aprovado;"260100 ANGELIM";-;-;-;305,10;-;-;-;-;-;-;-;-;-;-;-;-;24052,34;-;-;-;-;-;96,83;-;-;-;-;-;-;-;-;-;-;-;-;-;454,40;-;-;-;-;-;-;-;-;-;-;-;-;-;24908,67
