periodo;conteudo;"Município";"0101 Acoes coletivas/individuais em saude";"0102 Vigilancia em saude";"0201 Coleta de material";"0202 Diagnostico em laboratorio clinico";"0203 Diagnostico por anatomia patologica e citopatologia";"0204 Diagnostico por radiologia";"0205 Diagnostico por ultrasonografia";"0206 Diagnostico por tomografia";"0207 Diagnostico por ressonancia magnetica";"0208 Diagnostico por medicina nuclear in vivo";"0209 Diagnostico por endoscopia";"0210 Diagnostico por radiologia intervencionista";"0211 Metodos diagnosticos em especialidades";"0212 Diagnostico e procedimentos especiais em hemoterapia";"0213 Diagnostico em vigilancia epidemiologica e ambiental";"0214 Diagnostico por teste rapido";"0301 Consultas / Atendimentos / Acompanhamentos";"0302 Fisioterapia";"0303 Tratamentos clinicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0306 Hemoterapia";"0307 Tratamentos odontologicos";"0309 Terapias especializadas";"0310 Parto e nascimento";"0311 Cuidados paliativos";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa";"0403 Cirurgia do sistema nervoso central e periferico";"0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco";"0405 Cirurgia do aparelho da visao";"0406 Cirurgia do aparelho circulatorio";"0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinario";"0410 Cirurgia de mama";"0411 Cirurgia obstetrica";"0412 Cirurgia toracica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0417 Anestesiologia";"0418 Cirurgia em nefrologia";"0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante";"0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgaos, tecidos e celulas";"0506 Acompanhamento e intercorrencias no pre e pos-transplante";"0603 Medicamentos de ambito hospitalar e urgencia";"0604 Componente Especializado da Assitencia Farmaceutica";"0701 Orteses, proteses e materiais especiais nao relacionados ao ato cirurgico";"0702 Orteses, proteses e materiais especiais relacionados ao ato cirurgico";"0801 Acoes relacionadas ao estabelecimento";"0803 Autorizacao / Regulacao";"0901 Atenção em Oncologia";"0902 Atenção em Cardiologia";"0903 Atenção em Ortopedia";"0904 Atenção em Otorrinolaringologia";"0905 Atenção em Oftalmologia";"Total"
04/2025;qtd_aprovada;"293100 TANHACU";-;16;-;-;-;-;-;-;-;-;-;-;-;-;-;8;5860;-;-;-;-;-;-;-;-;-;13;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;374;-;-;-;-;-;6274
04/2025;qtd_aprovada;"293105 TANQUE NOVO";750;23;3;4339;-;316;115;-;-;-;8;-;110;-;-;48;8061;425;1;-;-;-;-;-;-;-;111;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4106;-;-;-;-;-;18416
04/2025;qtd_aprovada;"293110 TANQUINHO";-;47;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15;-;-;-;-;-;-;-;-;82
04/2025;qtd_aprovada;"293120 TAPEROA";-;-;-;685;-;-;-;-;-;-;-;-;-;-;-;28;190;286;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;733;-;-;-;-;-;1922
04/2025;qtd_aprovada;"293130 TAPIRAMUTA";-;37;-;5800;-;130;-;-;-;-;26;-;75;-;-;-;2830;235;-;-;-;-;-;-;-;-;17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;1754;-;-;-;-;-;10924
04/2025;qtd_aprovada;"293135 TEIXEIRA DE FREITAS";53;1085;725;29089;232;2880;1272;737;572;-;237;34;1184;1;-;2144;83282;9219;105;538;3150;7;590;225;-;-;313;-;17;186;-;-;1;-;-;-;-;-;170;-;1;6;-;3;-;-;1;-;150129;53;20;-;9127;-;-;-;-;-;297388
04/2025;qtd_aprovada;"293140 TEODORO SAMPAIO";-;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;39;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;453;-;-;-;-;-;508
04/2025;qtd_aprovada;"293150 TEOFILANDIA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16;-;-;-;-;-;32;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16;-;-;646;-;-;-;-;-;710
04/2025;qtd_aprovada;"293160 TEOLANDIA";2804;79;-;-;-;166;-;-;-;-;-;-;-;-;-;11;3689;-;-;-;-;-;24481;225;-;-;13;-;-;-;-;-;-;-;-;-;-;-;429;-;-;-;-;-;-;-;-;-;-;-;-;-;1187;-;-;-;-;-;33084
04/2025;qtd_aprovada;"293170 TERRA NOVA";-;116;-;-;-;-;-;-;-;-;-;-;207;-;-;-;6676;113;-;-;-;-;-;277;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;781;-;-;-;-;-;8170
04/2025;qtd_aprovada;"293180 TREMEDAL";-;25;-;-;-;211;83;-;-;-;-;-;140;-;-;702;3552;-;-;-;-;-;62;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;23;-;-;1101;-;-;-;-;-;5899
04/2025;qtd_aprovada;"293190 TUCANO";-;-;-;17348;-;491;480;-;-;-;-;-;-;-;-;547;22814;275;-;-;-;-;-;-;-;-;505;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2201;-;-;-;-;-;44663
04/2025;qtd_aprovada;"293200 UAUA";8;64;-;2651;-;419;-;-;-;-;-;-;201;-;-;-;16306;-;-;-;-;-;64;192;-;-;47;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32;-;-;63746;-;-;-;-;-;83730
04/2025;qtd_aprovada;"293210 UBAIRA";-;-;-;1855;-;197;58;-;-;-;-;-;20;-;-;28;2131;676;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;754;-;-;-;-;-;5742
04/2025;qtd_aprovada;"293220 UBAITABA";24;56;-;3874;-;413;714;-;-;-;-;-;200;-;-;53;8406;2326;642;-;-;-;79;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;673;-;-;-;-;-;17480
04/2025;qtd_aprovada;"293230 UBATA";-;42;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5042;1066;3;-;-;-;-;-;-;-;69;-;4;-;19;-;-;-;-;2;-;-;-;50;-;-;-;-;-;-;-;-;-;-;-;-;1522;-;-;-;-;-;7819
04/2025;qtd_aprovada;"293240 UIBAI";-;-;-;1857;-;-;-;-;-;-;-;-;-;-;-;-;1311;-;-;-;-;-;-;-;-;-;25;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;477;-;-;-;-;-;3671
04/2025;qtd_aprovada;"293245 UMBURANAS";-;240;-;1317;-;-;-;-;-;-;-;-;-;-;-;-;1874;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;345;-;-;-;-;-;3776
04/2025;qtd_aprovada;"293250 UNA";2234;57;47;3181;-;299;78;-;-;-;-;-;135;-;-;244;5770;-;113;-;-;-;-;-;-;-;78;-;-;-;-;-;63;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3803;-;-;-;-;-;16102
04/2025;qtd_aprovada;"293260 URANDI";-;4;6;41;-;199;481;-;-;-;-;-;220;-;-;79;9903;-;2;-;-;-;88;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43;-;-;-;-;-;-;-;-;11066
04/2025;qtd_aprovada;"293270 URUCUCA";9;10;22;5641;-;-;200;-;-;-;-;-;80;-;-;336;3329;46;-;-;-;-;-;126;-;-;107;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;375;-;-;-;-;-;10282
04/2025;qtd_aprovada;"293280 UTINGA";-;28;-;983;-;188;-;-;-;-;-;-;87;-;-;-;1116;125;-;-;-;-;4;-;-;-;25;-;-;-;-;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2566
04/2025;qtd_aprovada;"293290 VALENCA";-;157;487;28993;788;5371;1309;716;320;-;17;-;1266;18;-;485;37932;15826;1171;-;2885;-;-;-;-;-;759;-;11;-;-;-;139;2;-;-;-;-;-;2;-;17;-;-;-;-;-;-;-;195;39;-;-;-;-;-;-;-;98905
04/2025;qtd_aprovada;"293300 VALENTE";185;23;-;1054;739;564;105;-;-;-;17;-;209;-;-;8;7959;80;6;-;-;-;-;-;-;-;53;-;43;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1705;-;-;-;-;-;12750
04/2025;qtd_aprovada;"293305 VARZEA DA ROCA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1685;-;-;-;-;-;100;-;-;-;50;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;50;-;-;-;-;-;-;-;-;1885
04/2025;qtd_aprovada;"293310 VARZEA DO POCO";-;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
04/2025;qtd_aprovada;"293315 VARZEA NOVA";7;37;-;921;-;-;-;-;-;-;-;-;-;-;-;-;982;-;-;-;-;-;-;-;-;-;28;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1975
04/2025;qtd_aprovada;"293317 VARZEDO";-;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43
04/2025;qtd_aprovada;"293320 VERA CRUZ";-;28;-;2080;-;1606;-;-;-;-;-;-;277;-;-;1206;32002;-;-;-;-;-;16;-;-;-;97;-;-;-;-;-;-;-;-;-;-;2;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;37317
04/2025;qtd_aprovada;"293325 VEREDA";3;49;213;1082;-;401;57;-;-;-;12;-;8;-;-;-;2506;-;-;-;-;-;46;-;-;-;52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;-;790;-;-;-;-;-;5224
04/2025;qtd_aprovada;"293330 VITORIA DA CONQUISTA";1316;53;12891;94843;2992;6695;3968;1560;800;57;1035;13;10383;1509;6;1011;111291;3986;1822;2162;6795;807;457;133;-;-;1408;-;55;700;-;97;3;6;-;-;-;-;195;-;130;42;-;15;-;11;16;-;278784;1181;59;-;11068;-;-;-;-;-;560355
04/2025;qtd_aprovada;"293340 WAGNER";-;41;-;-;-;-;221;-;-;-;-;-;4663;-;-;-;598;-;-;-;-;-;-;-;-;-;-;-;-;687;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6210
04/2025;qtd_aprovada;"293345 WANDERLEY";-;-;-;19809;-;963;478;-;-;-;-;-;208;-;-;70;11049;-;53;-;-;-;64;-;-;-;655;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;32;-;-;1846;-;-;-;-;-;35227
04/2025;qtd_aprovada;"293350 WENCESLAU GUIMARAES";6;46;2;1258;-;204;-;-;-;-;-;-;-;-;-;-;1511;240;-;-;-;-;380;-;-;-;41;-;25;-;6;3;-;8;2;7;-;-;65;-;-;-;-;-;-;-;-;-;-;-;-;-;850;-;-;-;-;-;4654
04/2025;qtd_aprovada;"293360 XIQUE-XIQUE";12535;1316;-;5103;-;1253;338;-;-;-;-;-;320;-;-;115;7809;-;-;-;-;-;46;-;-;-;79;-;-;-;3;-;-;-;-;-;-;-;12;-;-;-;-;-;-;-;-;-;-;-;-;-;10845;-;-;-;-;-;39774
04/2025;qtd_aprovada;" MUNICIPIO IGNORADO - MG";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
04/2025;qtd_aprovada;"310010 ABADIA DOS DOURADOS";-;29;-;1224;-;-;-;-;-;-;-;-;303;-;-;3;1822;138;-;-;-;-;-;-;-;-;44;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21;-;-;2059;-;-;-;-;-;5643
04/2025;qtd_aprovada;"310020 ABAETE";52;8;309;12425;-;1775;233;-;-;-;-;-;159;-;-;-;7588;1092;-;-;-;-;171;-;-;-;92;-;-;-;-;-;-;2;-;-;-;-;12;1;-;-;-;-;-;-;-;-;-;-;-;-;13270;-;-;-;-;-;37189
04/2025;qtd_aprovada;"310030 ABRE CAMPO";763;23;-;-;-;4145;133;-;-;-;50;-;258;-;-;-;11999;203;-;-;-;-;-;-;-;-;59;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30;-;-;298;-;-;-;-;-;17961
04/2025;qtd_aprovada;"310040 ACAIACA";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;92;1432;-;-;-;-;-;-;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1532
04/2025;qtd_aprovada;"310050 ACUCENA";-;10;-;2567;-;-;-;-;-;-;-;-;-;-;-;-;22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14;-;-;1324;-;-;-;-;-;3937
04/2025;qtd_aprovada;"310060 AGUA BOA";104;-;-;1758;-;216;-;-;-;-;-;-;83;-;-;-;1179;-;-;-;-;-;48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;38;-;-;-;-;-;-;-;-;-;-;33;-;-;3461;-;-;-;-;-;6920
04/2025;qtd_aprovada;"310070 AGUA COMPRIDA";-;-;-;1531;-;-;-;-;-;-;-;-;-;-;-;-;774;-;-;-;-;-;-;-;-;-;37;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;642;-;-;-;-;-;2984
04/2025;qtd_aprovada;"310080 AGUANIL";-;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;84;49;-;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;18;-;-;147;-;-;-;-;-;322
04/2025;qtd_aprovada;"310090 AGUAS FORMOSAS";67;34;2;6311;-;470;242;6;22;-;17;-;54;-;-;121;9143;293;145;-;-;-;429;-;-;-;28;-;2;2;-;1;-;-;-;-;-;-;189;-;15;-;-;-;-;-;-;-;-;39;-;-;5126;-;-;-;-;-;22758
04/2025;qtd_aprovada;"310100 AGUAS VERMELHAS";2204;53;-;800;-;138;40;-;-;-;-;-;37;-;-;-;1938;-;-;-;-;-;-;-;-;-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;63;-;-;1698;-;-;-;-;-;6982
04/2025;qtd_aprovada;"310110 AIMORES";-;23;-;3568;-;438;-;-;-;-;-;-;154;-;-;2;12732;308;-;-;-;-;-;-;-;-;28;-;3;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1543;-;-;-;-;-;18800
04/2025;qtd_aprovada;"310120 AIURUOCA";-;17;-;249;-;371;30;39;-;-;-;-;36;2;-;9;3722;-;-;-;-;1;-;-;-;-;12;1;2;-;-;-;-;-;-;-;-;-;-;-;9;-;-;-;-;-;-;-;-;-;-;-;1215;-;-;-;-;-;5715
04/2025;qtd_aprovada;"310130 ALAGOA";42;10;5;661;-;-;-;-;-;-;-;-;-;-;-;1197;4388;-;-;-;-;-;-;-;-;-;32;-;13;-;-;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;765;-;-;-;-;-;7118
04/2025;qtd_aprovada;"310140 ALBERTINA";21;20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;74;-;-;-;-;19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11;-;-;-;-;-;-;-;-;-;-;-;-;-;956;-;-;-;-;-;1104
04/2025;qtd_aprovada;"310150 ALEM PARAIBA";188;83;11;5430;-;747;238;44;-;-;-;-;291;23;-;18;10249;1236;-;-;-;556;788;-;-;-;44;-;54;-;1;-;-;-;-;-;-;-;195;-;-;-;13;-;-;-;-;-;-;705;-;-;1164;-;-;-;-;-;22078
04/2025;qtd_aprovada;"310160 ALFENAS";24288;450;585;120831;1680;5421;556;2230;453;44;246;-;2640;2445;-;738;81063;2632;18;1821;3574;1530;4697;15;-;-;316;-;12;-;-;33;1;-;-;-;-;-;432;-;21;171;-;-;-;-;-;-;321094;4797;497;-;3275;-;-;-;-;-;588606
04/2025;qtd_aprovada;"310163 ALFREDO VASCONCELOS";4;22;-;2630;-;-;100;-;-;-;-;-;-;-;-;-;319;738;-;-;-;-;52;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26;-;-;1435;-;-;-;-;-;5326
04/2025;qtd_aprovada;"310170 ALMENARA";108;-;-;1672;-;487;-;-;-;-;-;-;19;-;-;3;6905;-;358;-;-;-;-;-;-;-;92;-;-;-;-;-;6;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;440;-;-;-;-;-;10097
04/2025;qtd_aprovada;"310180 ALPERCATA";-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21
04/2025;qtd_aprovada;"310190 ALPINOPOLIS";115;41;-;7747;-;445;239;-;-;-;8;-;119;-;-;-;6537;688;-;-;-;-;-;-;-;-;117;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2663;-;-;-;-;-;18719
04/2025;qtd_aprovada;"310200 ALTEROSA";12;-;-;1444;-;558;-;-;-;-;-;-;-;-;-;7;483;-;-;-;-;-;-;38;-;-;7;-;3;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;1411;-;-;-;-;-;3986
04/2025;qtd_aprovada;"310205 ALTO CAPARAO";-;35;-;1022;-;-;-;-;-;-;-;-;-;-;-;-;201;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;45;-;-;145;-;-;-;-;-;1448
04/2025;qtd_aprovada;"310210 ALTO RIO DOCE";-;16;1;2826;-;324;60;-;-;-;-;-;5;-;-;-;2927;329;-;-;-;-;48;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;354;-;-;-;-;-;6910
04/2025;qtd_aprovada;"310220 ALVARENGA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;200;370;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;570
04/2025;qtd_aprovada;"310230 ALVINOPOLIS";-;49;-;1007;-;148;41;-;-;-;-;-;85;-;-;-;2158;-;1;-;-;-;-;-;-;-;23;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3148;-;-;-;-;-;6661
04/2025;qtd_aprovada;"310240 ALVORADA DE MINAS";-;10;-;2154;-;-;81;-;-;-;-;-;56;-;-;8;34;254;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2265;-;-;-;-;-;4867
04/2025;qtd_aprovada;"310250 AMPARO DO SERRA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;62;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;31;-;-;-;-;-;-;-;-;93
04/2025;qtd_aprovada;"310260 ANDRADAS";4975;7;7;19437;-;62;293;-;-;-;-;-;376;-;-;10;24126;65;-;-;-;-;-;-;-;-;398;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;414;-;-;-;-;-;50170
04/2025;qtd_aprovada;"310270 CACHOEIRA DE PAJEU";48;3;62;3863;-;1210;187;-;-;-;-;-;197;-;-;448;4670;-;-;-;-;-;-;9;-;-;145;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;54;-;-;11082;-;-;-;-;-;21978
04/2025;qtd_aprovada;"310280 ANDRELANDIA";912;15;34;963;-;284;120;-;-;-;-;-;-;-;-;380;11024;-;-;-;-;-;272;104;-;-;1;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14129
04/2025;qtd_aprovada;"310285 ANGELANDIA";-;29;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29
04/2025;qtd_aprovada;"310290 ANTONIO CARLOS";-;18;-;3386;-;343;147;-;-;-;4;-;78;-;-;83;5563;88;-;-;-;-;-;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;843;-;-;-;-;-;10580
04/2025;qtd_aprovada;"310300 ANTONIO DIAS";-;14;-;2623;-;-;-;-;-;-;-;-;-;-;-;-;403;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26;-;-;686;-;-;-;-;-;3752
04/2025;qtd_aprovada;"310310 ANTONIO PRADO DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;400;131;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;155;-;-;-;-;-;686
04/2025;qtd_aprovada;"310320 ARACAI";6;5;-;-;-;-;-;-;-;-;-;-;-;-;-;109;456;56;-;-;-;-;30829;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17;-;-;-;-;-;-;-;-;-;-;-;-;-;750;-;-;-;-;-;32228
04/2025;qtd_aprovada;"310330 ARACITABA";114;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;349;159;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28;-;-;1496;-;-;-;-;-;2159
04/2025;qtd_aprovada;"310340 ARACUAI";648;29;10;805;-;1375;427;15;32;-;-;-;838;-;1;138;10586;-;350;-;-;3;95;-;-;-;64;-;3;-;-;-;-;2;-;-;-;-;88;-;1;-;-;-;-;-;-;-;-;36;-;-;792;-;-;-;-;-;16338
04/2025;qtd_aprovada;"310350 ARAGUARI";382;-;35;61516;1301;4807;1785;428;58;-;198;-;1974;36;79;838;51249;6277;19;-;1995;-;682;48;-;-;174;-;2;38;-;-;1;3;-;-;-;-;44;1;-;15;-;-;-;-;-;-;-;-;9;-;1831;-;-;-;-;-;135825
04/2025;qtd_aprovada;"310360 ARANTINA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;539;-;-;-;-;-;68;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35;-;-;117;-;-;-;-;-;759
04/2025;qtd_aprovada;"310370 ARAPONGA";4903;3;2430;3144;-;-;33;-;-;-;-;-;141;-;-;752;5403;-;-;-;-;-;256;9;-;-;42;-;-;-;-;-;-;-;-;-;-;-;17;-;-;-;-;-;-;-;-;-;-;-;-;-;2391;-;-;-;-;-;19524
04/2025;qtd_aprovada;"310375 ARAPORA";1058;14;-;876;-;506;269;-;-;-;-;-;199;-;-;4;3979;798;8;-;-;-;34;-;-;-;33;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27;-;-;-;-;-;-;-;-;7805
04/2025;qtd_aprovada;"310380 ARAPUA";866;18;-;1964;-;154;-;-;-;-;-;-;16;-;-;21;369;64;-;-;-;-;-;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1941;-;-;-;-;-;5420
04/2025;qtd_aprovada;"310390 ARAUJOS";-;9;-;3132;-;512;12;-;-;-;-;-;-;-;-;-;3233;447;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24;-;-;393;-;-;-;-;-;7762
04/2025;qtd_aprovada;"310400 ARAXA";633;12;174;46441;256;2628;177;584;-;-;9;-;630;30;-;220;44118;1654;7;-;2010;15;426;4;-;-;63;-;-;-;-;-;-;5;-;-;-;-;287;-;5;5;-;-;-;-;-;-;-;-;4;-;4264;-;-;-;-;-;104661
04/2025;qtd_aprovada;"310410 ARCEBURGO";72;3;263;311;-;361;-;-;-;-;-;-;42;-;-;185;9435;258;8;-;-;-;-;-;-;-;26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;804;-;-;-;-;-;11768
04/2025;qtd_aprovada;"310420 ARCOS";3578;109;-;6677;-;1453;299;-;-;-;-;-;281;-;-;610;29429;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;-;-;-;-;-;-;42458
04/2025;qtd_aprovada;"310430 AREADO";-;31;-;3403;-;427;-;-;-;-;-;-;119;-;-;18;614;-;-;-;-;-;-;-;-;-;-;-;-;185;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2378;-;-;-;-;-;7175
04/2025;qtd_aprovada;"310440 ARGIRITA";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26;1145;137;-;-;-;-;-;-;-;-;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20;-;-;1545;-;-;-;-;-;2881
04/2025;qtd_aprovada;"310445 ARICANDUVA";-;9;-;3706;-;-;-;-;-;-;-;-;62;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;25;-;-;1766;-;-;-;-;-;5568
04/2025;qtd_aprovada;"310450 ARINOS";-;-;-;406;-;746;-;-;-;-;-;-;214;-;-;3509;71636;34;82;-;-;-;-;-;-;-;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16;-;-;28;-;-;-;-;-;76681
